s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,4000,0.24778101995166674,1.0,1
<A_ACCEPTED | 1>,A_FINALIZED,<A_FINALIZED | 62>,1.0,0.0,861,0.3185087718811332,1.0,1
<A_ACCEPTED | 94>,A_FINALIZED,<A_FINALIZED | 62>,0.9959349593495936,0.0,245,0.317267936747155,0.9999999974996943,1
<A_ACCEPTED | 94>,A_FINALIZED,<A_FINALIZED | 94>,0.0040650406504065,0.0,1,0.317267936747155,0.9999999974996943,1
<A_ACTIVATED | 110>,END,<END | 119>,0.3,0.8355728590774472,6,0.3136743415260357,0.6822617902381697,1
<A_ACTIVATED | 110>,END,<END | 38>,0.7,0.2986924482120746,14,0.3136743415260357,0.6822617902381697,1
<A_ACTIVATED | 11>,END,<END | 119>,0.0625,0.835572859077447,1,0.2429875132720965,0.5827829453479101,1
<A_ACTIVATED | 11>,END,<END | 38>,0.3125,0.2986924482120746,5,0.2429875132720965,0.5827829453479101,1
<A_ACTIVATED | 11>,END,<END | 40>,0.625,0.4342059590240607,10,0.2429875132720965,0.5827829453479101,1
<A_ACTIVATED | 18>,END,<END | 21>,0.3012048192771084,0.3335728874123915,25,0.4847616621776326,0.9980197063228167,1
<A_ACTIVATED | 18>,END,<END | 23>,0.2048192771084337,0.2543897203883434,17,0.4847616621776326,0.9980197063228167,1
<A_ACTIVATED | 18>,END,<END | 66>,0.0963855421686747,0.8486311273526026,8,0.4847616621776326,0.9980197063228167,1
<A_ACTIVATED | 18>,END,<END | 7>,0.3614457831325301,0.5954019051921104,30,0.4847616621776326,0.9980197063228167,1
<A_ACTIVATED | 18>,END,<END | 85>,0.036144578313253,0.9999999999999996,3,0.4847616621776326,0.9980197063228167,1
<A_ACTIVATED | 22>,END,<END | 84>,1.0,0.2290949788578464,2,0.01904717794732644,0.0831409664335997,1
<A_ACTIVATED | 31>,END,<END | 103>,0.24,0.3319141835888362,12,0.5424541147734717,0.9694656922392512,1
<A_ACTIVATED | 31>,END,<END | 119>,0.02,0.835572859077447,1,0.5424541147734717,0.9694656922392512,1
<A_ACTIVATED | 31>,END,<END | 21>,0.32,0.3335728874123915,16,0.5424541147734717,0.9694656922392512,1
<A_ACTIVATED | 31>,END,<END | 66>,0.42,0.8486311273526029,21,0.5424541147734717,0.9694656922392512,1
<A_ACTIVATED | 35>,END,<END | 105>,0.1416666666666666,0.5686512915552832,17,0.5548361011096696,0.9999092042625951,1
<A_ACTIVATED | 35>,END,<END | 114>,0.15,0.2666788623235991,18,0.5548361011096696,0.9999092042625951,1
<A_ACTIVATED | 35>,END,<END | 23>,0.2083333333333333,0.2543897203883434,25,0.5548361011096696,0.9999092042625951,1
<A_ACTIVATED | 35>,END,<END | 36>,0.0083333333333333,0.9202767227451814,1,0.5548361011096696,0.9999092042625951,1
<A_ACTIVATED | 35>,END,<END | 7>,0.2916666666666667,0.5954019051921106,35,0.5548361011096696,0.9999092042625951,1
<A_ACTIVATED | 35>,END,<END | 85>,0.2,1.0,24,0.5548361011096696,0.9999092042625951,1
<A_ACTIVATED | 44>,END,<END | 105>,0.4644808743169399,0.5686512915552832,85,0.5475373056597768,0.99999952352618,1
<A_ACTIVATED | 44>,END,<END | 114>,0.3224043715846995,0.2666788623235993,59,0.5475373056597768,0.99999952352618,1
<A_ACTIVATED | 44>,END,<END | 36>,0.1967213114754098,0.9202767227451818,36,0.5475373056597768,0.99999952352618,1
<A_ACTIVATED | 44>,END,<END | 85>,0.0163934426229508,0.9999999999999996,3,0.5475373056597768,0.99999952352618,1
<A_ACTIVATED | 58>,END,<END | 103>,0.5526315789473685,0.3319141835888364,21,0.4605393735148421,0.9191208703639935,1
<A_ACTIVATED | 58>,END,<END | 119>,0.3157894736842105,0.8355728590774472,12,0.4605393735148421,0.9191208703639935,1
<A_ACTIVATED | 58>,END,<END | 38>,0.1052631578947368,0.2986924482120746,4,0.4605393735148421,0.9191208703639935,1
<A_ACTIVATED | 58>,END,<END | 66>,0.0263157894736842,0.8486311273526026,1,0.4605393735148421,0.9191208703639935,1
<A_ACTIVATED | 65>,END,<END | 114>,1.0,0.2666788623235991,1,0.011105193390636151,0.04164257074548583,1
<A_ACTIVATED | 78>,END,<END | 105>,0.0757575757575757,0.5686512915552832,5,0.5159582543315053,0.9918597245682077,1
<A_ACTIVATED | 78>,END,<END | 21>,0.0151515151515151,0.3335728874123915,1,0.5159582543315053,0.9918597245682077,1
<A_ACTIVATED | 78>,END,<END | 23>,0.3333333333333333,0.2543897203883434,22,0.5159582543315053,0.9918597245682077,1
<A_ACTIVATED | 78>,END,<END | 66>,0.0303030303030303,0.8486311273526026,2,0.5159582543315053,0.9918597245682077,1
<A_ACTIVATED | 78>,END,<END | 7>,0.4545454545454545,0.5954019051921104,30,0.5159582543315053,0.9918597245682077,1
<A_ACTIVATED | 78>,END,<END | 85>,0.0909090909090909,0.9999999999999996,6,0.5159582543315053,0.9918597245682077,1
<A_ACTIVATED | 88>,END,<END | 103>,0.3518518518518518,0.3319141835888364,19,0.4782366265894395,0.9780261147388136,1
<A_ACTIVATED | 88>,END,<END | 21>,0.3148148148148148,0.3335728874123915,17,0.4782366265894395,0.9780261147388136,1
<A_ACTIVATED | 88>,END,<END | 23>,0.0185185185185185,0.2543897203883434,1,0.4782366265894395,0.9780261147388136,1
<A_ACTIVATED | 88>,END,<END | 66>,0.2962962962962963,0.8486311273526026,16,0.4782366265894395,0.9780261147388136,1
<A_ACTIVATED | 88>,END,<END | 7>,0.0185185185185185,0.5954019051921104,1,0.4782366265894395,0.9780261147388136,1
<A_APPROVED | 108>,A_REGISTERED,<A_REGISTERED | 0>,0.1031390134529148,0.0,23,0.5458034592600634,0.9999999830022722,1
<A_APPROVED | 108>,A_REGISTERED,<A_REGISTERED | 101>,0.0269058295964125,0.0,6,0.5458034592600634,0.9999999830022722,1
<A_APPROVED | 108>,A_REGISTERED,<A_REGISTERED | 74>,0.8699551569506726,0.0,194,0.5458034592600634,0.9999999830022722,1
<A_APPROVED | 111>,A_REGISTERED,<A_REGISTERED | 97>,1.0,0.0,2,0.00013166209949153472,0.0831409664335997,1
<A_APPROVED | 12>,A_REGISTERED,<A_REGISTERED | 12>,0.0625,0.0,1,0.3006090713718681,0.5827829453479101,1
<A_APPROVED | 12>,A_REGISTERED,<A_REGISTERED | 74>,0.9375,0.0,15,0.3006090713718681,0.5827829453479101,1
<A_APPROVED | 28>,A_REGISTERED,<A_REGISTERED | 10>,0.3928571428571428,0.0,22,0.459585496364913,0.9813680813098666,1
<A_APPROVED | 28>,A_REGISTERED,<A_REGISTERED | 43>,0.6071428571428571,0.0,34,0.459585496364913,0.9813680813098666,1
<A_APPROVED | 33>,A_REGISTERED,<A_REGISTERED | 0>,0.7605633802816901,0.0,108,0.5249945151259985,0.9999854830468868,1
<A_APPROVED | 33>,A_REGISTERED,<A_REGISTERED | 45>,0.2394366197183098,0.0,34,0.5249945151259985,0.9999854830468868,1
<A_APPROVED | 34>,A_REGISTERED,<A_REGISTERED | 42>,1.0,0.0,17,0.13243078185027787,0.6096306459723196,1
<A_APPROVED | 37>,A_REGISTERED,<A_REGISTERED | 74>,1.0,0.0,1,0.02284862193448207,0.04164257074548583,1
<A_APPROVED | 55>,A_REGISTERED,<A_REGISTERED | 101>,0.6621621621621622,0.0,49,0.49726284772807916,0.995812349768682,1
<A_APPROVED | 55>,A_REGISTERED,<A_REGISTERED | 43>,0.3378378378378378,0.0,25,0.49726284772807916,0.995812349768682,1
<A_APPROVED | 65>,A_REGISTERED,<A_REGISTERED | 65>,1.0,0.0,1,1.9257556928958824e-05,0.04164257074548583,1
<A_APPROVED | 69>,A_REGISTERED,<A_REGISTERED | 116>,0.9,0.0,9,0.03944805789593141,0.39411856793081457,1
<A_APPROVED | 69>,A_REGISTERED,<A_REGISTERED | 42>,0.1,0.0,1,0.03944805789593141,0.39411856793081457,1
<A_APPROVED | 79>,A_REGISTERED,<A_REGISTERED | 117>,0.4406779661016949,0.0,26,0.45338619222320486,0.985459483740613,1
<A_APPROVED | 79>,A_REGISTERED,<A_REGISTERED | 45>,0.559322033898305,0.0,33,0.45338619222320486,0.985459483740613,1
<A_APPROVED | 81>,A_REGISTERED,<A_REGISTERED | 43>,1.0,0.0,1,0.020061705989144727,0.04164257074548583,1
<A_APPROVED | 93>,A_REGISTERED,<A_REGISTERED | 10>,0.8387096774193549,0.0,26,0.35274935336189617,0.8595624163388944,1
<A_APPROVED | 93>,A_REGISTERED,<A_REGISTERED | 42>,0.1612903225806451,0.0,5,0.35274935336189617,0.8595624163388944,1
<A_CANCELLED | 12>,END,<END | 12>,0.5,0.0673134619368713,1,0.0054637480492046135,0.0831409664335997,1
<A_CANCELLED | 12>,END,<END | 37>,0.5,0.0641198923667071,1,0.0054637480492046135,0.0831409664335997,1
<A_CANCELLED | 15>,END,<END | 15>,1.0,0.0665434288551374,439,0.06654342885513738,0.9999999999999998,1
<A_CANCELLED | 1>,END,<END | 1>,1.0,0.0672295116546318,97,0.0671880249566223,0.999382909424917,1
<A_CANCELLED | 37>,END,<END | 37>,1.0,0.0641198923667071,16,0.037367979728860544,0.5827829453479101,1
<A_CANCELLED | 65>,END,<END | 65>,1.0,0.0673844530498312,1,0.0028060618532734644,0.04164257074548583,1
<A_CANCELLED | 82>,END,<END | 82>,1.0,0.0658798554257475,166,0.06587972599368447,0.9999980353317082,1
<A_CANCELLED | 94>,END,<END | 94>,1.0,0.0672302302961055,19,0.04432839774538372,0.6593521627123083,1
<A_DECLINED | 106>,END,<END | 106>,1.0,0.0452394193202237,25,0.03522094018431228,0.7785453640552635,1
<A_DECLINED | 107>,END,<END | 107>,1.0,0.0,4,0.0,0.16514041292462933,1
<A_DECLINED | 112>,END,<END | 67>,1.0,0.0311946450010316,1,0.0012990252113357743,0.04164257074548583,1
<A_DECLINED | 115>,END,<END | 75>,1.0,0.0502174536536797,4,0.008292931032392103,0.16514041292462933,1
<A_DECLINED | 12>,END,<END | 56>,0.3333333333333333,0.0590724013282139,2,0.013022105558213402,0.24491866240370908,1
<A_DECLINED | 12>,END,<END | 75>,0.6666666666666666,0.0502174536536797,4,0.013022105558213402,0.24491866240370908,1
<A_DECLINED | 15>,END,<END | 15>,1.0,0.0665434288551374,1259,0.0665434288551374,1.0,1
<A_DECLINED | 1>,END,<END | 104>,1.0,0.0581087692464931,280,0.05810876923794767,0.9999999998529409,1
<A_DECLINED | 24>,END,<END | 106>,1.0,0.0452394193202237,1,0.0018838857195271137,0.04164257074548583,1
<A_DECLINED | 26>,END,<END | 67>,1.0,0.0311946450010316,1,0.0012990252113357743,0.04164257074548583,1
<A_DECLINED | 29>,END,<END | 107>,1.0,0.0,1,0.0,0.04164257074548583,1
<A_DECLINED | 32>,END,<END | 67>,0.6666666666666666,0.0311946450010316,2,0.004667662197772093,0.12435300177159625,1
<A_DECLINED | 32>,END,<END | 75>,0.3333333333333333,0.0502174536536797,1,0.004667662197772093,0.12435300177159625,1
<A_DECLINED | 39>,END,<END | 107>,1.0,0.0,1,0.0,0.04164257074548583,1
<A_DECLINED | 48>,END,<END | 75>,1.0,0.0502174536536797,6,0.012299191578179486,0.24491866240370908,1
<A_DECLINED | 49>,END,<END | 56>,1.0,0.0590724013282139,6,0.014467933518281234,0.24491866240370908,1
<A_DECLINED | 4>,END,<END | 106>,1.0,0.0452394193202237,1,0.0018838857195271137,0.04164257074548583,1
<A_DECLINED | 50>,END,<END | 67>,1.0,0.0311946450010316,1,0.0012990252113357743,0.04164257074548583,1
<A_DECLINED | 53>,END,<END | 67>,1.0,0.0311946450010316,1,0.0012990252113357743,0.04164257074548583,1
<A_DECLINED | 56>,END,<END | 106>,0.1802575107296137,0.0452394193202237,42,0.056578902007527396,0.9999999926128179,1
<A_DECLINED | 56>,END,<END | 56>,0.8197424892703863,0.0590724013282139,191,0.056578902007527396,0.9999999926128179,1
<A_DECLINED | 61>,END,<END | 67>,0.3333333333333333,0.0311946450010316,1,0.0054561766504665895,0.12435300177159625,1
<A_DECLINED | 61>,END,<END | 75>,0.6666666666666666,0.0502174536536797,2,0.0054561766504665895,0.12435300177159625,1
<A_DECLINED | 64>,END,<END | 106>,1.0,0.0452394193202237,3,0.005625657590873763,0.12435300177159625,1
<A_DECLINED | 67>,END,<END | 67>,1.0,0.0311946450010316,23,0.023194233158323443,0.7435325248149616,1
<A_DECLINED | 71>,END,<END | 75>,1.0,0.0502174536536797,3,0.006244691103161085,0.12435300177159625,1
<A_DECLINED | 75>,END,<END | 75>,1.0,0.0502174536536797,68,0.04987120920176053,0.9931050973968729,1
<A_DECLINED | 77>,END,<END | 106>,1.0,0.0452394193202237,1,0.0018838857195271137,0.04164257074548583,1
<A_DECLINED | 80>,END,<END | 106>,0.3333333333333333,0.0452394193202237,1,0.006038346599065311,0.12435300177159625,1
<A_DECLINED | 80>,END,<END | 75>,0.6666666666666666,0.0502174536536797,2,0.006038346599065311,0.12435300177159625,1
<A_DECLINED | 82>,END,<END | 82>,1.0,0.0658798554257475,546,0.0658798554257475,1.0,1
<A_DECLINED | 90>,END,<END | 67>,1.0,0.0311946450010316,1,0.0012990252113357743,0.04164257074548583,1
<A_DECLINED | 94>,END,<END | 104>,1.0,0.0581087692464931,87,0.0580262930995683,0.9985806592017988,1
<A_DECLINED | 9>,END,<END | 106>,0.4,0.0452394193202237,2,0.009904255491295116,0.20537067595698344,1
<A_DECLINED | 9>,END,<END | 75>,0.6,0.0502174536536797,3,0.009904255491295116,0.20537067595698344,1
<A_FINALIZED | 62>,O_SELECTED,<O_SELECTED | 96>,1.0,0.0,1106,0.31851407580210034,1.0,1
<A_FINALIZED | 94>,O_SELECTED,<O_SELECTED | 96>,1.0,0.0,1,0.013263744935022,0.04164257074548583,1
<A_PARTLYSUBMITTED | 68>,A_DECLINED,<A_DECLINED | 15>,1.0,0.0,1244,0.0665434288551374,1.0,0
<A_PARTLYSUBMITTED | 68>,A_PREACCEPTED,<A_PREACCEPTED | 15>,1.0,0.0,1108,0.26969284471758104,1.0,1
<A_PARTLYSUBMITTED | 68>,W_Assess_fraud,<A_CANCELLED | 15>,0.1951219512195122,0.0,8,0.14126429251961786,0.9364427380815395,0
<A_PARTLYSUBMITTED | 68>,W_Assess_fraud,<W_Assess_fraud | 15>,0.8048780487804879,0.0,33,0.14126429251961786,0.9364427380815395,0
<A_PARTLYSUBMITTED | 68>,W_Fix_incomplete_submission,<A_CANCELLED | 82>,0.1224489795918367,0.0,144,0.24503309738363985,1.0,0
<A_PARTLYSUBMITTED | 68>,W_Fix_incomplete_submission,<W_Fix_incomplete_submission | 15>,0.8775510204081632,0.0,1032,0.24503309738363985,1.0,0
<A_PREACCEPTED | 15>,W_Complete_preaccepted_appl,<A_CANCELLED | 1>,0.0506216696269982,0.0,57,0.26969924672754936,1.0,1
<A_PREACCEPTED | 15>,W_Complete_preaccepted_appl,<O_DECLINED | 1>,0.1385435168738898,0.0,156,0.26969924672754936,1.0,1
<A_PREACCEPTED | 15>,W_Complete_preaccepted_appl,<W_Complete_preaccepted_appl | 15>,0.8108348134991119,0.0,913,0.26969924672754936,1.0,1
<A_PREACCEPTED | 82>,W_Complete_preaccepted_appl,<A_CANCELLED | 1>,0.0409482758620689,0.0,19,0.2700449825792002,1.0,1
<A_PREACCEPTED | 82>,W_Complete_preaccepted_appl,<O_DECLINED | 1>,0.146551724137931,0.0,68,0.2700449825792002,1.0,1
<A_PREACCEPTED | 82>,W_Complete_preaccepted_appl,<W_Complete_preaccepted_appl | 82>,0.8125,0.0,377,0.2700449825792002,1.0,1
<A_REGISTERED | 0>,A_ACTIVATED,<A_ACTIVATED | 18>,0.3358778625954198,0.0,44,0.531280359168354,0.9999636943666158,1
<A_REGISTERED | 0>,A_ACTIVATED,<A_ACTIVATED | 35>,0.6641221374045801,0.0,87,0.531280359168354,0.9999636943666158,1
