s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,16000,0.4401480939776207,1.0,1
<A_ACCEPTED | 20>,A_FINALIZED,<A_FINALIZED | 26>,1.0,0.0,1115,0.49926080490030217,1.0,1
<A_ACCEPTED | 40>,A_FINALIZED,<A_FINALIZED | 40>,1.0,0.0,46,0.38675776860973154,0.9576417790898646,1
<A_ACCEPTED | 5>,A_FINALIZED,<A_FINALIZED | 83>,1.0,0.0,2694,0.5109614088877623,1.0,1
<A_ACCEPTED | 73>,A_FINALIZED,<A_FINALIZED | 74>,1.0,0.0,668,0.4995000795638071,1.0,1
<A_ACTIVATED | 18>,END,<END | 43>,0.3684210526315789,0.9999999999999972,189,0.603103588138239,1.0,1
<A_ACTIVATED | 18>,END,<END | 55>,0.631578947368421,0.3715806812188801,324,0.603103588138239,1.0,1
<A_ACTIVATED | 19>,END,<END | 10>,0.3431952662721893,0.342759593543033,174,0.6074047468178901,1.0,1
<A_ACTIVATED | 19>,END,<END | 17>,0.0433925049309664,0.975780153974972,22,0.6074047468178901,1.0,1
<A_ACTIVATED | 19>,END,<END | 68>,0.3431952662721893,0.9786310365232948,174,0.6074047468178901,1.0,1
<A_ACTIVATED | 19>,END,<END | 90>,0.2702169625246548,0.4128837490341603,137,0.6074047468178901,1.0,1
<A_ACTIVATED | 3>,END,<END | 43>,0.1358024691358024,1.0,44,0.65167881391696,0.9999999999962409,1
<A_ACTIVATED | 3>,END,<END | 55>,0.0586419753086419,0.3715806812188774,19,0.65167881391696,0.9999999999962409,1
<A_ACTIVATED | 3>,END,<END | 80>,0.8055555555555556,0.6133482864625674,261,0.65167881391696,0.9999999999962409,1
<A_ACTIVATED | 60>,END,<END | 17>,0.4386252045826514,0.97578015397497,268,0.676451159343395,1.0,1
<A_ACTIVATED | 60>,END,<END | 68>,0.0294599018003273,0.9786310365232932,18,0.676451159343395,1.0,1
<A_ACTIVATED | 60>,END,<END | 90>,0.5319148936170213,0.4128837490341634,325,0.676451159343395,1.0,1
<A_ACTIVATED | 86>,END,<END | 10>,0.6266666666666667,0.3427595935430358,423,0.5801515989223325,1.0,1
<A_ACTIVATED | 86>,END,<END | 68>,0.3733333333333333,0.978631036523295,252,0.5801515989223325,1.0,1
<A_ACTIVATED | 8>,END,<END | 17>,0.1270718232044199,0.975780153974972,23,0.6072469876796646,0.9999994371127157,1
<A_ACTIVATED | 8>,END,<END | 57>,0.856353591160221,0.5563236893511502,155,0.6072469876796646,0.9999994371127157,1
<A_ACTIVATED | 8>,END,<END | 90>,0.0165745856353591,0.412883749034161,3,0.6072469876796646,0.9999994371127157,1
<A_APPROVED | 12>,A_REGISTERED,<A_REGISTERED | 52>,0.0224215246636771,0.0,10,0.6089755986446997,0.9999999999999999,1
<A_APPROVED | 12>,A_REGISTERED,<A_REGISTERED | 6>,0.9730941704035876,0.0,434,0.6089755986446997,0.9999999999999999,1
<A_APPROVED | 12>,A_REGISTERED,<A_REGISTERED | 92>,0.0044843049327354,0.0,2,0.6089755986446997,0.9999999999999999,1
<A_APPROVED | 14>,A_REGISTERED,<A_REGISTERED | 92>,1.0,0.0,2,0.051386967085742426,0.0831409664335997,1
<A_APPROVED | 30>,A_REGISTERED,<A_REGISTERED | 30>,0.6666666666666666,0.0,2,0.029156170330727045,0.12435300177159625,1
<A_APPROVED | 30>,A_REGISTERED,<A_REGISTERED | 61>,0.3333333333333333,0.0,1,0.029156170330727045,0.12435300177159625,1
<A_APPROVED | 34>,A_REGISTERED,<A_REGISTERED | 42>,0.5216049382716049,0.0,169,0.6416575064068957,0.9999999999962409,1
<A_APPROVED | 34>,A_REGISTERED,<A_REGISTERED | 59>,0.3549382716049383,0.0,115,0.6416575064068957,0.9999999999962409,1
<A_APPROVED | 34>,A_REGISTERED,<A_REGISTERED | 95>,0.1234567901234567,0.0,40,0.6416575064068957,0.9999999999962409,1
<A_APPROVED | 39>,A_REGISTERED,<A_REGISTERED | 36>,0.0465116279069767,0.0,10,0.6206735737565733,0.9999999668929472,1
<A_APPROVED | 39>,A_REGISTERED,<A_REGISTERED | 92>,0.9534883720930232,0.0,205,0.6206735737565733,0.9999999668929472,1
<A_APPROVED | 50>,A_REGISTERED,<A_REGISTERED | 52>,0.9779917469050894,0.0,711,0.5827077248991518,1.0,1
<A_APPROVED | 50>,A_REGISTERED,<A_REGISTERED | 6>,0.0220082530949105,0.0,16,0.5827077248991518,1.0,1
<A_APPROVED | 54>,A_REGISTERED,<A_REGISTERED | 36>,0.9879518072289156,0.0,574,0.6730560336587972,1.0,1
<A_APPROVED | 54>,A_REGISTERED,<A_REGISTERED | 52>,0.0086058519793459,0.0,5,0.6730560336587972,1.0,1
<A_APPROVED | 54>,A_REGISTERED,<A_REGISTERED | 92>,0.0034423407917383,0.0,2,0.6730560336587972,1.0,1
<A_APPROVED | 66>,A_REGISTERED,<A_REGISTERED | 42>,0.1025641025641025,0.0,52,0.6093791554425187,1.0,1
<A_APPROVED | 66>,A_REGISTERED,<A_REGISTERED | 61>,0.7692307692307693,0.0,390,0.6093791554425187,1.0,1
<A_APPROVED | 66>,A_REGISTERED,<A_REGISTERED | 95>,0.1282051282051282,0.0,65,0.6093791554425187,1.0,1
<A_APPROVED | 72>,A_REGISTERED,<A_REGISTERED | 72>,1.0,0.0,3,0.009326194289599984,0.12435300177159625,1
<A_APPROVED | 79>,A_REGISTERED,<A_REGISTERED | 59>,1.0,0.0,1,0.02708629704606309,0.04164257074548583,1
<A_APPROVED | 94>,A_REGISTERED,<A_REGISTERED | 61>,0.5,0.0,1,0.026115341288636067,0.0831409664335997,1
<A_APPROVED | 94>,A_REGISTERED,<A_REGISTERED | 94>,0.5,0.0,1,0.026115341288636067,0.0831409664335997,1
<A_CANCELLED | 16>,END,<END | 85>,1.0,0.0372013229181648,1701,0.0372013229181648,1.0,1
<A_CANCELLED | 1>,END,<END | 1>,1.0,0.0420539419730513,1,0.0017512342537393446,0.04164257074548583,1
<A_CANCELLED | 20>,END,<END | 20>,1.0,0.0416599777829697,115,0.041654240182053506,0.9998622754686505,1
<A_CANCELLED | 29>,END,<END | 99>,1.0,0.0347130557176126,696,0.0347130557176126,1.0,1
<A_CANCELLED | 31>,END,<END | 31>,1.0,0.0419169062620273,1,0.0017455277344483697,0.04164257074548583,1
<A_CANCELLED | 33>,END,<END | 33>,1.0,0.0418732002494942,4,0.006914957579677164,0.16514041292462933,1
<A_CANCELLED | 35>,END,<END | 35>,1.0,0.0414970426242328,1,0.0017280435332080555,0.04164257074548583,1
<A_CANCELLED | 40>,END,<END | 40>,1.0,0.0405822173436828,9,0.014542937826588316,0.35835739835078606,1
<A_CANCELLED | 41>,END,<END | 41>,1.0,0.0419135868708954,1,0.0017453895064683277,0.04164257074548583,1
<A_CANCELLED | 45>,END,<END | 98>,1.0,0.0367913109412861,1,0.0015320847686916732,0.04164257074548583,1
<A_CANCELLED | 5>,END,<END | 5>,1.0,0.0417643698903037,277,0.04176436988241743,0.9999999998111723,1
<A_CANCELLED | 63>,END,<END | 63>,1.0,0.0420259600138613,1,0.0017500690130241778,0.04164257074548583,1
<A_CANCELLED | 73>,END,<END | 73>,1.0,0.0413602150126091,76,0.04121355544611271,0.9964540908104157,1
<A_CANCELLED | 82>,END,<END | 82>,1.0,0.0420265077059641,1,0.0017500918203313153,0.04164257074548583,1
<A_CANCELLED | 87>,END,<END | 87>,1.0,0.0420505209254437,2,0.0034961209487776963,0.0831409664335997,1
<A_CANCELLED | 97>,END,<END | 97>,1.0,0.0416231734175721,1,0.0017332959436928714,0.04164257074548583,1
<A_CANCELLED | 98>,END,<END | 98>,1.0,0.0367913109412861,92,0.036756877458486444,0.9990640865487341,1
<A_DECLINED | 13>,END,<END | 38>,0.8461538461538461,0.0191510511606782,33,0.017674873611152456,0.925346225311741,1
<A_DECLINED | 13>,END,<END | 58>,0.1538461538461538,0.0188245621297604,6,0.017674873611152456,0.925346225311741,1
<A_DECLINED | 16>,END,<END | 44>,1.0,0.0371969672714417,5113,0.0371969672714417,1.0,1
<A_DECLINED | 1>,END,<END | 32>,1.0,0.0091986852087148,3,0.0011438841180556678,0.12435300177159625,1
<A_DECLINED | 20>,END,<END | 53>,1.0,0.0322911415376908,359,0.032291141537684226,0.9999999999997966,1
<A_DECLINED | 21>,END,<END | 38>,0.9988109393579072,0.0191510511606779,840,0.019135355954456146,1.0,1
<A_DECLINED | 21>,END,<END | 71>,0.0011890606420927,0.0059513827281805,1,0.019135355954456146,1.0,1
<A_DECLINED | 22>,END,<END | 32>,0.1666666666666666,0.0091986852087148,1,0.00037548827953187003,0.24491866240370908,1
<A_DECLINED | 22>,END,<END | 47>,0.8333333333333334,6.938893903907228e-18,5,0.00037548827953187003,0.24491866240370908,1
<A_DECLINED | 25>,A_SUBMITTED,<A_SUBMITTED | 25>,1.0,0.0,1,0.018329093515100477,0.04164257074548583,1
<A_DECLINED | 29>,END,<END | 56>,1.0,0.0346422474677605,2099,0.0346422474677605,1.0,1
<A_DECLINED | 33>,END,<END | 32>,0.7307692307692307,0.0091986852087148,19,0.009366565168589925,0.7944319501654965,1
<A_DECLINED | 33>,END,<END | 58>,0.2692307692307692,0.0188245621297604,7,0.009366565168589925,0.7944319501654965,1
<A_DECLINED | 35>,END,<END | 35>,0.2,0.0414970426242328,1,0.004850906596515092,0.20537067595698344,1
<A_DECLINED | 35>,END,<END | 38>,0.8,0.0191510511606782,4,0.004850906596515092,0.20537067595698344,1
<A_DECLINED | 40>,END,<END | 40>,1.0,0.0405822173436828,20,0.027687696256735526,0.6822617902381697,1
<A_DECLINED | 41>,END,<END | 38>,0.1666666666666666,0.0191510511606782,1,0.0025218925333347925,0.24491866240370908,1
<A_DECLINED | 41>,END,<END | 58>,0.1666666666666666,0.0188245621297604,1,0.0025218925333347925,0.24491866240370908,1
