s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,16000,0.15183319905258233,1.0,1
<A_ACCEPTED | 20>,A_FINALIZED,<A_FINALIZED | 26>,1.0,0.0,1115,0.1422139049602639,0.9998769065262456,1
<A_ACCEPTED | 40>,A_FINALIZED,<A_FINALIZED | 40>,1.0,0.0,46,0.0013218719662402665,0.197375320224904,1
<A_ACCEPTED | 5>,A_FINALIZED,<A_FINALIZED | 83>,1.0,0.0,2694,0.181551173324212,0.9999999998659677,1
<A_ACCEPTED | 73>,A_FINALIZED,<A_FINALIZED | 74>,1.0,0.0,668,0.15619532007906856,0.9940152775714018,1
<A_ACTIVATED | 18>,END,<END | 43>,0.3684210526315789,0.9999999999999972,189,0.5893282418953799,0.9771592367981377,1
<A_ACTIVATED | 18>,END,<END | 55>,0.631578947368421,0.3715806812188801,324,0.5893282418953799,0.9771592367981377,1
<A_ACTIVATED | 19>,END,<END | 10>,0.3431952662721893,0.342759593543033,174,0.5927970389686111,0.9759506195402542,1
<A_ACTIVATED | 19>,END,<END | 17>,0.0433925049309664,0.975780153974972,22,0.5927970389686111,0.9759506195402542,1
<A_ACTIVATED | 19>,END,<END | 68>,0.3431952662721893,0.9786310365232948,174,0.5927970389686111,0.9759506195402542,1
<A_ACTIVATED | 19>,END,<END | 90>,0.2702169625246548,0.4128837490341603,137,0.5927970389686111,0.9759506195402542,1
<A_ACTIVATED | 3>,END,<END | 43>,0.1358024691358024,1.0,44,0.5781804103627458,0.8872168283105285,1
<A_ACTIVATED | 3>,END,<END | 55>,0.0586419753086419,0.3715806812188774,19,0.5781804103627458,0.8872168283105285,1
<A_ACTIVATED | 3>,END,<END | 80>,0.8055555555555556,0.6133482864625674,261,0.5781804103627458,0.8872168283105285,1
<A_ACTIVATED | 60>,END,<END | 17>,0.4386252045826514,0.97578015397497,268,0.669818212743948,0.9901944929684424,1
<A_ACTIVATED | 60>,END,<END | 68>,0.0294599018003273,0.9786310365232932,18,0.669818212743948,0.9901944929684424,1
<A_ACTIVATED | 60>,END,<END | 90>,0.5319148936170213,0.4128837490341634,325,0.669818212743948,0.9901944929684424,1
<A_ACTIVATED | 86>,END,<END | 10>,0.6266666666666667,0.3427595935430358,423,0.5768840135648512,0.994367704297375,1
<A_ACTIVATED | 86>,END,<END | 68>,0.3733333333333333,0.978631036523295,252,0.5768840135648512,0.994367704297375,1
<A_ACTIVATED | 8>,END,<END | 17>,0.1270718232044199,0.975780153974972,23,0.3987680607989721,0.6566814565210485,1
<A_ACTIVATED | 8>,END,<END | 57>,0.856353591160221,0.5563236893511502,155,0.3987680607989721,0.6566814565210485,1
<A_ACTIVATED | 8>,END,<END | 90>,0.0165745856353591,0.412883749034161,3,0.3987680607989721,0.6566814565210485,1
<A_APPROVED | 12>,A_REGISTERED,<A_REGISTERED | 52>,0.0224215246636771,0.0,10,0.5476969343295365,0.9594649965141169,1
<A_APPROVED | 12>,A_REGISTERED,<A_REGISTERED | 6>,0.9730941704035876,0.0,434,0.5476969343295365,0.9594649965141169,1
<A_APPROVED | 12>,A_REGISTERED,<A_REGISTERED | 92>,0.0044843049327354,0.0,2,0.5476969343295365,0.9594649965141169,1
<A_APPROVED | 14>,A_REGISTERED,<A_REGISTERED | 92>,1.0,0.0,2,0.0027798541361834447,0.008695433008464315,1
<A_APPROVED | 30>,A_REGISTERED,<A_REGISTERED | 30>,0.6666666666666666,0.0,2,0.0024426046294445144,0.013042738605443693,1
<A_APPROVED | 30>,A_REGISTERED,<A_REGISTERED | 61>,0.3333333333333333,0.0,1,0.0024426046294445144,0.013042738605443693,1
<A_APPROVED | 34>,A_REGISTERED,<A_REGISTERED | 42>,0.5216049382716049,0.0,169,0.31160322459004736,0.8872168283105285,1
<A_APPROVED | 34>,A_REGISTERED,<A_REGISTERED | 59>,0.3549382716049383,0.0,115,0.31160322459004736,0.8872168283105285,1
<A_APPROVED | 34>,A_REGISTERED,<A_REGISTERED | 95>,0.1234567901234567,0.0,40,0.31160322459004736,0.8872168283105285,1
<A_APPROVED | 39>,A_REGISTERED,<A_REGISTERED | 36>,0.0465116279069767,0.0,10,0.24583630317576022,0.7328159229616076,1
<A_APPROVED | 39>,A_REGISTERED,<A_REGISTERED | 92>,0.9534883720930232,0.0,205,0.24583630317576022,0.7328159229616076,1
<A_APPROVED | 50>,A_REGISTERED,<A_REGISTERED | 52>,0.9779917469050894,0.0,711,0.5737773007948668,0.9964128137329805,1
<A_APPROVED | 50>,A_REGISTERED,<A_REGISTERED | 6>,0.0220082530949105,0.0,16,0.5737773007948668,0.9964128137329805,1
<A_APPROVED | 54>,A_REGISTERED,<A_REGISTERED | 36>,0.9879518072289156,0.0,574,0.6486591565824399,0.987290452341599,1
<A_APPROVED | 54>,A_REGISTERED,<A_REGISTERED | 52>,0.0086058519793459,0.0,5,0.6486591565824399,0.987290452341599,1
<A_APPROVED | 54>,A_REGISTERED,<A_REGISTERED | 92>,0.0034423407917383,0.0,2,0.6486591565824399,0.987290452341599,1
<A_APPROVED | 66>,A_REGISTERED,<A_REGISTERED | 42>,0.1025641025641025,0.0,52,0.48864813837615784,0.9759506195402542,1
<A_APPROVED | 66>,A_REGISTERED,<A_REGISTERED | 61>,0.7692307692307693,0.0,390,0.48864813837615784,0.9759506195402542,1
<A_APPROVED | 66>,A_REGISTERED,<A_REGISTERED | 95>,0.1282051282051282,0.0,65,0.48864813837615784,0.9759506195402542,1
<A_APPROVED | 72>,A_REGISTERED,<A_REGISTERED | 72>,1.0,0.0,3,0.00010025241308783385,0.013042738605443693,1
<A_APPROVED | 79>,A_REGISTERED,<A_REGISTERED | 59>,1.0,0.0,1,0.0011608625097107165,0.004347798690654048,1
<A_APPROVED | 94>,A_REGISTERED,<A_REGISTERED | 61>,0.5,0.0,1,0.0024092622168168038,0.008695433008464315,1
<A_APPROVED | 94>,A_REGISTERED,<A_REGISTERED | 94>,0.5,0.0,1,0.0024092622168168038,0.008695433008464315,1
<A_CANCELLED | 16>,END,<END | 85>,1.0,0.0372013229181648,1701,0.037201294876334445,0.9999992462141623,1
<A_CANCELLED | 1>,END,<END | 1>,1.0,0.0420539419730513,1,0.00018284207384727374,0.004347798690654048,1
<A_CANCELLED | 20>,END,<END | 20>,1.0,0.0416599777829697,115,0.01925179050458112,0.4621171572600098,1
<A_CANCELLED | 29>,END,<END | 99>,1.0,0.0347130557176126,696,0.03455009740296699,0.9953055612282806,1
<A_CANCELLED | 31>,END,<END | 31>,1.0,0.0419169062620273,1,0.00018224627016231074,0.004347798690654048,1
<A_CANCELLED | 33>,END,<END | 33>,1.0,0.0418732002494942,4,0.0007281561589475259,0.017389551183308982,1
<A_CANCELLED | 35>,END,<END | 35>,1.0,0.0414970426242328,1,0.00018042078758765458,0.004347798690654048,1
<A_CANCELLED | 40>,END,<END | 40>,1.0,0.0405822173436828,9,0.0015871897949120241,0.03911047495188413,1
<A_CANCELLED | 41>,END,<END | 41>,1.0,0.0419135868708954,1,0.0001822318381178937,0.004347798690654048,1
<A_CANCELLED | 45>,END,<END | 98>,1.0,0.0367913109412861,1,0.00015996121353796964,0.004347798690654048,1
