s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,4000,0.503351818515085,1,1
<A_ACCEPTED | 14>,A_FINALIZED,<A_FINALIZED | 88>,1.0,0.0,427,0.5449411909424053,1,1
<A_ACCEPTED | 16>,A_FINALIZED,<A_FINALIZED | 27>,0.3283582089552239,0.0,66,0.55656548035134,1,1
<A_ACCEPTED | 16>,A_FINALIZED,<A_FINALIZED | 7>,0.4975124378109453,0.0,100,0.55656548035134,1,1
<A_ACCEPTED | 16>,A_FINALIZED,<A_FINALIZED | 88>,0.1741293532338308,0.0,35,0.55656548035134,1,1
<A_ACCEPTED | 32>,A_FINALIZED,<A_FINALIZED | 7>,1.0,0.0,270,0.5609349185216289,1,1
<A_ACCEPTED | 49>,A_FINALIZED,<A_FINALIZED | 7>,1.0,0.0,695,0.5609349185216289,1,1
<A_ACCEPTED | 98>,A_FINALIZED,<A_FINALIZED | 27>,0.85,0.0,34,0.5561095153859432,1,1
<A_ACCEPTED | 98>,A_FINALIZED,<A_FINALIZED | 98>,0.15,0.0,6,0.5561095153859432,1,1
<A_ACTIVATED | 17>,END,<END | 6>,0.6447368421052632,0.6785311707847365,49,0.6038772408489705,1,1
<A_ACTIVATED | 17>,END,<END | 81>,0.3552631578947368,0.4683941828173956,27,0.6038772408489705,1,1
<A_ACTIVATED | 48>,END,<END | 25>,0.4481132075471698,0.5142460354616425,95,0.63989273082491,1,1
<A_ACTIVATED | 48>,END,<END | 31>,0.2264150943396226,0.37091428262552034,48,0.63989273082491,1,1
<A_ACTIVATED | 48>,END,<END | 47>,0.3254716981132075,0.999999999999999,69,0.63989273082491,1,1
<A_ACTIVATED | 57>,END,<END | 47>,1.0,0.9999999999999998,1,0.9999999999999998,1,1
<A_ACTIVATED | 59>,END,<END | 68>,0.0482758620689655,0.9405573204742266,7,0.4926374859316396,1,1
<A_ACTIVATED | 59>,END,<END | 6>,0.0068965517241379,0.6785311707847359,1,0.4926374859316396,1,1
<A_ACTIVATED | 59>,END,<END | 81>,0.9448275862068966,0.4683941828173972,137,0.4926374859316396,1,1
<A_ACTIVATED | 5>,END,<END | 25>,0.0434782608695652,0.5142460354616418,7,0.5540860419295182,1,1
<A_ACTIVATED | 5>,END,<END | 31>,0.5093167701863354,0.37091428262552056,82,0.5540860419295182,1,1
<A_ACTIVATED | 5>,END,<END | 39>,0.1490683229813664,0.36906476474374644,24,0.5540860419295182,1,1
<A_ACTIVATED | 5>,END,<END | 47>,0.124223602484472,1.0,20,0.5540860419295182,1,1
<A_ACTIVATED | 5>,END,<END | 68>,0.1739130434782608,0.9405573204742274,28,0.5540860419295182,1,1
<A_ACTIVATED | 64>,END,<END | 31>,0.0333333333333333,0.37091428262551995,9,0.5956067985367002,1,1
<A_ACTIVATED | 64>,END,<END | 39>,0.5703703703703704,0.3690647647437467,154,0.5956067985367002,1,1
