s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,4000,0.3726839606459112,1.0,1
<A_ACCEPTED | 14>,A_FINALIZED,<A_FINALIZED | 88>,1.0,0.0,427,0.40939026360822883,1.0,1
<A_ACCEPTED | 16>,A_FINALIZED,<A_FINALIZED | 27>,0.3283582089552239,0.0,66,0.406451905536123,0.999999999892541,1
<A_ACCEPTED | 16>,A_FINALIZED,<A_FINALIZED | 7>,0.4975124378109453,0.0,100,0.406451905536123,0.999999999892541,1
<A_ACCEPTED | 16>,A_FINALIZED,<A_FINALIZED | 88>,0.1741293532338308,0.0,35,0.406451905536123,0.999999999892541,1
<A_ACCEPTED | 32>,A_FINALIZED,<A_FINALIZED | 7>,1.0,0.0,270,0.41397611533394696,0.9999999999999679,1
<A_ACCEPTED | 49>,A_FINALIZED,<A_FINALIZED | 7>,1.0,0.0,695,0.4139761153339602,1.0,1
<A_ACCEPTED | 98>,A_FINALIZED,<A_FINALIZED | 27>,0.85,0.0,34,0.3481248255211436,0.9820781828189511,1
<A_ACCEPTED | 98>,A_FINALIZED,<A_FINALIZED | 98>,0.15,0.0,6,0.3481248255211436,0.9820781828189511,1
<A_ACTIVATED | 17>,END,<END | 6>,0.6447368421052632,0.6785311707847365,49,0.603719182218329,0.9997382603285074,1
<A_ACTIVATED | 17>,END,<END | 81>,0.3552631578947368,0.4683941828173956,27,0.603719182218329,0.9997382603285074,1
<A_ACTIVATED | 48>,END,<END | 25>,0.4481132075471698,0.5142460354616425,95,0.6398927308060596,0.9999999999705412,1
<A_ACTIVATED | 48>,END,<END | 31>,0.2264150943396226,0.37091428262552034,48,0.6398927308060596,0.9999999999705412,1
<A_ACTIVATED | 48>,END,<END | 47>,0.3254716981132075,0.999999999999999,69,0.6398927308060596,0.9999999999705412,1
<A_ACTIVATED | 57>,END,<END | 47>,1.0,0.9999999999999998,1,0.05875577597851055,0.05875577597851056,1
<A_ACTIVATED | 59>,END,<END | 68>,0.0482758620689655,0.9405573204742266,7,0.4926374474720622,0.9999999219312812,1
<A_ACTIVATED | 59>,END,<END | 6>,0.0068965517241379,0.6785311707847359,1,0.4926374474720622,0.9999999219312812,1
<A_ACTIVATED | 59>,END,<END | 81>,0.9448275862068966,0.4683941828173972,137,0.4926374474720622,0.9999999219312812,1
<A_ACTIVATED | 5>,END,<END | 25>,0.0434782608695652,0.5142460354616418,7,0.5540860353444728,0.9999999881154821,1
<A_ACTIVATED | 5>,END,<END | 31>,0.5093167701863354,0.37091428262552056,82,0.5540860353444728,0.9999999881154821,1
<A_ACTIVATED | 5>,END,<END | 39>,0.1490683229813664,0.36906476474374644,24,0.5540860353444728,0.9999999881154821,1
<A_ACTIVATED | 5>,END,<END | 47>,0.124223602484472,1.0,20,0.5540860353444728,0.9999999881154821,1
<A_ACTIVATED | 5>,END,<END | 68>,0.1739130434782608,0.9405573204742274,28,0.5540860353444728,0.9999999881154821,1
