s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,7999,0.4455503526566978,1.0,1
<A_ACCEPTED | 1>,A_FINALIZED,<A_FINALIZED | 25>,1.0,0.0,1465,0.4980479704595222,1.0,1
<A_ACCEPTED | 28>,A_FINALIZED,<A_FINALIZED | 89>,1.0,0.0,796,0.474686265559519,1.0,1
<A_ACCEPTED | 29>,A_FINALIZED,<A_FINALIZED | 75>,1.0,0.0,574,0.44279304110239637,1.0,1
<A_ACCEPTED | 65>,A_FINALIZED,<A_FINALIZED | 75>,0.9252577319587628,0.0,359,0.44517681302827217,0.9999999999883243,1
<A_ACCEPTED | 65>,A_FINALIZED,<A_FINALIZED | 89>,0.0747422680412371,0.0,29,0.44517681302827217,0.9999999999883243,1
<A_ACCEPTED | 76>,A_FINALIZED,<A_FINALIZED | 76>,0.0239520958083832,0.0,4,0.4647153162660777,0.9999707666614718,1
<A_ACCEPTED | 76>,A_FINALIZED,<A_FINALIZED | 89>,0.9760479041916168,0.0,163,0.4647153162660777,0.9999707666614718,1
<A_ACTIVATED | 32>,END,<END | 30>,0.0988142292490118,0.9999999999999992,25,0.624697858193487,0.9999999053915966,1
<A_ACTIVATED | 32>,END,<END | 40>,0.2450592885375494,0.6482927352322317,62,0.624697858193487,0.9999999053915966,1
<A_ACTIVATED | 32>,END,<END | 63>,0.6561264822134387,0.559363996935404,166,0.624697858193487,0.9999999053915966,1
<A_ACTIVATED | 37>,END,<END | 0>,0.010178117048346,0.9309804481418724,4,0.6651696225738709,0.999999999991634,1
<A_ACTIVATED | 37>,END,<END | 19>,0.4478371501272264,0.9875965330378113,176,0.6651696225738709,0.999999999991634,1
<A_ACTIVATED | 37>,END,<END | 58>,0.5419847328244275,0.3937593899835495,213,0.6651696225738709,0.999999999991634,1
<A_ACTIVATED | 49>,END,<END | 30>,0.3794749403341289,1.0,159,0.6150962288481469,0.9999999999985217,1
<A_ACTIVATED | 49>,END,<END | 63>,0.0477326968973747,0.5593639969354037,20,0.6150962288481469,0.9999999999985217,1
<A_ACTIVATED | 49>,END,<END | 68>,0.5727923627684964,0.3647418331210268,240,0.6150962288481469,0.9999999999985217,1
<A_ACTIVATED | 59>,END,<END | 19>,0.2035928143712574,0.9875965330378094,34,0.6546355593825826,0.9999707666614718,1
<A_ACTIVATED | 59>,END,<END | 58>,0.1077844311377245,0.3937593899835489,18,0.6546355593825826,0.9999707666614718,1
<A_ACTIVATED | 59>,END,<END | 83>,0.688622754491018,0.5970555067554729,115,0.6546355593825826,0.9999707666614718,1
<A_ACTIVATED | 79>,END,<END | 0>,0.3904109589041096,0.930980448141874,171,0.564729309065753,0.9999999999995834,1
<A_ACTIVATED | 79>,END,<END | 74>,0.6095890410958904,0.3301639728039041,267,0.564729309065753,0.9999999999995834,1
<A_ACTIVATED | 7>,END,<END | 0>,0.3463414634146341,0.9309804481418736,142,0.5677791597458558,0.9999999999973065,1
<A_ACTIVATED | 7>,END,<END | 19>,0.0170731707317073,0.9875965330378098,7,0.5677791597458558,0.9999999999973065,1
<A_ACTIVATED | 7>,END,<END | 58>,0.2878048780487804,0.393759389983549,118,0.5677791597458558,0.9999999999973065,1
<A_ACTIVATED | 7>,END,<END | 74>,0.348780487804878,0.330163972803905,143,0.5677791597458558,0.9999999999973065,1
<A_ACTIVATED | 85>,END,<END | 19>,0.0188679245283018,0.9875965330378098,1,0.5783256989836444,0.9432429351597283,1
<A_ACTIVATED | 85>,END,<END | 40>,0.1698113207547169,0.6482927352322317,9,0.5783256989836444,0.9432429351597283,1
<A_ACTIVATED | 85>,END,<END | 83>,0.8113207547169812,0.5970555067554731,43,0.5783256989836444,0.9432429351597283,1
<A_APPROVED | 15>,A_REGISTERED,<A_REGISTERED | 13>,0.4964285714285714,0.0,139,0.5947286457581855,0.9999999843613355,1
<A_APPROVED | 15>,A_REGISTERED,<A_REGISTERED | 48>,0.0035714285714285,0.0,1,0.5947286457581855,0.9999999843613355,1
<A_APPROVED | 15>,A_REGISTERED,<A_REGISTERED | 4>,0.5,0.0,140,0.5947286457581855,0.9999999843613355,1
<A_APPROVED | 22>,A_REGISTERED,<A_REGISTERED | 22>,1.0,0.0,2,0.002725681337407302,0.06656807650226249,1
<A_APPROVED | 35>,A_REGISTERED,<A_REGISTERED | 18>,0.0404858299595141,0.0,10,0.6226476613272768,0.9999998588608504,1
<A_APPROVED | 35>,A_REGISTERED,<A_REGISTERED | 52>,0.9595141700404858,0.0,237,0.6226476613272768,0.9999998588608504,1
<A_APPROVED | 46>,A_REGISTERED,<A_REGISTERED | 18>,1.0,0.0,427,0.6156235494521173,0.9999999999991328,1
<A_APPROVED | 55>,A_REGISTERED,<A_REGISTERED | 42>,0.9289617486338798,0.0,170,0.6369441615805674,0.9999899391393965,1
<A_APPROVED | 55>,A_REGISTERED,<A_REGISTERED | 48>,0.0710382513661202,0.0,13,0.6369441615805674,0.9999899391393965,1
<A_APPROVED | 87>,A_REGISTERED,<A_REGISTERED | 13>,0.392063492063492,0.0,247,0.5657618545121904,1.0,1
<A_APPROVED | 87>,A_REGISTERED,<A_REGISTERED | 77>,0.6079365079365079,0.0,383,0.5657618545121904,1.0,1
<A_APPROVED | 96>,A_REGISTERED,<A_REGISTERED | 96>,1.0,0.0,1,0.000682934320802376,0.03332099313882286,1
<A_APPROVED | 97>,A_REGISTERED,<A_REGISTERED | 13>,0.0473537604456824,0.0,17,0.6595796862412602,0.9999999999192922,1
<A_APPROVED | 97>,A_REGISTERED,<A_REGISTERED | 48>,0.9526462395543176,0.0,342,0.6595796862412602,0.9999999999192922,1
<A_APPROVED | 99>,A_REGISTERED,<A_REGISTERED | 52>,1.0,0.0,1,0.020757117046404067,0.03332099313882286,1
<A_APPROVED | 9>,A_REGISTERED,<A_REGISTERED | 9>,1.0,0.0,3,0.006110187038214109,0.09966799462495579,1
<A_CANCELLED | 11>,END,<END | 11>,1.0,0.0419746523617538,3,0.004183529425975665,0.09966799462495579,1
<A_CANCELLED | 1>,END,<END | 1>,1.0,0.0416240400527288,164,0.041622553842871154,0.9999642944352407,1
<A_CANCELLED | 27>,END,<END | 27>,1.0,0.0413518778668435,272,0.04135187676449575,0.9999999733422565,1
<A_CANCELLED | 28>,END,<END | 28>,1.0,0.0415614486524018,87,0.04131054914221992,0.9939631673505831,1
<A_CANCELLED | 29>,END,<END | 29>,1.0,0.0415730397378451,63,0.04034463692449985,0.9704519366134539,1
<A_CANCELLED | 33>,END,<END | 33>,1.0,0.0409545285635328,566,0.040954528563532794,0.9999999999999999,1
<A_CANCELLED | 45>,END,<END | 45>,1.0,0.0378919040691691,46,0.034519270332459634,0.9109932894754259,1
<A_CANCELLED | 51>,END,<END | 45>,1.0,0.0378919040691691,1,0.0012625958755057177,0.03332099313882286,1
<A_CANCELLED | 65>,END,<END | 65>,0.9705882352941176,0.0414947327448882,33,0.03367089980028008,0.8121570079614576,1
<A_CANCELLED | 65>,END,<END | 76>,0.0294117647058823,0.0402665237690926,1,0.03367089980028008,0.8121570079614576,1
<A_CANCELLED | 76>,END,<END | 76>,1.0,0.0402665237690926,29,0.03008858895884858,0.7472358212839743,1
<A_CANCELLED | 8>,END,<END | 8>,1.0,0.0298977786234672,6,0.005901083629820129,0.197375320224904,1
<A_CANCELLED | 98>,END,<END | 45>,1.0,0.0378919040691691,2,0.0025223911688928395,0.06656807650226249,1
<A_DECLINED | 11>,END,<END | 43>,0.6774193548387096,0.0192824264664715,21,0.014799422296287999,0.7752417813172865,1
<A_DECLINED | 11>,END,<END | 61>,0.3225806451612903,0.0186861311134511,10,0.014799422296287999,0.7752417813172865,1
<A_DECLINED | 1>,END,<END | 44>,1.0,0.0322941445517962,439,0.032294144551783616,0.9999999999996103,1
<A_DECLINED | 20>,END,<END | 60>,1.0,0.0,3,0.0,0.09966799462495579,1
<A_DECLINED | 27>,END,<END | 72>,1.0,0.0345416055377245,715,0.0345416055377245,1.0,1
<A_DECLINED | 28>,END,<END | 44>,1.0,0.0322941445517962,241,0.03229413775210706,0.9999997894451381,1
<A_DECLINED | 29>,END,<END | 44>,1.0,0.0322941445517962,195,0.03229399856131698,0.9999954793514042,1
<A_DECLINED | 2>,END,<END | 36>,1.0,0.0100204906513195,9,0.0029190953096826272,0.2913126124515909,1
<A_DECLINED | 31>,A_SUBMITTED,<A_SUBMITTED | 33>,1.0,0.0,1,4.547134551726011e-05,0.03332099313882286,1
<A_DECLINED | 33>,END,<END | 33>,1.0,0.0409545285635328,1620,0.0409545285635328,1.0,1
<A_DECLINED | 34>,END,<END | 43>,1.0,0.0192824264664714,502,0.019282426466471287,0.9999999999999941,1
<A_DECLINED | 45>,END,<END | 61>,1.0,0.018686131113451,178,0.018685868740846424,0.9999859589658777,1
<A_DECLINED | 47>,END,<END | 73>,1.0,0.0065539072050516,2,0.00043628099621460424,0.06656807650226249,1
<A_DECLINED | 50>,END,<END | 36>,0.8,0.0100204906513195,16,0.00717650639788108,0.5827829453479101,1
<A_DECLINED | 50>,END,<END | 61>,0.15,0.0186861311134511,3,0.00717650639788108,0.5827829453479101,1
<A_DECLINED | 50>,END,<END | 8>,0.05,0.0298977786234672,1,0.00717650639788108,0.5827829453479101,1
<A_DECLINED | 51>,END,<END | 43>,1.0,0.0192824264664715,9,0.005617214028353511,0.2913126124515909,1
<A_DECLINED | 53>,END,<END | 73>,1.0,0.0065539072050516,5,0.0010823149421119245,0.16514041292462933,1
<A_DECLINED | 60>,END,<END | 60>,1.0,0.0,1,0.0,0.03332099313882286,1
<A_DECLINED | 65>,END,<END | 44>,1.0,0.0322941445517962,122,0.03227518777443605,0.99941299645421,1
<A_DECLINED | 70>,END,<END | 36>,1.0,0.0100204906513195,6,0.0019777975511148433,0.197375320224904,1
<A_DECLINED | 73>,END,<END | 73>,1.0,0.0065539072050516,8,0.0017074268270245556,0.2605204458355026,1
<A_DECLINED | 76>,END,<END | 44>,0.5806451612903226,0.0322941445517962,36,0.03451293547240192,0.9684470564892362,1
<A_DECLINED | 76>,END,<END | 76>,0.4193548387096774,0.0402665237690926,26,0.03451293547240192,0.9684470564892362,1
<A_DECLINED | 84>,END,<END | 36>,1.0,0.0100204906513195,2,0.0006670447882672425,0.06656807650226249,1
<A_DECLINED | 86>,END,<END | 36>,0.6,0.0100204906513195,114,0.006012256458819308,0.9999936909322918,1
<A_DECLINED | 86>,END,<END | 60>,0.4,0.0,76,0.006012256458819308,0.9999936909322918,1
<A_DECLINED | 8>,END,<END | 8>,1.0,0.0298977786234672,21,0.01806925400740592,0.6043677771171635,1
<A_DECLINED | 92>,END,<END | 43>,0.925,0.0192824264664714,111,0.018315495069991677,0.999329299739067,1
<A_DECLINED | 92>,END,<END | 73>,0.075,0.0065539072050516,9,0.018315495069991677,0.999329299739067,1
<A_DECLINED | 96>,END,<END | 61>,1.0,0.0186861311134511,2,0.0012438998054915202,0.06656807650226249,1
<A_DECLINED | 98>,END,<END | 43>,0.75,0.0192824264664715,6,0.004984629557030822,0.2605204458355026,1
<A_DECLINED | 98>,END,<END | 61>,0.25,0.0186861311134511,2,0.004984629557030822,0.2605204458355026,1
<A_FINALIZED | 25>,O_SELECTED,<O_SELECTED | 10>,1.0,0.0,1465,0.49804896539713217,1.0,1
<A_FINALIZED | 75>,O_SELECTED,<O_SELECTED | 56>,0.1039657020364415,0.0,97,0.44279504717294504,1.0,1
<A_FINALIZED | 75>,O_SELECTED,<O_SELECTED | 88>,0.8960342979635584,0.0,836,0.44279504717294504,1.0,1
<A_FINALIZED | 76>,O_SELECTED,<O_SELECTED | 56>,1.0,0.0,4,0.05896662177695258,0.13254878839087836,1
<A_FINALIZED | 89>,O_SELECTED,<O_SELECTED | 10>,0.5607287449392713,0.0,554,0.4746877890461241,1.0,1
<A_FINALIZED | 89>,O_SELECTED,<O_SELECTED | 56>,0.4392712550607287,0.0,434,0.4746877890461241,1.0,1
<A_PARTLYSUBMITTED | 1>,W_Fix_incomplete_submission,<W_Fix_incomplete_submission | 1>,1.0,0.0,1,0.0004916222422775146,0.03332099313882286,1
<A_PARTLYSUBMITTED | 31>,A_DECLINED,<A_DECLINED | 31>,1.0,0.0,1,1.515150391993668e-06,0.03332099313882286,1
<A_PARTLYSUBMITTED | 6>,A_DECLINED,<A_DECLINED | 33>,1.0,0.0,1594,0.0409545285635328,1.0,0
<A_PARTLYSUBMITTED | 6>,A_PREACCEPTED,<A_PREACCEPTED | 33>,1.0,0.0,3372,0.47613754221230986,1.0,1
<A_PARTLYSUBMITTED | 6>,W_Assess_fraud,<A_CANCELLED | 33>,0.0657894736842105,0.0,5,0.4002364446759329,0.9874721748839344,0
<A_PARTLYSUBMITTED | 6>,W_Assess_fraud,<W_Assess_fraud | 33>,0.9342105263157896,0.0,71,0.4002364446759329,0.9874721748839344,0
<A_PARTLYSUBMITTED | 6>,W_Fix_incomplete_submission,<A_CANCELLED | 27>,0.1002087682672233,0.0,240,0.38635142354595386,1.0,0
<A_PARTLYSUBMITTED | 6>,W_Fix_incomplete_submission,<W_Fix_incomplete_submission | 33>,0.8997912317327766,0.0,2155,0.38635142354595386,1.0,0
<A_PREACCEPTED | 27>,W_Complete_preaccepted_appl,<A_CANCELLED | 29>,0.0447443181818181,0.0,63,0.42478075756528544,1.0,1
<A_PREACCEPTED | 27>,W_Complete_preaccepted_appl,<W_Complete_preaccepted_appl | 66>,0.9552556818181818,0.0,1345,0.42478075756528544,1.0,1
<A_PREACCEPTED | 31>,W_Complete_preaccepted_appl,<W_Complete_preaccepted_appl | 31>,1.0,0.0,1,0.0004946894700438509,0.03332099313882286,1
<A_PREACCEPTED | 33>,W_Complete_preaccepted_appl,<A_CANCELLED | 1>,0.047995317529997,0.0,164,0.47613918418959383,1.0,1
<A_PREACCEPTED | 33>,W_Complete_preaccepted_appl,<W_Complete_preaccepted_appl | 23>,0.9520046824700028,0.0,3253,0.47613918418959383,1.0,1
<A_REGISTERED | 13>,A_ACTIVATED,<A_ACTIVATED | 79>,0.1364764267990074,0.0,55,0.5673629270203279,0.9999999999957048,1
<A_REGISTERED | 13>,A_ACTIVATED,<A_ACTIVATED | 7>,0.8635235732009926,0.0,348,0.5673629270203279,0.9999999999957048,1
<A_REGISTERED | 18>,A_ACTIVATED,<A_ACTIVATED | 32>,0.0549199084668192,0.0,24,0.6156235494526512,0.9999999999995548,1
<A_REGISTERED | 18>,A_ACTIVATED,<A_ACTIVATED | 49>,0.9450800915331808,0.0,413,0.6156235494526512,0.9999999999995548,1
<A_REGISTERED | 22>,A_ACTIVATED,<A_ACTIVATED | 49>,1.0,0.0,2,0.04094577281821659,0.06656807650226249,1
<A_REGISTERED | 42>,A_ACTIVATED,<A_ACTIVATED | 59>,0.7411764705882353,0.0,126,0.6348695764647179,0.9999760657033167,1
<A_REGISTERED | 42>,A_ACTIVATED,<A_ACTIVATED | 85>,0.2588235294117647,0.0,44,0.6348695764647179,0.9999760657033167,1
<A_REGISTERED | 48>,A_ACTIVATED,<A_ACTIVATED | 37>,0.904494382022472,0.0,322,0.6641635602935015,0.9999999999014233,1
<A_REGISTERED | 48>,A_ACTIVATED,<A_ACTIVATED | 59>,0.095505617977528,0.0,34,0.6641635602935015,0.9999999999014233,1
<A_REGISTERED | 4>,A_ACTIVATED,<A_ACTIVATED | 37>,0.5071428571428571,0.0,71,0.6214029500027588,0.9998231616599621,1
<A_REGISTERED | 4>,A_ACTIVATED,<A_ACTIVATED | 59>,0.05,0.0,7,0.6214029500027588,0.9998231616599621,1
<A_REGISTERED | 4>,A_ACTIVATED,<A_ACTIVATED | 7>,0.4428571428571428,0.0,62,0.6214029500027588,0.9998231616599621,1
<A_REGISTERED | 52>,A_ACTIVATED,<A_ACTIVATED | 32>,0.96218487394958,0.0,229,0.6229441289437316,0.999999742827717,1
<A_REGISTERED | 52>,A_ACTIVATED,<A_ACTIVATED | 85>,0.0378151260504201,0.0,9,0.6229441289437316,0.999999742827717,1
<A_REGISTERED | 77>,A_ACTIVATED,<A_ACTIVATED | 79>,1.0,0.0,383,0.5647293090565509,0.9999999999837054,1
<A_REGISTERED | 96>,A_ACTIVATED,<A_ACTIVATED | 49>,1.0,0.0,1,0.02049561722116492,0.03332099313882286,1
<A_REGISTERED | 9>,A_ACTIVATED,<A_ACTIVATED | 49>,1.0,0.0,3,0.06130540763066768,0.09966799462495579,1
<A_SUBMITTED | 31>,A_PARTLYSUBMITTED,<A_CANCELLED | 33>,0.0701337667208401,0.0,561,0.44555521938323095,1.0,1
<A_SUBMITTED | 31>,A_PARTLYSUBMITTED,<A_PARTLYSUBMITTED | 1>,0.0001250156269533,0.0,1,0.44555521938323095,1.0,1
<A_SUBMITTED | 31>,A_PARTLYSUBMITTED,<A_PARTLYSUBMITTED | 6>,0.9297412176522064,0.0,7437,0.44555521938323095,1.0,1
<A_SUBMITTED | 33>,END,<END | 33>,1.0,0.0409545285635328,1,0.0013646455652692015,0.03332099313882286,1
<O_ACCEPTED | 14>,A_APPROVED,<A_APPROVED | 15>,0.5217391304347826,0.0,48,0.5854675998856158,0.9956707161399166,1
<O_ACCEPTED | 14>,A_APPROVED,<A_APPROVED | 87>,0.4021739130434782,0.0,37,0.5854675998856158,0.9956707161399166,1
<O_ACCEPTED | 14>,A_APPROVED,<A_APPROVED | 97>,0.0760869565217391,0.0,7,0.5854675998856158,0.9956707161399166,1
<O_ACCEPTED | 20>,A_APPROVED,<A_APPROVED | 35>,1.0,0.0,37,0.5252303757325634,0.8435434810964321,1
<O_ACCEPTED | 21>,A_APPROVED,<A_APPROVED | 35>,1.0,0.0,104,0.6214349963687423,0.9980524058245887,1
<O_ACCEPTED | 22>,A_APPROVED,<A_APPROVED | 22>,1.0,0.0,2,0.0001814433637893184,0.06656807650226249,1
<O_ACCEPTED | 26>,A_APPROVED,<A_APPROVED | 15>,0.7853107344632768,0.0,139,0.589030989966981,0.9999849909968058,1
<O_ACCEPTED | 26>,A_APPROVED,<A_APPROVED | 87>,0.2090395480225988,0.0,37,0.589030989966981,0.9999849909968058,1
<O_ACCEPTED | 26>,A_APPROVED,<A_APPROVED | 97>,0.0056497175141242,0.0,1,0.589030989966981,0.9999849909968058,1
<O_ACCEPTED | 2>,A_APPROVED,<A_APPROVED | 35>,0.0112359550561797,0.0,1,0.6124483205661262,0.9947147337569464,1
<O_ACCEPTED | 2>,A_APPROVED,<A_APPROVED | 46>,0.9887640449438202,0.0,88,0.6124483205661262,0.9947147337569464,1
<O_ACCEPTED | 41>,A_APPROVED,<A_APPROVED | 15>,0.0051282051282051,0.0,1,0.6420644314226961,0.9999954793514042,1
<O_ACCEPTED | 41>,A_APPROVED,<A_APPROVED | 55>,0.7589743589743589,0.0,148,0.6420644314226961,0.9999954793514042,1
<O_ACCEPTED | 41>,A_APPROVED,<A_APPROVED | 97>,0.2358974358974359,0.0,46,0.6420644314226961,0.9999954793514042,1
<O_ACCEPTED | 50>,A_APPROVED,<A_APPROVED | 46>,1.0,0.0,162,0.6155984331350836,0.9999592018254402,1
<O_ACCEPTED | 64>,A_APPROVED,<A_APPROVED | 15>,0.8073394495412844,0.0,88,0.5883254977291877,0.998604102468098,1
<O_ACCEPTED | 64>,A_APPROVED,<A_APPROVED | 87>,0.1926605504587156,0.0,21,0.5883254977291877,0.998604102468098,1
<O_ACCEPTED | 67>,A_APPROVED,<A_APPROVED | 35>,0.6213592233009708,0.0,64,0.6186974047444648,0.9979182801752505,1
<O_ACCEPTED | 67>,A_APPROVED,<A_APPROVED | 46>,0.3786407766990291,0.0,39,0.6186974047444648,0.9979182801752505,1
<O_ACCEPTED | 70>,A_APPROVED,<A_APPROVED | 46>,1.0,0.0,95,0.6134406042507905,0.9964540908104157,1
<O_ACCEPTED | 78>,A_APPROVED,<A_APPROVED | 15>,0.0076045627376425,0.0,4,0.5659821342935281,0.9999999999999988,1
<O_ACCEPTED | 78>,A_APPROVED,<A_APPROVED | 87>,0.9923954372623576,0.0,522,0.5659821342935281,0.9999999999999988,1
<O_ACCEPTED | 81>,A_APPROVED,<A_APPROVED | 55>,0.7948717948717948,0.0,31,0.5528706748794385,0.8617231593133063,1
<O_ACCEPTED | 81>,A_APPROVED,<A_APPROVED | 97>,0.2051282051282051,0.0,8,0.5528706748794385,0.8617231593133063,1
<O_ACCEPTED | 84>,A_APPROVED,<A_APPROVED | 35>,0.8108108108108109,0.0,30,0.5241094025844694,0.8435434810964321,1
<O_ACCEPTED | 84>,A_APPROVED,<A_APPROVED | 46>,0.1891891891891892,0.0,7,0.5241094025844694,0.8435434810964321,1
<O_ACCEPTED | 8>,A_APPROVED,<A_APPROVED | 35>,0.25,0.0,4,0.3145592830670656,0.487924982649516,1
<O_ACCEPTED | 8>,A_APPROVED,<A_APPROVED | 55>,0.25,0.0,4,0.3145592830670656,0.487924982649516,1
<O_ACCEPTED | 8>,A_APPROVED,<A_APPROVED | 97>,0.5,0.0,8,0.3145592830670656,0.487924982649516,1
