s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,7999,0.507977325552262,1.0,1
<A_ACCEPTED | 1>,A_FINALIZED,<A_FINALIZED | 25>,1.0,0.0,1465,0.568596252848654,1.0,1
<A_ACCEPTED | 28>,A_FINALIZED,<A_FINALIZED | 89>,1.0,0.0,796,0.562169983100623,1.0,1
<A_ACCEPTED | 29>,A_FINALIZED,<A_FINALIZED | 75>,1.0,0.0,574,0.5349502193495296,1.0,1
<A_ACCEPTED | 65>,A_FINALIZED,<A_FINALIZED | 75>,0.9252577319587628,0.0,359,0.5369846862278329,1.0,1
<A_ACCEPTED | 65>,A_FINALIZED,<A_FINALIZED | 89>,0.0747422680412371,0.0,29,0.5369846862278329,1.0,1
<A_ACCEPTED | 76>,A_FINALIZED,<A_FINALIZED | 76>,0.0239520958083832,0.0,4,0.5564375868817285,1.0,1
<A_ACCEPTED | 76>,A_FINALIZED,<A_FINALIZED | 89>,0.9760479041916168,0.0,163,0.5564375868817285,1.0,1
<A_ACTIVATED | 32>,END,<END | 30>,0.0988142292490118,0.9999999999999992,25,0.6246979172951597,1.0,1
<A_ACTIVATED | 32>,END,<END | 40>,0.2450592885375494,0.6482927352322317,62,0.6246979172951597,1.0,1
<A_ACTIVATED | 32>,END,<END | 63>,0.6561264822134387,0.559363996935404,166,0.6246979172951597,1.0,1
<A_ACTIVATED | 37>,END,<END | 0>,0.010178117048346,0.9309804481418724,4,0.6651696225794358,1.0,1
<A_ACTIVATED | 37>,END,<END | 19>,0.4478371501272264,0.9875965330378113,176,0.6651696225794358,1.0,1
<A_ACTIVATED | 37>,END,<END | 58>,0.5419847328244275,0.3937593899835495,213,0.6651696225794358,1.0,1
<A_ACTIVATED | 49>,END,<END | 30>,0.3794749403341289,1.0,159,0.6150962288490561,1.0,1
<A_ACTIVATED | 49>,END,<END | 63>,0.0477326968973747,0.5593639969354037,20,0.6150962288490561,1.0,1
<A_ACTIVATED | 49>,END,<END | 68>,0.5727923627684964,0.3647418331210268,240,0.6150962288490561,1.0,1
<A_ACTIVATED | 59>,END,<END | 19>,0.2035928143712574,0.9875965330378094,34,0.6546546971249627,1.0,1
<A_ACTIVATED | 59>,END,<END | 58>,0.1077844311377245,0.3937593899835489,18,0.6546546971249627,1.0,1
<A_ACTIVATED | 59>,END,<END | 83>,0.688622754491018,0.5970555067554729,115,0.6546546971249627,1.0,1
<A_ACTIVATED | 79>,END,<END | 0>,0.3904109589041096,0.930980448141874,171,0.5647293090659882,1.0,1
<A_ACTIVATED | 79>,END,<END | 74>,0.6095890410958904,0.3301639728039041,267,0.5647293090659882,1.0,1
<A_ACTIVATED | 7>,END,<END | 0>,0.3463414634146341,0.9309804481418736,142,0.5677791597473851,1.0,1
<A_ACTIVATED | 7>,END,<END | 19>,0.0170731707317073,0.9875965330378098,7,0.5677791597473851,1.0,1
<A_ACTIVATED | 7>,END,<END | 58>,0.2878048780487804,0.393759389983549,118,0.5677791597473851,1.0,1
<A_ACTIVATED | 7>,END,<END | 74>,0.348780487804878,0.330163972803905,143,0.5677791597473851,1.0,1
<A_ACTIVATED | 85>,END,<END | 19>,0.0188679245283018,0.9875965330378098,1,0.613124840739903,0.9999999574897029,1
<A_ACTIVATED | 85>,END,<END | 40>,0.1698113207547169,0.6482927352322317,9,0.613124840739903,0.9999999574897029,1
<A_ACTIVATED | 85>,END,<END | 83>,0.8113207547169812,0.5970555067554731,43,0.613124840739903,0.9999999574897029,1
<A_APPROVED | 15>,A_REGISTERED,<A_REGISTERED | 13>,0.4964285714285714,0.0,139,0.59478409368511,1.0,1
<A_APPROVED | 15>,A_REGISTERED,<A_REGISTERED | 48>,0.0035714285714285,0.0,1,0.59478409368511,1.0,1
<A_APPROVED | 15>,A_REGISTERED,<A_REGISTERED | 4>,0.5,0.0,140,0.59478409368511,1.0,1
<A_APPROVED | 22>,A_REGISTERED,<A_REGISTERED | 22>,1.0,0.0,2,0.06358276806148329,0.32151273753163434,1
<A_APPROVED | 35>,A_REGISTERED,<A_REGISTERED | 18>,0.0404858299595141,0.0,10,0.6239106148757113,1.0,1
<A_APPROVED | 35>,A_REGISTERED,<A_REGISTERED | 52>,0.9595141700404858,0.0,237,0.6239106148757113,1.0,1
<A_APPROVED | 46>,A_REGISTERED,<A_REGISTERED | 18>,1.0,0.0,427,0.615623552699643,1.0,1
<A_APPROVED | 55>,A_REGISTERED,<A_REGISTERED | 42>,0.9289617486338798,0.0,170,0.6453449993220655,1.0,1
<A_APPROVED | 55>,A_REGISTERED,<A_REGISTERED | 48>,0.0710382513661202,0.0,13,0.6453449993220655,1.0,1
<A_APPROVED | 87>,A_REGISTERED,<A_REGISTERED | 13>,0.392063492063492,0.0,247,0.5657618545194135,1.0,1
<A_APPROVED | 87>,A_REGISTERED,<A_REGISTERED | 77>,0.6079365079365079,0.0,383,0.5657618545194135,1.0,1
<A_APPROVED | 96>,A_REGISTERED,<A_REGISTERED | 96>,1.0,0.0,1,0.01677450821946225,0.16514041292462933,1
<A_APPROVED | 97>,A_REGISTERED,<A_REGISTERED | 13>,0.0473537604456824,0.0,17,0.6595814275723515,1.0,1
<A_APPROVED | 97>,A_REGISTERED,<A_REGISTERED | 48>,0.9526462395543176,0.0,342,0.6595814275723515,1.0,1
<A_APPROVED | 99>,A_REGISTERED,<A_REGISTERED | 52>,1.0,0.0,1,0.10309060040279841,0.16514041292462933,1
<A_APPROVED | 9>,A_REGISTERED,<A_REGISTERED | 9>,1.0,0.0,3,0.13135519411482469,0.4621171572600098,1
<A_CANCELLED | 11>,END,<END | 11>,1.0,0.0419746523617538,3,0.019397207026390823,0.4621171572600098,1
<A_CANCELLED | 1>,END,<END | 1>,1.0,0.0416240400527288,164,0.0416240400527288,1.0,1
<A_CANCELLED | 27>,END,<END | 27>,1.0,0.0413518778668435,272,0.0413518778668435,1.0,1
<A_CANCELLED | 28>,END,<END | 28>,1.0,0.0415614486524018,87,0.04156144865238066,0.9999999999994913,1
<A_CANCELLED | 29>,END,<END | 29>,1.0,0.0415730397378451,63,0.04157303967479908,0.9999999984834879,1
<A_CANCELLED | 33>,END,<END | 33>,1.0,0.0409545285635328,566,0.0409545285635328,1.0,1
<A_CANCELLED | 45>,END,<END | 45>,1.0,0.0378919040691691,46,0.03789188745822664,0.9999995616229148,1
<A_CANCELLED | 51>,END,<END | 45>,1.0,0.0378919040691691,1,0.006257484684483027,0.16514041292462933,1
<A_CANCELLED | 65>,END,<END | 65>,0.9705882352941176,0.0414947327448882,33,0.041457616668835726,0.9999760657033167,1
<A_CANCELLED | 65>,END,<END | 76>,0.0294117647058823,0.0402665237690926,1,0.041457616668835726,0.9999760657033167,1
<A_CANCELLED | 76>,END,<END | 76>,1.0,0.0402665237690926,29,0.04026142146162405,0.9998732866165003,1
<A_CANCELLED | 8>,END,<END | 8>,1.0,0.0298977786234672,6,0.02276997347569181,0.7615941559557649,1
<A_CANCELLED | 98>,END,<END | 45>,1.0,0.0378919040691691,2,0.012182729807564631,0.32151273753163434,1
<A_DECLINED | 11>,END,<END | 43>,0.6774193548387096,0.0192824264664715,21,0.01908883114904255,0.9999349411740489,1
<A_DECLINED | 11>,END,<END | 61>,0.3225806451612903,0.0186861311134511,10,0.01908883114904255,0.9999349411740489,1
<A_DECLINED | 1>,END,<END | 44>,1.0,0.0322941445517962,439,0.0322941445517962,1.0,1
<A_DECLINED | 20>,END,<END | 60>,1.0,0.0,3,0.0,0.4621171572600098,1
<A_DECLINED | 27>,END,<END | 72>,1.0,0.0345416055377245,715,0.0345416055377245,1.0,1
<A_DECLINED | 28>,END,<END | 44>,1.0,0.0322941445517962,241,0.0322941445517962,1.0,1
<A_DECLINED | 29>,END,<END | 44>,1.0,0.0322941445517962,195,0.0322941445517962,1.0,1
<A_DECLINED | 2>,END,<END | 36>,1.0,0.0100204906513195,9,0.009070029613706555,0.9051482536448664,1
<A_DECLINED | 31>,A_SUBMITTED,<A_SUBMITTED | 33>,1.0,0.0,1,0.0011168855274867398,0.16514041292462933,1
<A_DECLINED | 33>,END,<END | 33>,1.0,0.0409545285635328,1620,0.0409545285635328,1.0,1
<A_DECLINED | 34>,END,<END | 43>,1.0,0.0192824264664714,502,0.0192824264664714,1.0,1
<A_DECLINED | 45>,END,<END | 61>,1.0,0.018686131113451,178,0.018686131113451,1.0,1
<A_DECLINED | 47>,END,<END | 73>,1.0,0.0065539072050516,2,0.002107164647024442,0.32151273753163434,1
<A_DECLINED | 50>,END,<END | 36>,0.8,0.0100204906513195,16,0.012282898019467792,0.9974579674738373,1
<A_DECLINED | 50>,END,<END | 61>,0.15,0.0186861311134511,3,0.012282898019467792,0.9974579674738373,1
<A_DECLINED | 50>,END,<END | 8>,0.05,0.0298977786234672,1,0.012282898019467792,0.9974579674738373,1
<A_DECLINED | 51>,END,<END | 43>,1.0,0.0192824264664715,9,0.01745345464216223,0.9051482536448664,1
<A_DECLINED | 53>,END,<END | 73>,1.0,0.0065539072050516,5,0.004471480462773344,0.6822617902381697,1
<A_DECLINED | 60>,END,<END | 60>,1.0,0.0,1,0.0,0.16514041292462933,1
<A_DECLINED | 65>,END,<END | 44>,1.0,0.0322941445517962,122,0.0322941445517962,1.0,1
<A_DECLINED | 70>,END,<END | 36>,1.0,0.0100204906513195,6,0.007631547119854307,0.7615941559557649,1
<A_DECLINED | 73>,END,<END | 73>,1.0,0.0065539072050516,8,0.005702303393734465,0.8700616617426719,1
<A_DECLINED | 76>,END,<END | 44>,0.5806451612903226,0.0322941445517962,36,0.03563740027717267,0.9999999978835369,1
<A_DECLINED | 76>,END,<END | 76>,0.4193548387096774,0.0402665237690926,26,0.03563740027717267,0.9999999978835369,1
<A_DECLINED | 84>,END,<END | 36>,1.0,0.0100204906513195,2,0.003221715380715882,0.32151273753163434,1
<A_DECLINED | 86>,END,<END | 36>,0.6,0.0100204906513195,114,0.0060122943907917,1.0,1
<A_DECLINED | 86>,END,<END | 60>,0.4,0.0,76,0.0060122943907917,1.0,1
<A_DECLINED | 8>,END,<END | 8>,1.0,0.0298977786234672,21,0.02984330180961753,0.9981778976111987,1
<A_DECLINED | 92>,END,<END | 43>,0.925,0.0192824264664714,111,0.018327787521864917,1.0,1
<A_DECLINED | 92>,END,<END | 73>,0.075,0.0065539072050516,9,0.018327787521864917,1.0,1
<A_DECLINED | 96>,END,<END | 61>,1.0,0.0186861311134511,2,0.00600782916816071,0.32151273753163434,1
<A_DECLINED | 98>,END,<END | 43>,0.75,0.0192824264664715,6,0.016647196582414477,0.8700616617426719,1
<A_DECLINED | 98>,END,<END | 61>,0.25,0.0186861311134511,2,0.016647196582414477,0.8700616617426719,1
