s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,7999,0.1320884238547143,1.0,1
<A_ACCEPTED | 1>,A_FINALIZED,<A_FINALIZED | 25>,1.0,0.0,1465,0.14465539403570504,0.9999981366035281,1
<A_ACCEPTED | 28>,A_FINALIZED,<A_FINALIZED | 89>,1.0,0.0,796,0.12589036694487774,0.9989430893539811,1
<A_ACCEPTED | 29>,A_FINALIZED,<A_FINALIZED | 75>,1.0,0.0,574,0.08959267649984458,0.9913650549668703,1
<A_ACCEPTED | 65>,A_FINALIZED,<A_FINALIZED | 75>,0.9252577319587628,0.0,359,0.0884495705737021,0.9506858436961294,1
<A_ACCEPTED | 65>,A_FINALIZED,<A_FINALIZED | 89>,0.0747422680412371,0.0,29,0.0884495705737021,0.9506858436961294,1
<A_ACCEPTED | 76>,A_FINALIZED,<A_FINALIZED | 76>,0.0239520958083832,0.0,4,0.08112051881052278,0.6592405259970461,1
<A_ACCEPTED | 76>,A_FINALIZED,<A_FINALIZED | 89>,0.9760479041916168,0.0,163,0.08112051881052278,0.6592405259970461,1
<A_ACTIVATED | 32>,END,<END | 30>,0.0988142292490118,0.9999999999999992,25,0.5206015422548458,0.8333652599787202,1
<A_ACTIVATED | 32>,END,<END | 40>,0.2450592885375494,0.6482927352322317,62,0.5206015422548458,0.8333652599787202,1
<A_ACTIVATED | 32>,END,<END | 63>,0.6561264822134387,0.559363996935404,166,0.5206015422548458,0.8333652599787202,1
<A_ACTIVATED | 37>,END,<END | 0>,0.010178117048346,0.9309804481418724,4,0.6338499443869663,0.9529147496678876,1
<A_ACTIVATED | 37>,END,<END | 19>,0.4478371501272264,0.9875965330378113,176,0.6338499443869663,0.9529147496678876,1
<A_ACTIVATED | 37>,END,<END | 58>,0.5419847328244275,0.3937593899835495,213,0.6338499443869663,0.9529147496678876,1
<A_ACTIVATED | 49>,END,<END | 30>,0.3794749403341289,1.0,159,0.5923433123748074,0.9630091757889282,1
<A_ACTIVATED | 49>,END,<END | 63>,0.0477326968973747,0.5593639969354037,20,0.5923433123748074,0.9630091757889282,1
<A_ACTIVATED | 49>,END,<END | 68>,0.5727923627684964,0.3647418331210268,240,0.5923433123748074,0.9630091757889282,1
<A_ACTIVATED | 59>,END,<END | 19>,0.2035928143712574,0.9875965330378094,34,0.4315749068790973,0.6592405259970461,1
<A_ACTIVATED | 59>,END,<END | 58>,0.1077844311377245,0.3937593899835489,18,0.4315749068790973,0.6592405259970461,1
<A_ACTIVATED | 59>,END,<END | 83>,0.688622754491018,0.5970555067554729,115,0.4315749068790973,0.6592405259970461,1
<A_ACTIVATED | 79>,END,<END | 0>,0.3904109589041096,0.930980448141874,171,0.547228988408207,0.9690111344022057,1
<A_ACTIVATED | 79>,END,<END | 74>,0.6095890410958904,0.3301639728039041,267,0.547228988408207,0.9690111344022057,1
<A_ACTIVATED | 7>,END,<END | 0>,0.3463414634146341,0.9309804481418736,142,0.5449438160588476,0.9597812929613383,1
<A_ACTIVATED | 7>,END,<END | 19>,0.0170731707317073,0.9875965330378098,7,0.5449438160588476,0.9597812929613383,1
<A_ACTIVATED | 7>,END,<END | 58>,0.2878048780487804,0.393759389983549,118,0.5449438160588476,0.9597812929613383,1
<A_ACTIVATED | 7>,END,<END | 74>,0.348780487804878,0.330163972803905,143,0.5449438160588476,0.9597812929613383,1
<A_ACTIVATED | 85>,END,<END | 19>,0.0188679245283018,0.9875965330378098,1,0.15084839881518491,0.24603210044553858,1
<A_ACTIVATED | 85>,END,<END | 40>,0.1698113207547169,0.6482927352322317,9,0.15084839881518491,0.24603210044553858,1
<A_ACTIVATED | 85>,END,<END | 83>,0.8113207547169812,0.5970555067554731,43,0.15084839881518491,0.24603210044553858,1
<A_APPROVED | 15>,A_REGISTERED,<A_REGISTERED | 13>,0.4964285714285714,0.0,139,0.37414049804738253,0.8685176946070183,1
<A_APPROVED | 15>,A_REGISTERED,<A_REGISTERED | 48>,0.0035714285714285,0.0,1,0.37414049804738253,0.8685176946070183,1
<A_APPROVED | 15>,A_REGISTERED,<A_REGISTERED | 4>,0.5,0.0,140,0.37414049804738253,0.8685176946070183,1
<A_APPROVED | 22>,A_REGISTERED,<A_REGISTERED | 22>,1.0,0.0,2,5.32160404928666e-05,0.009478389124761954,1
<A_APPROVED | 35>,A_REGISTERED,<A_REGISTERED | 18>,0.0404858299595141,0.0,10,0.343787744617676,0.8244695809656377,1
<A_APPROVED | 35>,A_REGISTERED,<A_REGISTERED | 52>,0.9595141700404858,0.0,237,0.343787744617676,0.8244695809656377,1
<A_APPROVED | 46>,A_REGISTERED,<A_REGISTERED | 18>,1.0,0.0,427,0.5504269530341322,0.9656640793267647,1
<A_APPROVED | 55>,A_REGISTERED,<A_REGISTERED | 42>,0.9289617486338798,0.0,170,0.18425635473473181,0.6999990057561927,1
<A_APPROVED | 55>,A_REGISTERED,<A_REGISTERED | 48>,0.0710382513661202,0.0,13,0.18425635473473181,0.6999990057561927,1
<A_APPROVED | 87>,A_REGISTERED,<A_REGISTERED | 13>,0.392063492063492,0.0,247,0.5174528607173491,0.9949124749473416,1
<A_APPROVED | 87>,A_REGISTERED,<A_REGISTERED | 77>,0.6079365079365079,0.0,383,0.5174528607173491,0.9949124749473416,1
<A_APPROVED | 96>,A_REGISTERED,<A_REGISTERED | 96>,1.0,0.0,1,1.3304607771980868e-05,0.004739301009307084,1
<A_APPROVED | 97>,A_REGISTERED,<A_REGISTERED | 13>,0.0473537604456824,0.0,17,0.5345769480845229,0.9355865735632363,1
<A_APPROVED | 97>,A_REGISTERED,<A_REGISTERED | 48>,0.9526462395543176,0.0,342,0.5345769480845229,0.9355865735632363,1
<A_APPROVED | 99>,A_REGISTERED,<A_REGISTERED | 52>,1.0,0.0,1,0.0019455970821382164,0.004739301009307084,1
<A_APPROVED | 9>,A_REGISTERED,<A_REGISTERED | 9>,1.0,0.0,3,0.0001197271272902253,0.014217051490764243,1
<A_CANCELLED | 11>,END,<END | 11>,1.0,0.0419746523617538,3,0.0005967557939339827,0.014217051490764243,1
<A_CANCELLED | 1>,END,<END | 1>,1.0,0.0416240400527288,164,0.027102499939603515,0.6511261257982266,1
<A_CANCELLED | 27>,END,<END | 27>,1.0,0.0413518778668435,272,0.035516735889546965,0.8588905201334223,1
<A_CANCELLED | 28>,END,<END | 28>,1.0,0.0415614486524018,87,0.016227364952062548,0.39044271742738645,1
