s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,7999,0.10917274171000034,1.0,1
<A_ACCEPTED | 31>,A_FINALIZED,<A_FINALIZED | 20>,0.2672811059907834,0.0,58,0.05861223194550445,0.8353413332651283,1
<A_ACCEPTED | 31>,A_FINALIZED,<A_FINALIZED | 52>,0.7327188940092166,0.0,159,0.05861223194550445,0.8353413332651283,1
<A_ACCEPTED | 58>,A_FINALIZED,<A_FINALIZED | 20>,1.0,0.0,966,0.12241445957366759,0.9999563892970994,1
<A_ACCEPTED | 5>,A_FINALIZED,<A_FINALIZED | 20>,1.0,0.0,478,0.12121709976521623,0.9901756199752534,1
<A_ACCEPTED | 60>,A_FINALIZED,<A_FINALIZED | 60>,1.0,0.0,86,0.02404878807555019,0.4444621429396448,1
<A_ACCEPTED | 74>,A_FINALIZED,<A_FINALIZED | 20>,1.0,0.0,486,0.12131893267941249,0.9910074536781176,1
<A_ACTIVATED | 32>,END,<END | 13>,0.5031645569620253,0.5277355555983361,159,0.5452546291374337,0.9420045318957295,1
<A_ACTIVATED | 32>,END,<END | 53>,0.0348101265822784,0.9999999999999982,11,0.5452546291374337,0.9420045318957295,1
<A_ACTIVATED | 32>,END,<END | 70>,0.4620253164556962,0.6027285129250233,146,0.5452546291374337,0.9420045318957295,1
<A_ACTIVATED | 3>,END,<END | 43>,0.0470588235294117,0.5261969314027751,8,0.4750121352729506,0.7372575809383864,1
<A_ACTIVATED | 3>,END,<END | 50>,0.9529411764705882,0.6501280882185394,162,0.4750121352729506,0.7372575809383864,1
<A_ACTIVATED | 46>,END,<END | 43>,0.9774436090225564,0.526196931402776,260,0.4790193215407214,0.901050807314673,1
<A_ACTIVATED | 46>,END,<END | 50>,0.0150375939849624,0.6501280882185407,4,0.4790193215407214,0.901050807314673,1
<A_ACTIVATED | 46>,END,<END | 53>,0.0075187969924812,0.9999999999999984,2,0.4790193215407214,0.901050807314673,1
<A_ACTIVATED | 9>,END,<END | 11>,0.5426229508196722,0.3457018272704631,331,0.556209471907736,0.9977249852703647,1
<A_ACTIVATED | 9>,END,<END | 13>,0.1852459016393442,0.5277355555983376,113,0.556209471907736,0.9977249852703647,1
<A_ACTIVATED | 9>,END,<END | 53>,0.2721311475409836,1.0,166,0.556209471907736,0.9977249852703647,1
<A_APPROVED | 1>,A_REGISTERED,<A_REGISTERED | 1>,1.0,0.0,2,5.913332084446174e-05,0.011110653886319266,1
<A_APPROVED | 2>,A_REGISTERED,<A_REGISTERED | 19>,0.580952380952381,0.0,61,0.2721193517488297,0.525083943312195,1
<A_APPROVED | 2>,A_REGISTERED,<A_REGISTERED | 40>,0.3523809523809524,0.0,37,0.2721193517488297,0.525083943312195,1
<A_APPROVED | 2>,A_REGISTERED,<A_REGISTERED | 69>,0.0666666666666666,0.0,7,0.2721193517488297,0.525083943312195,1
<A_APPROVED | 34>,A_REGISTERED,<A_REGISTERED | 69>,1.0,0.0,125,0.20807805015626557,0.6008296026925348,1
<A_APPROVED | 38>,A_REGISTERED,<A_REGISTERED | 30>,1.0,0.0,1,0.002425729865102072,0.005555498400339864,1
<A_APPROVED | 39>,A_REGISTERED,<A_REGISTERED | 14>,0.9506172839506172,0.0,154,0.24083297100707093,0.7162978701990244,1
<A_APPROVED | 39>,A_REGISTERED,<A_REGISTERED | 30>,0.0493827160493827,0.0,8,0.24083297100707093,0.7162978701990244,1
<A_APPROVED | 45>,A_REGISTERED,<A_REGISTERED | 45>,1.0,0.0,1,1.4784242757668833e-05,0.005555498400339864,1
<A_APPROVED | 59>,A_REGISTERED,<A_REGISTERED | 19>,0.0225225225225225,0.0,10,0.5419122798413364,0.9856980987213929,1
<A_APPROVED | 59>,A_REGISTERED,<A_REGISTERED | 40>,0.9774774774774776,0.0,434,0.5419122798413364,0.9856980987213929,1
<A_APPROVED | 64>,A_REGISTERED,<A_REGISTERED | 30>,1.0,0.0,267,0.3938851262739326,0.9020906327673134,1
<A_APPROVED | 6>,A_REGISTERED,<A_REGISTERED | 6>,1.0,0.0,1,1.4784242757668833e-05,0.005555498400339864,1
<A_APPROVED | 75>,A_REGISTERED,<A_REGISTERED | 19>,0.9761904761904762,0.0,246,0.45749255781929404,0.8853516482022625,1
<A_APPROVED | 75>,A_REGISTERED,<A_REGISTERED | 40>,0.0119047619047619,0.0,3,0.45749255781929404,0.8853516482022625,1
<A_APPROVED | 75>,A_REGISTERED,<A_REGISTERED | 69>,0.0119047619047619,0.0,3,0.45749255781929404,0.8853516482022625,1
<A_APPROVED | 79>,A_REGISTERED,<A_REGISTERED | 14>,0.5,0.0,1,0.004264482467618071,0.011110653886319266,1
<A_APPROVED | 79>,A_REGISTERED,<A_REGISTERED | 30>,0.5,0.0,1,0.004264482467618071,0.011110653886319266,1
<A_CANCELLED | 12>,END,<END | 51>,1.0,0.0322434090317594,1,0.00017912820729744329,0.005555498400339864,1
<A_CANCELLED | 18>,END,<END | 62>,1.0,0.0380283679178311,881,0.03802410356723246,0.9998878639596667,1
<A_CANCELLED | 28>,END,<END | 28>,1.0,0.0428577989190491,2,0.00047617817011902255,0.011110653886319266,1
<A_CANCELLED | 31>,END,<END | 31>,1.0,0.0413320916306544,20,0.004573648499700292,0.110656110524738,1
<A_CANCELLED | 51>,END,<END | 51>,1.0,0.0322434090317593,30,0.005324689881602453,0.16514041292462933,1
<A_CANCELLED | 56>,END,<END | 56>,1.0,0.0428120410189311,1,0.0002378422253959564,0.005555498400339864,1
<A_CANCELLED | 58>,END,<END | 58>,1.0,0.0427294572167269,100,0.02156437762691906,0.5046723977218568,1
<A_CANCELLED | 5>,END,<END | 5>,1.0,0.04258663887446,61,0.013903902208322853,0.32648508019874,1
<A_CANCELLED | 60>,END,<END | 60>,1.0,0.0423277901451882,11,0.002583483022816259,0.061035150050467446,1
<A_CANCELLED | 68>,END,<END | 68>,1.0,0.0429717526282106,2,0.0004774442703405782,0.011110653886319266,1
<A_CANCELLED | 6>,END,<END | 6>,1.0,0.0430391044860646,1,0.00023910367612439216,0.005555498400339864,1
<A_CANCELLED | 74>,END,<END | 74>,1.0,0.0426448195290985,50,0.011550226489121941,0.2708471185167215,1
<A_CANCELLED | 8>,END,<END | 62>,0.8457446808510638,0.038028367917831,318,0.03760343094803958,0.9697979894915916,1
<A_CANCELLED | 8>,END,<END | 8>,0.1542553191489361,0.0428653541141737,58,0.03760343094803958,0.9697979894915916,1
<A_DECLINED | 0>,A_SUBMITTED,<A_SUBMITTED | 24>,1.0,0.0,1,1.1895287349942977e-06,0.005555498400339864,1
<A_DECLINED | 12>,END,<END | 15>,0.7142857142857143,0.0215088627917908,5,0.0009552470052205197,0.038869296260110264,1
<A_DECLINED | 12>,END,<END | 51>,0.2857142857142857,0.0322434090317594,2,0.0009552470052205197,0.038869296260110264,1
