s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,4000,0.4024875802025572,1,1
<A_ACCEPTED | 1>,A_FINALIZED,<A_FINALIZED | 44>,1.0,0.0,41,0.4984736353326169,1,1
<A_ACCEPTED | 24>,A_FINALIZED,<A_FINALIZED | 24>,0.1690140845070422,0.0,48,0.49834673730058077,1,1
<A_ACCEPTED | 24>,A_FINALIZED,<A_FINALIZED | 44>,0.8309859154929577,0.0,236,0.49834673730058077,1,1
<A_ACCEPTED | 77>,A_FINALIZED,<A_FINALIZED | 44>,1.0,0.0,1336,0.4984736353326169,1,1
<A_ACTIVATED | 109>,END,<END | 101>,0.5803571428571429,0.473579587845393,65,0.6148425645642595,1,1
<A_ACTIVATED | 109>,END,<END | 109>,0.0625,0.1043128674333301,7,0.6148425645642595,1,1
<A_ACTIVATED | 109>,END,<END | 21>,0.2946428571428571,0.9999999999999992,33,0.6148425645642595,1,1
<A_ACTIVATED | 109>,END,<END | 22>,0.0357142857142857,0.812033340798005,4,0.6148425645642595,1,1
<A_ACTIVATED | 109>,END,<END | 9>,0.0267857142857142,0.3671235286737415,3,0.6148425645642595,1,1
<A_ACTIVATED | 118>,END,<END | 132>,0.0135135135135135,0.4667528615033388,1,0.6130966300789853,1,1
<A_ACTIVATED | 118>,END,<END | 40>,0.2972972972972973,0.9913022515119764,22,0.6130966300789853,1,1
<A_ACTIVATED | 118>,END,<END | 47>,0.6756756756756757,0.4520379449659782,50,0.6130966300789853,1,1
<A_ACTIVATED | 118>,END,<END | 85>,0.0135135135135135,0.4918509827791806,1,0.6130966300789853,1,1
<A_ACTIVATED | 14>,END,<END | 132>,0.7884615384615384,0.4667528615033388,41,0.5067549535101964,1,1
<A_ACTIVATED | 14>,END,<END | 40>,0.0576923076923076,0.991302251511976,3,0.5067549535101964,1,1
<A_ACTIVATED | 14>,END,<END | 60>,0.1538461538461538,0.5300604382946753,8,0.5067549535101964,1,1
<A_ACTIVATED | 27>,END,<END | 101>,0.5977011494252874,0.4735795878453932,104,0.6454265396549136,1,1
<A_ACTIVATED | 27>,END,<END | 21>,0.3390804597701149,0.9999999999999992,59,0.6454265396549136,1,1
<A_ACTIVATED | 27>,END,<END | 22>,0.0172413793103448,0.812033340798005,3,0.6454265396549136,1,1
<A_ACTIVATED | 27>,END,<END | 27>,0.028735632183908,0.1028940311237743,5,0.6454265396549136,1,1
<A_ACTIVATED | 27>,END,<END | 9>,0.0172413793103448,0.3671235286737415,3,0.6454265396549136,1,1
<A_ACTIVATED | 28>,END,<END | 101>,0.0119047619047619,0.4735795878453926,1,0.6810489130320806,1,1
<A_ACTIVATED | 28>,END,<END | 21>,0.0119047619047619,1.0,1,0.6810489130320806,1,1
<A_ACTIVATED | 28>,END,<END | 22>,0.3333333333333333,0.8120333407980048,28,0.6810489130320806,1,1
<A_ACTIVATED | 28>,END,<END | 40>,0.2261904761904762,0.991302251511976,19,0.6810489130320806,1,1
<A_ACTIVATED | 28>,END,<END | 47>,0.1666666666666666,0.4520379449659783,14,0.6810489130320806,1,1
<A_ACTIVATED | 28>,END,<END | 85>,0.0119047619047619,0.4918509827791806,1,0.6810489130320806,1,1
<A_ACTIVATED | 28>,END,<END | 9>,0.238095238095238,0.3671235286737416,20,0.6810489130320806,1,1
<A_ACTIVATED | 36>,END,<END | 100>,0.2321428571428571,0.5305398560755079,13,0.5846284952258707,1,1
<A_ACTIVATED | 36>,END,<END | 19>,0.1785714285714285,0.3031911290516016,10,0.5846284952258707,1,1
<A_ACTIVATED | 36>,END,<END | 60>,0.2857142857142857,0.5300604382946755,16,0.5846284952258707,1,1
<A_ACTIVATED | 36>,END,<END | 76>,0.3035714285714285,0.8428999588491963,17,0.5846284952258707,1,1
<A_ACTIVATED | 53>,END,<END | 132>,0.0277777777777777,0.4667528615033388,2,0.49227114932873517,1,1
<A_ACTIVATED | 53>,END,<END | 19>,0.4027777777777778,0.3031911290516017,29,0.49227114932873517,1,1
<A_ACTIVATED | 53>,END,<END | 40>,0.0138888888888888,0.991302251511976,1,0.49227114932873517,1,1
<A_ACTIVATED | 53>,END,<END | 47>,0.3194444444444444,0.4520379449659784,23,0.49227114932873517,1,1
