s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,2000,0.05124436835149306,1.0,1
<A_ACCEPTED | 22>,A_FINALIZED,<A_FINALIZED | 24>,1.0,0.0,355,0.054971595194834626,0.9996527838384291,1
<A_ACCEPTED | 2>,A_FINALIZED,<A_FINALIZED | 62>,1.0,0.0,183,0.036918245082463254,0.9772166328318973,1
<A_ACCEPTED | 38>,A_FINALIZED,<A_FINALIZED | 89>,1.0,0.0,132,0.020633997780946677,0.9231239780605973,1
<A_ACCEPTED | 94>,A_FINALIZED,<A_FINALIZED | 24>,1.0,0.0,137,0.05123198501676853,0.9316483587944646,1
<A_ACTIVATED | 13>,END,<END | 37>,0.1475409836065573,1.0,9,0.3863661562333078,0.6314971363320974,1
<A_ACTIVATED | 13>,END,<END | 40>,0.819672131147541,0.5500729655589454,50,0.3863661562333078,0.6314971363320974,1
<A_ACTIVATED | 13>,END,<END | 50>,0.0163934426229508,0.4430976260818071,1,0.3863661562333078,0.6314971363320974,1
<A_ACTIVATED | 13>,END,<END | 75>,0.0163934426229508,0.3746197432055479,1,0.3863661562333078,0.6314971363320974,1
<A_ACTIVATED | 32>,END,<END | 14>,0.0714285714285714,0.8317061336838231,3,0.21853635767483254,0.4716537662358308,1
<A_ACTIVATED | 32>,END,<END | 50>,0.0238095238095238,0.4430976260818071,1,0.21853635767483254,0.4716537662358308,1
<A_ACTIVATED | 32>,END,<END | 51>,0.5714285714285714,0.3474215719859647,24,0.21853635767483254,0.4716537662358308,1
<A_ACTIVATED | 32>,END,<END | 67>,0.1428571428571428,0.9010013100032448,6,0.21853635767483254,0.4716537662358308,1
<A_ACTIVATED | 32>,END,<END | 6>,0.1904761904761904,0.3472456555735396,8,0.21853635767483254,0.4716537662358308,1
<A_ACTIVATED | 35>,END,<END | 37>,0.1666666666666666,0.9999999999999998,13,0.3545090897710601,0.7403346521859726,1
<A_ACTIVATED | 35>,END,<END | 75>,0.8333333333333334,0.3746197432055479,65,0.3545090897710601,0.7403346521859726,1
<A_ACTIVATED | 3>,END,<END | 14>,0.6086956521739131,0.8317061336838228,42,0.45233517293520326,0.6865834054011015,1
<A_ACTIVATED | 3>,END,<END | 51>,0.3333333333333333,0.3474215719859647,23,0.45233517293520326,0.6865834054011015,1
<A_ACTIVATED | 3>,END,<END | 58>,0.0579710144927536,0.6340639386707977,4,0.45233517293520326,0.6865834054011015,1
<A_ACTIVATED | 45>,END,<END | 67>,0.323943661971831,0.9010013100032443,46,0.49464232088824533,0.9392573707263872,1
<A_ACTIVATED | 45>,END,<END | 6>,0.676056338028169,0.3472456555735393,96,0.49464232088824533,0.9392573707263872,1
<A_ACTIVATED | 57>,END,<END | 58>,1.0,0.6340639386707977,14,0.10721508878134649,0.16909191998224005,1
<A_ACTIVATED | 74>,END,<END | 14>,0.2692307692307692,0.8317061336838233,7,0.1838500262516099,0.30685807423325695,1
<A_ACTIVATED | 74>,END,<END | 50>,0.4615384615384615,0.4430976260818069,12,0.1838500262516099,0.30685807423325695,1
<A_ACTIVATED | 74>,END,<END | 58>,0.2692307692307692,0.6340639386707977,7,0.1838500262516099,0.30685807423325695,1
<A_ACTIVATED | 78>,END,<END | 14>,0.1692307692307692,0.8317061336838234,11,0.3226890499308478,0.6599262237109877,1
<A_ACTIVATED | 78>,END,<END | 51>,0.6307692307692307,0.3474215719859647,41,0.3226890499308478,0.6599262237109877,1
<A_ACTIVATED | 78>,END,<END | 67>,0.1076923076923077,0.9010013100032448,7,0.3226890499308478,0.6599262237109877,1
<A_ACTIVATED | 78>,END,<END | 6>,0.0923076923076923,0.3472456555735396,6,0.3226890499308478,0.6599262237109877,1
<A_APPROVED | 18>,A_REGISTERED,<A_REGISTERED | 26>,0.2054794520547945,0.0,30,0.22377153873117242,0.9447475951179306,1
<A_APPROVED | 18>,A_REGISTERED,<A_REGISTERED | 31>,0.6164383561643836,0.0,90,0.22377153873117242,0.9447475951179306,1
<A_APPROVED | 18>,A_REGISTERED,<A_REGISTERED | 95>,0.0753424657534246,0.0,11,0.22377153873117242,0.9447475951179306,1
<A_APPROVED | 18>,A_REGISTERED,<A_REGISTERED | 99>,0.1027397260273972,0.0,15,0.22377153873117242,0.9447475951179306,1
<A_APPROVED | 27>,A_REGISTERED,<A_REGISTERED | 34>,0.1206896551724138,0.0,7,0.13145372528207439,0.6089916827705005,1
<A_APPROVED | 27>,A_REGISTERED,<A_REGISTERED | 97>,0.8620689655172413,0.0,50,0.13145372528207439,0.6089916827705005,1
<A_APPROVED | 27>,A_REGISTERED,<A_REGISTERED | 99>,0.0172413793103448,0.0,1,0.13145372528207439,0.6089916827705005,1
<A_APPROVED | 70>,A_REGISTERED,<A_REGISTERED | 70>,1.0,0.0,2,0.00021080817526942887,0.024385408597748737,1
<A_APPROVED | 85>,A_REGISTERED,<A_REGISTERED | 34>,1.0,0.0,80,0.21169416479469563,0.7511591126576923,1
<A_APPROVED | 8>,A_REGISTERED,<A_REGISTERED | 16>,0.6952380952380952,0.0,146,0.3749584216400174,0.9881419782111389,1
<A_APPROVED | 8>,A_REGISTERED,<A_REGISTERED | 31>,0.0476190476190476,0.0,10,0.3749584216400174,0.9881419782111389,1
<A_APPROVED | 8>,A_REGISTERED,<A_REGISTERED | 95>,0.2571428571428571,0.0,54,0.3749584216400174,0.9881419782111389,1
<A_APPROVED | 99>,A_REGISTERED,<A_REGISTERED | 99>,1.0,0.0,1,0.000469640853886191,0.012194517430273333,1
<A_CANCELLED | 22>,END,<END | 83>,1.0,0.0293937853841063,42,0.013863689580341452,0.4716537662358308,1
<A_CANCELLED | 2>,END,<END | 83>,1.0,0.0293937853841063,18,0.006350617743641217,0.21605307586804046,1
<A_CANCELLED | 38>,END,<END | 38>,0.1,0.0374729977390652,2,0.007223594751700967,0.23917836308669216,1
<A_CANCELLED | 38>,END,<END | 83>,0.9,0.0293937853841063,18,0.007223594751700967,0.23917836308669216,1
<A_CANCELLED | 49>,END,<END | 92>,1.0,0.0331101584593323,50,0.01801044905417932,0.5439553868732079,1
<A_CANCELLED | 59>,END,<END | 59>,1.0,0.0375195234140385,1,0.0004575324822480409,0.012194517430273333,1
<A_CANCELLED | 5>,END,<END | 92>,1.0,0.0331101584593323,161,0.03183043546469081,0.9613495357863262,1
<A_CANCELLED | 84>,END,<END | 84>,1.0,0.0348476610763606,9,0.0038094588034636254,0.10931748891600146,1
<A_CANCELLED | 91>,END,<END | 91>,1.0,0.0200425257134418,1,0.0002444089291592675,0.012194517430273333,1
<A_CANCELLED | 94>,END,<END | 83>,1.0,0.0293937853841063,21,0.007367312520807273,0.2506418422987772,1
<A_DECLINED | 11>,END,<END | 19>,1.0,0.0175629097812664,1,0.00021417120945397113,0.012194517430273333,1
<A_DECLINED | 20>,END,<END | 19>,0.6,0.0175629097812664,3,0.0010765275673613297,0.060900152361583526,1
<A_DECLINED | 20>,END,<END | 42>,0.4,0.0178479536399514,2,0.0010765275673613297,0.060900152361583526,1
<A_DECLINED | 22>,END,<END | 55>,1.0,0.029228028938422,111,0.02557201343535805,0.8749140590093676,1
<A_DECLINED | 23>,END,<END | 19>,0.5,0.0175629097812664,1,0.0004317541866627354,0.024385408597748737,1
<A_DECLINED | 23>,END,<END | 42>,0.5,0.0178479536399514,1,0.0004317541866627354,0.024385408597748737,1
<A_DECLINED | 2>,END,<END | 55>,1.0,0.029228028938422,67,0.0196843090585927,0.673473709091498,1
<A_DECLINED | 30>,END,<END | 19>,1.0,0.0175629097812663,150,0.016680451591194426,0.9497544426827746,1
<A_DECLINED | 38>,END,<END | 38>,0.2093023255813953,0.0374729977390652,9,0.014891255935297889,0.48108130122944637,1
<A_DECLINED | 38>,END,<END | 55>,0.7906976744186046,0.029228028938422,34,0.014891255935297889,0.48108130122944637,1
<A_DECLINED | 47>,END,<END | 91>,1.0,0.0200425257134418,1,0.0002444089291592675,0.012194517430273333,1
<A_DECLINED | 49>,END,<END | 80>,1.0,0.0311981020021068,193,0.03063976976381046,0.9821036472584571,1
<A_DECLINED | 4>,END,<END | 91>,1.0,0.0200425257134418,1,0.0002444089291592675,0.012194517430273333,1
<A_DECLINED | 59>,END,<END | 91>,1.0,0.0200425257134418,1,0.0002444089291592675,0.012194517430273333,1
<A_DECLINED | 5>,END,<END | 43>,1.0,0.03365685071548,421,0.03365451389395497,0.9999305692162116,1
<A_DECLINED | 60>,END,<END | 91>,1.0,0.0200425257134418,2,0.0004887451788531638,0.024385408597748737,1
<A_DECLINED | 72>,END,<END | 19>,1.0,0.0175629097812664,1,0.00021417120945397113,0.012194517430273333,1
<A_DECLINED | 73>,END,<END | 17>,0.5777777777777777,0.0092785117526993,26,0.0026783448942176934,0.49960565399416224,1
<A_DECLINED | 73>,END,<END | 87>,0.4222222222222222,0.0,19,0.0026783448942176934,0.49960565399416224,1
<A_DECLINED | 79>,END,<END | 17>,1.0,0.0092785117526993,18,0.002004651003648447,0.21605307586804046,1
<A_DECLINED | 84>,END,<END | 42>,1.0,0.0178479536399515,40,0.008075707416760343,0.45247245592813445,1
<A_DECLINED | 90>,END,<END | 19>,0.6666666666666666,0.0175629097812664,2,0.0006457335477096948,0.036569051551688214,1
<A_DECLINED | 90>,END,<END | 42>,0.3333333333333333,0.0178479536399514,1,0.0006457335477096948,0.036569051551688214,1
<A_DECLINED | 91>,END,<END | 91>,1.0,0.0200425257134418,6,0.0014639146255946353,0.07304042646745068,1
<A_DECLINED | 94>,END,<END | 55>,1.0,0.029228028938422,46,0.014868325692360917,0.5087009364773007,1
<A_DECLINED | 96>,END,<END | 96>,1.0,0.0169913473999894,4,0.0008281894166435641,0.048741832954582565,1
<A_FINALIZED | 24>,O_SELECTED,<O_SELECTED | 44>,1.0,0.0,492,0.05499075232693462,0.9999877116507956,1
<A_FINALIZED | 62>,O_SELECTED,<O_SELECTED | 0>,0.0163934426229508,0.0,3,0.03777901570861674,0.9772166328318973,1
<A_FINALIZED | 62>,O_SELECTED,<O_SELECTED | 29>,0.9836065573770492,0.0,180,0.03777901570861674,0.9772166328318973,1
<A_FINALIZED | 89>,O_SELECTED,<O_SELECTED | 0>,1.0,0.0,132,0.022352377124874836,0.9231239780605973,1
<A_PARTLYSUBMITTED | 36>,A_DECLINED,<A_DECLINED | 5>,1.0,0.0,409,0.03365138276579775,0.9999069626093224,0
<A_PARTLYSUBMITTED | 36>,A_PREACCEPTED,<A_PREACCEPTED | 5>,1.0,0.0,840,0.05292849664011763,0.999999997469016,1
<A_PARTLYSUBMITTED | 36>,W_Assess_fraud,<A_CANCELLED | 5>,0.074074074074074,0.0,2,0.0031985788418037097,0.31786315215538274,0
<A_PARTLYSUBMITTED | 36>,W_Assess_fraud,<W_Assess_fraud | 5>,0.925925925925926,0.0,25,0.0031985788418037097,0.31786315215538274,0
<A_PARTLYSUBMITTED | 36>,W_Fix_incomplete_submission,<A_CANCELLED | 49>,0.0761061946902654,0.0,43,0.03154977205888429,0.9999979287155999,0
<A_PARTLYSUBMITTED | 36>,W_Fix_incomplete_submission,<W_Fix_incomplete_submission | 5>,0.9238938053097344,0.0,522,0.03154977205888429,0.9999979287155999,0
<A_PREACCEPTED | 49>,W_Complete_preaccepted_appl,<A_CANCELLED | 2>,0.0403726708074534,0.0,13,0.03273673453967172,0.9992236441779431,1
<A_PREACCEPTED | 49>,W_Complete_preaccepted_appl,<W_Complete_preaccepted_appl | 66>,0.9596273291925466,0.0,309,0.03273673453967172,0.9992236441779431,1
<A_PREACCEPTED | 5>,W_Complete_preaccepted_appl,<A_CANCELLED | 22>,0.0492379835873388,0.0,42,0.052929005017027825,0.9999999981567415,1
<A_PREACCEPTED | 5>,W_Complete_preaccepted_appl,<W_Complete_preaccepted_appl | 52>,0.9507620164126612,0.0,811,0.052929005017027825,0.9999999981567415,1
<A_REGISTERED | 16>,A_ACTIVATED,<A_ACTIVATED | 32>,0.0342465753424657,0.0,5,0.45615353281411,0.9447475951179306,1
<A_REGISTERED | 16>,A_ACTIVATED,<A_ACTIVATED | 45>,0.952054794520548,0.0,139,0.45615353281411,0.9447475951179306,1
<A_REGISTERED | 16>,A_ACTIVATED,<A_ACTIVATED | 78>,0.0136986301369863,0.0,2,0.45615353281411,0.9447475951179306,1
<A_REGISTERED | 26>,A_ACTIVATED,<A_ACTIVATED | 3>,0.2333333333333333,0.0,7,0.08546745306798526,0.35035963937636116,1
<A_REGISTERED | 26>,A_ACTIVATED,<A_ACTIVATED | 57>,0.0333333333333333,0.0,1,0.08546745306798526,0.35035963937636116,1
<A_REGISTERED | 26>,A_ACTIVATED,<A_ACTIVATED | 74>,0.7333333333333333,0.0,22,0.08546745306798526,0.35035963937636116,1
<A_REGISTERED | 31>,A_ACTIVATED,<A_ACTIVATED | 32>,0.04,0.0,4,0.32711050092179167,0.8395102235998178,1
<A_REGISTERED | 31>,A_ACTIVATED,<A_ACTIVATED | 3>,0.57,0.0,57,0.32711050092179167,0.8395102235998178,1
<A_REGISTERED | 31>,A_ACTIVATED,<A_ACTIVATED | 74>,0.02,0.0,2,0.32711050092179167,0.8395102235998178,1
<A_REGISTERED | 31>,A_ACTIVATED,<A_ACTIVATED | 78>,0.37,0.0,37,0.32711050092179167,0.8395102235998178,1
<A_REGISTERED | 34>,A_ACTIVATED,<A_ACTIVATED | 13>,0.1264367816091954,0.0,11,0.28182333306946905,0.7860369702847497,1
