s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,2000,0.4568170752499594,1,1
<A_ACCEPTED | 5>,A_FINALIZED,<A_FINALIZED | 86>,1.0,0.0,704,0.5720488829011213,1,1
<A_ACCEPTED | 89>,A_FINALIZED,<A_FINALIZED | 86>,0.7073170731707317,0.0,87,0.5673980789750959,1,1
<A_ACCEPTED | 89>,A_FINALIZED,<A_FINALIZED | 89>,0.2926829268292683,0.0,36,0.5673980789750959,1,1
<A_ACTIVATED | 19>,END,<END | 22>,0.2894736842105263,0.4533504238867632,11,0.6802750126683711,1,1
<A_ACTIVATED | 19>,END,<END | 6>,0.3947368421052631,0.9999999999999998,15,0.6802750126683711,1,1
<A_ACTIVATED | 19>,END,<END | 74>,0.3157894736842105,0.48863298488697593,12,0.6802750126683711,1,1
<A_ACTIVATED | 25>,END,<END | 12>,0.5620437956204379,0.3877084654541334,77,0.5934788308639791,1,1
<A_ACTIVATED | 25>,END,<END | 33>,0.3722627737226277,0.8737555685579708,51,0.5934788308639791,1,1
<A_ACTIVATED | 25>,END,<END | 75>,0.0656934306569343,0.7657237768822631,9,0.5934788308639791,1,1
<A_ACTIVATED | 40>,END,<END | 12>,0.0956521739130434,0.387708465454133,11,0.5481650798907621,1,1
<A_ACTIVATED | 40>,END,<END | 40>,0.2869565217391304,0.13356978511519801,33,0.5481650798907621,1,1
<A_ACTIVATED | 40>,END,<END | 75>,0.6173913043478261,0.7657237768822627,71,0.5481650798907621,1,1
<A_ACTIVATED | 58>,END,<END | 12>,0.0151515151515151,0.387708465454133,1,0.6531848695791445,1,1
<A_ACTIVATED | 58>,END,<END | 33>,0.2121212121212121,0.8737555685579701,14,0.6531848695791445,1,1
<A_ACTIVATED | 58>,END,<END | 58>,0.0151515151515151,0.09516107112563263,1,0.6531848695791445,1,1
<A_ACTIVATED | 58>,END,<END | 6>,0.1818181818181818,0.9999999999999998,12,0.6531848695791445,1,1
<A_ACTIVATED | 58>,END,<END | 74>,0.5151515151515151,0.4886329848869761,34,0.6531848695791445,1,1
<A_ACTIVATED | 58>,END,<END | 77>,0.0606060606060606,0.4453081024187519,4,0.6531848695791445,1,1
<A_ACTIVATED | 59>,END,<END | 37>,0.8333333333333334,0.5121085025055708,5,0.45868389778284996,1,1
<A_ACTIVATED | 59>,END,<END | 59>,0.1666666666666666,0.19156087416924575,1,0.45868389778284996,1,1
<A_ACTIVATED | 7>,END,<END | 22>,0.6451612903225806,0.4533504238867631,20,0.47420006468698517,1,1
<A_ACTIVATED | 7>,END,<END | 37>,0.3548387096774194,0.5121085025055708,11,0.47420006468698517,1,1
<A_ACTIVATED | 83>,END,<END | 22>,0.6666666666666666,0.4533504238867632,12,0.573934516193259,1,1
<A_ACTIVATED | 83>,END,<END | 6>,0.2222222222222222,1.0,4,0.573934516193259,1,1
<A_ACTIVATED | 83>,END,<END | 77>,0.1111111111111111,0.4453081024187519,2,0.573934516193259,1,1
<A_ACTIVATED | 97>,END,<END | 12>,0.0181818181818181,0.387708465454133,1,0.5189611282582502,1,1
<A_ACTIVATED | 97>,END,<END | 33>,0.1272727272727272,0.8737555685579703,7,0.5189611282582502,1,1
<A_ACTIVATED | 97>,END,<END | 6>,0.0363636363636363,1.0,2,0.5189611282582502,1,1
<A_ACTIVATED | 97>,END,<END | 77>,0.8181818181818182,0.4453081024187521,45,0.5189611282582502,1,1
<A_APPROVED | 17>,A_REGISTERED,<A_REGISTERED | 85>,1.0,0.0,1,0.0,0,1
<A_APPROVED | 28>,A_REGISTERED,<A_REGISTERED | 30>,0.1111111111111111,0.0,2,0.5550319422655318,1,1
<A_APPROVED | 28>,A_REGISTERED,<A_REGISTERED | 34>,0.0555555555555555,0.0,1,0.5550319422655318,1,1
<A_APPROVED | 28>,A_REGISTERED,<A_REGISTERED | 68>,0.8333333333333334,0.0,15,0.5550319422655318,1,1
<A_APPROVED | 31>,A_REGISTERED,<A_REGISTERED | 30>,1.0,0.0,37,0.6748216538747757,1,1
<A_APPROVED | 48>,A_REGISTERED,<A_REGISTERED | 34>,0.25,0.0,2,0.4633421149112765,1,1
<A_APPROVED | 48>,A_REGISTERED,<A_REGISTERED | 91>,0.75,0.0,6,0.4633421149112765,1,1
<A_APPROVED | 49>,A_REGISTERED,<A_REGISTERED | 16>,0.0178571428571428,0.0,1,0.5648954122945923,1,1
<A_APPROVED | 49>,A_REGISTERED,<A_REGISTERED | 44>,0.5535714285714286,0.0,31,0.5648954122945923,1,1
<A_APPROVED | 49>,A_REGISTERED,<A_REGISTERED | 68>,0.4285714285714285,0.0,24,0.5648954122945923,1,1
<A_APPROVED | 4>,A_REGISTERED,<A_REGISTERED | 85>,1.0,0.0,1,0.0,0,1
<A_APPROVED | 56>,A_REGISTERED,<A_REGISTERED | 85>,1.0,0.0,19,0.5524466941559479,1,1
<A_APPROVED | 66>,A_REGISTERED,<A_REGISTERED | 85>,1.0,0.0,2,0.0,0,1
<A_APPROVED | 69>,A_REGISTERED,<A_REGISTERED | 44>,0.8676470588235294,0.0,118,0.574699964333873,1,1
<A_APPROVED | 69>,A_REGISTERED,<A_REGISTERED | 85>,0.1323529411764706,0.0,18,0.574699964333873,1,1
<A_APPROVED | 70>,A_REGISTERED,<A_REGISTERED | 16>,0.9710144927536232,0.0,67,0.6493031783518395,1,1
<A_APPROVED | 70>,A_REGISTERED,<A_REGISTERED | 44>,0.0289855072463768,0.0,2,0.6493031783518395,1,1
<A_APPROVED | 81>,A_REGISTERED,<A_REGISTERED | 34>,1.0,0.0,29,0.4773167662965562,1,1
<A_APPROVED | 85>,A_REGISTERED,<A_REGISTERED | 85>,1.0,0.0,86,0.5524466941559479,1,1
<A_APPROVED | 92>,A_REGISTERED,<A_REGISTERED | 44>,1.0,0.0,4,0.5780945309711836,1,1
<A_CANCELLED | 13>,END,<END | 13>,1.0,0.09404098528686183,55,0.09404098528686183,1,1
<A_CANCELLED | 14>,END,<END | 14>,1.0,0.09518168482498283,2,0.0,0,1
<A_CANCELLED | 4>,END,<END | 4>,1.0,0.09487024122355812,9,0.09487024122355812,1,1
<A_CANCELLED | 54>,END,<END | 54>,1.0,0.09449795269307552,160,0.09449795269307552,1,1
<A_CANCELLED | 56>,END,<END | 56>,1.0,0.09501747286221213,5,0.09501747286221213,1,1
<A_CANCELLED | 5>,END,<END | 5>,1.0,0.09397783330889962,80,0.09397783330889962,1,1
<A_CANCELLED | 89>,END,<END | 89>,1.0,0.09339252380086942,19,0.09339252380086942,1,1
<A_DECLINED | 10>,END,<END | 63>,1.0,0.06789508409026931,3,0.0,0,1
<A_DECLINED | 13>,END,<END | 13>,1.0,0.09404098528686183,155,0.09404098528686183,1,1
<A_DECLINED | 17>,END,<END | 64>,0.3333333333333333,0.07350810921411122,1,0.0,0,1
<A_DECLINED | 17>,END,<END | 80>,0.6666666666666666,0.07843846687598892,2,0.0,0,1
<A_DECLINED | 1>,END,<END | 63>,1.0,0.06789508409026931,1,0.0,0,1
<A_DECLINED | 32>,END,<END | 63>,1.0,0.06789508409026931,2,0.0,0,1
<A_DECLINED | 35>,END,<END | 64>,1.0,0.07350810921411122,7,0.07350810921411122,1,1
<A_DECLINED | 43>,END,<END | 63>,1.0,0.06789508409026931,1,0.0,0,1
<A_DECLINED | 45>,END,<END | 63>,0.25,0.06789508409026931,1,0.07210485293315075,1,1
<A_DECLINED | 45>,END,<END | 64>,0.75,0.07350810921411122,3,0.07210485293315075,1,1
<A_DECLINED | 4>,END,<END | 80>,1.0,0.07843846687598892,8,0.07843846687598892,1,1
<A_DECLINED | 54>,END,<END | 54>,1.0,0.09449795269307552,435,0.09449795269307552,1,1
<A_DECLINED | 56>,END,<END | 64>,0.3333333333333333,0.07350810921411122,1,0.0,0,1
<A_DECLINED | 56>,END,<END | 80>,0.6666666666666666,0.07843846687598892,2,0.0,0,1
<A_DECLINED | 5>,END,<END | 5>,1.0,0.09397783330889962,225,0.09397783330889962,1,1
<A_DECLINED | 63>,END,<END | 63>,1.0,0.06789508409026931,14,0.06789508409026931,1,1
<A_DECLINED | 65>,END,<END | 63>,0.2,0.06789508409026931,1,0.076329790318845,1,1
<A_DECLINED | 65>,END,<END | 80>,0.8,0.07843846687598892,4,0.076329790318845,1,1
<A_DECLINED | 66>,END,<END | 64>,0.5,0.07350810921411122,1,0.0,0,1
<A_DECLINED | 66>,END,<END | 80>,0.5,0.07843846687598892,1,0.0,0,1
<A_DECLINED | 73>,END,<END | 63>,1.0,0.06789508409026931,1,0.0,0,1
<A_DECLINED | 76>,END,<END | 76>,0.875,0.04874890794840901,7,0.042655294454857884,1,1
<A_DECLINED | 76>,END,<END | 90>,0.125,0.0,1,0.042655294454857884,1,1
<A_DECLINED | 80>,END,<END | 80>,1.0,0.07843846687598892,60,0.07843846687598892,1,1
<A_DECLINED | 89>,END,<END | 89>,1.0,0.09339252380086932,44,0.09339252380086932,1,1
<A_DECLINED | 90>,END,<END | 90>,1.0,0.0,2,0.0,0,1
<A_DECLINED | 92>,END,<END | 98>,1.0,0.06180930261757661,1,0.0,0,1
<A_DECLINED | 98>,END,<END | 98>,1.0,0.06180930261757661,9,0.06180930261757661,1,1
<A_DECLINED | 9>,END,<END | 64>,1.0,0.07350810921411122,187,0.07350810921411122,1,1
<A_FINALIZED | 86>,O_SELECTED,<O_SELECTED | 42>,1.0,0.0,791,0.5720552166756494,1,1
<A_FINALIZED | 89>,O_SELECTED,<O_SELECTED | 42>,0.9722222222222222,0.0,35,0.5561647939902147,1,1
<A_FINALIZED | 89>,O_SELECTED,<O_SELECTED | 89>,0.0277777777777777,0.0,1,0.5561647939902147,1,1
<A_PARTLYSUBMITTED | 72>,A_DECLINED,<A_DECLINED | 54>,1.0,0.0,425,0.09449795269307552,1,0
<A_PARTLYSUBMITTED | 72>,A_PREACCEPTED,<A_PREACCEPTED | 54>,1.0,0.0,882,0.48769884834837923,1,1
<A_PARTLYSUBMITTED | 72>,W_Assess_fraud,<A_CANCELLED | 54>,0.1428571428571428,0.0,3,0.4315226520317893,1,0
<A_PARTLYSUBMITTED | 72>,W_Assess_fraud,<W_Assess_fraud | 54>,0.8571428571428571,0.0,18,0.4315226520317893,1,0
<A_PARTLYSUBMITTED | 72>,W_Fix_incomplete_submission,<A_CANCELLED | 13>,0.0893203883495145,0.0,46,0.45082422129823746,1,0
<A_PARTLYSUBMITTED | 72>,W_Fix_incomplete_submission,<W_Fix_incomplete_submission | 54>,0.9106796116504854,0.0,469,0.45082422129823746,1,0
<A_PREACCEPTED | 13>,W_Complete_preaccepted_appl,<A_CANCELLED | 5>,0.0491803278688524,0.0,15,0.4858286807565011,1,1
<A_PREACCEPTED | 13>,W_Complete_preaccepted_appl,<O_DECLINED | 5>,0.1311475409836065,0.0,40,0.4858286807565011,1,1
<A_PREACCEPTED | 13>,W_Complete_preaccepted_appl,<W_Complete_preaccepted_appl | 13>,0.819672131147541,0.0,250,0.4858286807565011,1,1
<A_PREACCEPTED | 54>,W_Complete_preaccepted_appl,<A_CANCELLED | 5>,0.0438202247191011,0.0,39,0.48770428144203687,1,1
<A_PREACCEPTED | 54>,W_Complete_preaccepted_appl,<O_DECLINED | 5>,0.1325842696629213,0.0,118,0.48770428144203687,1,1
<A_PREACCEPTED | 54>,W_Complete_preaccepted_appl,<W_Complete_preaccepted_appl | 54>,0.8235955056179776,0.0,733,0.48770428144203687,1,1
<A_REGISTERED | 16>,A_ACTIVATED,<A_ACTIVATED | 25>,0.0294117647058823,0.0,2,0.6514288096169337,1,1
<A_REGISTERED | 16>,A_ACTIVATED,<A_ACTIVATED | 58>,0.9705882352941176,0.0,66,0.6514288096169337,1,1
<A_REGISTERED | 30>,A_ACTIVATED,<A_ACTIVATED | 19>,0.9487179487179488,0.0,37,0.6748216538747757,1,1
<A_REGISTERED | 30>,A_ACTIVATED,<A_ACTIVATED | 83>,0.0512820512820512,0.0,2,0.6748216538747757,1,1
<A_REGISTERED | 34>,A_ACTIVATED,<A_ACTIVATED | 7>,0.96875,0.0,31,0.4773167662965562,1,1
<A_REGISTERED | 34>,A_ACTIVATED,<A_ACTIVATED | 83>,0.03125,0.0,1,0.4773167662965562,1,1
<A_REGISTERED | 44>,A_ACTIVATED,<A_ACTIVATED | 25>,0.7935483870967742,0.0,123,0.5780945309711836,1,1
<A_REGISTERED | 44>,A_ACTIVATED,<A_ACTIVATED | 97>,0.2064516129032258,0.0,32,0.5780945309711836,1,1
<A_REGISTERED | 68>,A_ACTIVATED,<A_ACTIVATED | 19>,0.0256410256410256,0.0,1,0.5442409924488977,1,1
<A_REGISTERED | 68>,A_ACTIVATED,<A_ACTIVATED | 83>,0.3846153846153846,0.0,15,0.5442409924488977,1,1
<A_REGISTERED | 68>,A_ACTIVATED,<A_ACTIVATED | 97>,0.5897435897435898,0.0,23,0.5442409924488977,1,1
<A_REGISTERED | 85>,A_ACTIVATED,<A_ACTIVATED | 25>,0.0944881889763779,0.0,12,0.5524466941559479,1,1
<A_REGISTERED | 85>,A_ACTIVATED,<A_ACTIVATED | 40>,0.905511811023622,0.0,115,0.5524466941559479,1,1
<A_REGISTERED | 91>,A_ACTIVATED,<A_ACTIVATED | 59>,1.0,0.0,6,0.45868389778284996,1,1
<A_SUBMITTED | 21>,A_PARTLYSUBMITTED,<A_CANCELLED | 54>,0.0785,0.0,157,0.4568275898738044,1,1
<A_SUBMITTED | 21>,A_PARTLYSUBMITTED,<A_PARTLYSUBMITTED | 72>,0.9215,0.0,1843,0.4568275898738044,1,1
<O_ACCEPTED | 10>,A_APPROVED,<A_APPROVED | 69>,1.0,0.0,19,0.574699964333873,1,1
<O_ACCEPTED | 11>,A_APPROVED,<A_APPROVED | 81>,1.0,0.0,3,0.0,0,1
<O_ACCEPTED | 15>,A_APPROVED,<A_APPROVED | 28>,1.0,0.0,7,0.5550319422655318,1,1
<O_ACCEPTED | 17>,A_APPROVED,<A_APPROVED | 17>,0.2,0.0,1,0.4553093174315134,1,1
<O_ACCEPTED | 17>,A_APPROVED,<A_APPROVED | 69>,0.6,0.0,3,0.4553093174315134,1,1
<O_ACCEPTED | 17>,A_APPROVED,<A_APPROVED | 85>,0.2,0.0,1,0.4553093174315134,1,1
<O_ACCEPTED | 18>,A_APPROVED,<A_APPROVED | 81>,1.0,0.0,6,0.4773167662965562,1,1
<O_ACCEPTED | 1>,A_APPROVED,<A_APPROVED | 70>,1.0,0.0,16,0.6493031783518395,1,1
<O_ACCEPTED | 20>,A_APPROVED,<A_APPROVED | 49>,1.0,0.0,16,0.5648954122945923,1,1
<O_ACCEPTED | 23>,A_APPROVED,<A_APPROVED | 28>,0.2,0.0,1,0.650863711552927,1,1
<O_ACCEPTED | 23>,A_APPROVED,<A_APPROVED | 31>,0.8,0.0,4,0.650863711552927,1,1
<O_ACCEPTED | 24>,A_APPROVED,<A_APPROVED | 48>,1.0,0.0,3,0.0,0,1
<O_ACCEPTED | 26>,A_APPROVED,<A_APPROVED | 48>,1.0,0.0,1,0.0,0,1
<O_ACCEPTED | 27>,A_APPROVED,<A_APPROVED | 49>,1.0,0.0,7,0.5648954122945923,1,1
<O_ACCEPTED | 29>,A_APPROVED,<A_APPROVED | 31>,1.0,0.0,7,0.6748216538747757,1,1
<O_ACCEPTED | 32>,A_APPROVED,<A_APPROVED | 69>,1.0,0.0,17,0.574699964333873,1,1
<O_ACCEPTED | 36>,A_APPROVED,<A_APPROVED | 69>,0.1,0.0,1,0.641842856950043,1,1
<O_ACCEPTED | 36>,A_APPROVED,<A_APPROVED | 70>,0.9,0.0,9,0.641842856950043,1,1
<O_ACCEPTED | 38>,A_APPROVED,<A_APPROVED | 70>,1.0,0.0,11,0.6493031783518395,1,1
<O_ACCEPTED | 39>,A_APPROVED,<A_APPROVED | 28>,1.0,0.0,4,0.5550319422655318,1,1
<O_ACCEPTED | 3>,A_APPROVED,<A_APPROVED | 28>,0.1111111111111111,0.0,1,0.6558409135797627,1,1
<O_ACCEPTED | 3>,A_APPROVED,<A_APPROVED | 31>,0.6666666666666666,0.0,6,0.6558409135797627,1,1
