s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,8000,0.26860821836504817,1.0,1
<A_ACCEPTED | 101>,A_FINALIZED,<A_FINALIZED | 43>,1.0,0.0,816,0.3365548680483142,0.9999999999999992,1
<A_ACCEPTED | 106>,A_FINALIZED,<A_FINALIZED | 106>,0.174573055028463,0.0,92,0.3344413655829861,0.9999999997761168,1
<A_ACCEPTED | 106>,A_FINALIZED,<A_FINALIZED | 43>,0.825426944971537,0.0,435,0.3344413655829861,0.9999999997761168,1
<A_ACCEPTED | 62>,A_FINALIZED,<A_FINALIZED | 43>,1.0,0.0,2051,0.33655486804831447,1.0,1
<A_ACTIVATED | 117>,END,<END | 10>,0.8548387096774194,0.4835931807827052,53,0.42581400028694755,0.8735392013284958,1
<A_ACTIVATED | 117>,END,<END | 58>,0.1290322580645161,0.5277889461903537,8,0.42581400028694755,0.8735392013284958,1
<A_ACTIVATED | 117>,END,<END | 91>,0.0161290322580645,0.369669149284379,1,0.42581400028694755,0.8735392013284958,1
<A_ACTIVATED | 13>,END,<END | 27>,0.5021459227467812,0.6971389350114946,117,0.5262930294374634,0.9999203068919371,1
<A_ACTIVATED | 13>,END,<END | 40>,0.3090128755364807,0.2572881629861926,72,0.5262930294374634,0.9999203068919371,1
<A_ACTIVATED | 13>,END,<END | 89>,0.0729613733905579,0.2424843779670472,17,0.5262930294374634,0.9999203068919371,1
<A_ACTIVATED | 13>,END,<END | 91>,0.0128755364806866,0.369669149284379,3,0.5262930294374634,0.9999203068919371,1
<A_ACTIVATED | 13>,END,<END | 96>,0.0643776824034334,0.5543202734799462,15,0.5262930294374634,0.9999203068919371,1
<A_ACTIVATED | 13>,END,<END | 9>,0.03862660944206,1.0,9,0.5262930294374634,0.9999203068919371,1
<A_ACTIVATED | 22>,END,<END | 105>,0.3666666666666666,0.468725248808492,11,0.2284422172974646,0.5731316113286532,1
<A_ACTIVATED | 22>,END,<END | 19>,0.6333333333333333,0.3579790137617859,19,0.2284422172974646,0.5731316113286532,1
<A_ACTIVATED | 31>,END,<END | 45>,0.0893617021276595,0.755913372281214,42,0.5413296016519158,0.999999997331196,1
<A_ACTIVATED | 31>,END,<END | 89>,0.2489361702127659,0.2424843779670469,117,0.5413296016519158,0.999999997331196,1
<A_ACTIVATED | 31>,END,<END | 96>,0.3212765957446808,0.5543202734799451,151,0.5413296016519158,0.999999997331196,1
<A_ACTIVATED | 31>,END,<END | 98>,0.1638297872340425,0.3584872506751129,77,0.5413296016519158,0.999999997331196,1
<A_ACTIVATED | 31>,END,<END | 9>,0.176595744680851,0.999999999999998,83,0.5413296016519158,0.999999997331196,1
<A_ACTIVATED | 33>,END,<END | 105>,0.2967032967032967,0.4687252488084917,27,0.4911087456795828,0.9624590681643997,1
<A_ACTIVATED | 33>,END,<END | 58>,0.7032967032967034,0.5277889461903537,64,0.4911087456795828,0.9624590681643997,1
<A_ACTIVATED | 42>,END,<END | 10>,0.0434782608695652,0.4835931807827051,7,0.5060188908932184,0.9981778976111987,1
<A_ACTIVATED | 42>,END,<END | 27>,0.0186335403726708,0.6971389350114929,3,0.5060188908932184,0.9981778976111987,1
<A_ACTIVATED | 42>,END,<END | 40>,0.453416149068323,0.2572881629861927,73,0.5060188908932184,0.9981778976111987,1
<A_ACTIVATED | 42>,END,<END | 70>,0.484472049689441,0.7353737484093408,78,0.5060188908932184,0.9981778976111987,1
<A_ACTIVATED | 72>,END,<END | 45>,0.4229828850855746,0.7559133722812131,173,0.5238030601079241,0.9999999621434391,1
<A_ACTIVATED | 72>,END,<END | 72>,0.0195599022004889,0.055540954641694,8,0.5238030601079241,0.9999999621434391,1
<A_ACTIVATED | 72>,END,<END | 98>,0.5525672371638142,0.3584872506751118,226,0.5238030601079241,0.9999999621434391,1
<A_ACTIVATED | 72>,END,<END | 9>,0.0048899755501222,1.0,2,0.5238030601079241,0.9999999621434391,1
<A_ACTIVATED | 74>,END,<END | 40>,0.1608391608391608,0.2572881629861925,46,0.5218665275535468,0.9999920444392303,1
<A_ACTIVATED | 74>,END,<END | 70>,0.1188811188811188,0.7353737484093394,34,0.5218665275535468,0.9999920444392303,1
<A_ACTIVATED | 74>,END,<END | 89>,0.2447552447552447,0.2424843779670473,70,0.5218665275535468,0.9999920444392303,1
<A_ACTIVATED | 74>,END,<END | 96>,0.3181818181818182,0.5543202734799467,91,0.5218665275535468,0.9999920444392303,1
<A_ACTIVATED | 74>,END,<END | 9>,0.1573426573426573,0.9999999999999988,45,0.5218665275535468,0.9999920444392303,1
<A_ACTIVATED | 8>,END,<END | 98>,1.0,0.3584872506751124,2,0.015576588324466324,0.043450885059739486,1
<A_ACTIVATED | 95>,END,<END | 27>,0.1925465838509316,0.6971389350114927,31,0.44202065812000124,0.9981778976111987,1
<A_ACTIVATED | 95>,END,<END | 40>,0.0062111801242236,0.2572881629861925,1,0.44202065812000124,0.9981778976111987,1
<A_ACTIVATED | 95>,END,<END | 58>,0.0683229813664596,0.5277889461903537,11,0.44202065812000124,0.9981778976111987,1
<A_ACTIVATED | 95>,END,<END | 91>,0.7329192546583851,0.3696691492843788,118,0.44202065812000124,0.9981778976111987,1
<A_APPROVED | 111>,A_REGISTERED,<A_REGISTERED | 17>,1.0,0.0,1,0.011732157185591584,0.02173570651831369,1
<A_APPROVED | 21>,A_REGISTERED,<A_REGISTERED | 50>,0.0573770491803278,0.0,7,0.4431852351185506,0.9901092794006041,1
<A_APPROVED | 21>,A_REGISTERED,<A_REGISTERED | 5>,0.9426229508196722,0.0,115,0.4431852351185506,0.9901092794006041,1
<A_APPROVED | 35>,A_REGISTERED,<A_REGISTERED | 5>,0.1098901098901098,0.0,10,0.4201168812194454,0.9624590681643997,1
