s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,15998,0.5114597683965334,1.0,1
<A_ACCEPTED | 11>,A_FINALIZED,<A_FINALIZED | 11>,0.1396226415094339,0.0,148,0.5667342287298961,1.0,1
<A_ACCEPTED | 11>,A_FINALIZED,<A_FINALIZED | 12>,0.6141509433962264,0.0,651,0.5667342287298961,1.0,1
<A_ACCEPTED | 11>,A_FINALIZED,<A_FINALIZED | 44>,0.000943396226415,0.0,1,0.5667342287298961,1.0,1
<A_ACCEPTED | 11>,A_FINALIZED,<A_FINALIZED | 54>,0.2452830188679245,0.0,260,0.5667342287298961,1.0,1
<A_ACCEPTED | 25>,A_FINALIZED,<A_FINALIZED | 54>,1.0,0.0,1675,0.5669616215628186,1.0,1
<A_ACCEPTED | 29>,A_FINALIZED,<A_FINALIZED | 12>,1.0,0.0,4058,0.5674250518633154,1.0,1
<A_ACTIVATED | 24>,END,<END | 20>,0.6213235294117647,0.6551453642767514,507,0.6943149820497356,1.0,1
<A_ACTIVATED | 24>,END,<END | 3>,0.2352941176470588,0.9999999999999912,192,0.6943149820497356,1.0,1
<A_ACTIVATED | 24>,END,<END | 79>,0.1433823529411764,0.3624130398655809,117,0.6943149820497356,1.0,1
<A_ACTIVATED | 30>,END,<END | 27>,0.0188916876574307,0.6890173233441141,15,0.5972605712898265,1.0,1
<A_ACTIVATED | 30>,END,<END | 34>,0.9785894206549118,0.5944525530939003,777,0.5972605712898265,1.0,1
<A_ACTIVATED | 30>,END,<END | 3>,0.0025188916876574,0.999999999999994,2,0.5972605712898265,1.0,1
<A_ACTIVATED | 38>,O_SELECTED,<O_SELECTED | 38>,1.0,0.0,1,0.09069476680412257,0.16514041292462933,1
<A_ACTIVATED | 42>,END,<END | 20>,1.0,0.6551453642767464,329,0.6551453642767464,1.0,1
<A_ACTIVATED | 64>,END,<END | 3>,0.3395555555555555,1.0,382,0.5789092343290013,1.0,1
<A_ACTIVATED | 64>,END,<END | 79>,0.6604444444444444,0.3624130398655808,743,0.5789092343290013,1.0,1
<A_ACTIVATED | 68>,END,<END | 27>,1.0,0.6890173233441121,462,0.6890173233441121,1.0,1
<A_ACTIVATED | 68>,W_Call_missing_information,<W_Call_missing_information | 27>,1.0,0.0,1,0.017866702448438875,0.16514041292462933,0
<A_ACTIVATED | 8>,END,<END | 20>,0.0462833099579242,0.6551453642767512,33,0.6272406731100949,1.0,1
<A_ACTIVATED | 8>,END,<END | 3>,0.394109396914446,0.9999999999999934,281,0.6272406731100949,1.0,1
<A_ACTIVATED | 8>,END,<END | 79>,0.5596072931276297,0.3624130398655808,399,0.6272406731100949,1.0,1
<A_APPROVED | 16>,A_REGISTERED,<A_REGISTERED | 16>,1.0,0.0,2,0.06173908828484977,0.32151273753163434,1
<A_APPROVED | 23>,A_REGISTERED,<A_REGISTERED | 32>,0.9974747474747476,0.0,790,0.5976079882787305,1.0,1
<A_APPROVED | 23>,A_REGISTERED,<A_REGISTERED | 33>,0.0025252525252525,0.0,2,0.5976079882787305,1.0,1
<A_APPROVED | 45>,A_REGISTERED,<A_REGISTERED | 56>,0.3544423440453686,0.0,375,0.6704554284227582,1.0,1
<A_APPROVED | 45>,A_REGISTERED,<A_REGISTERED | 5>,0.6455576559546313,0.0,683,0.6704554284227582,1.0,1
<A_APPROVED | 49>,A_REGISTERED,<A_REGISTERED | 32>,1.0,0.0,1,0.09865101381131074,0.16514041292462933,1
<A_APPROVED | 55>,A_REGISTERED,<A_REGISTERED | 33>,1.0,0.0,1,0.11378460528926952,0.16514041292462933,1
<A_APPROVED | 59>,A_REGISTERED,<A_REGISTERED | 33>,1.0,0.0,458,0.6890173233441121,1.0,1
<A_APPROVED | 59>,W_Assess_application,<W_Assess_application | 33>,1.0,0.0,1,0.01879043670193593,0.16514041292462933,0
<A_APPROVED | 67>,A_REGISTERED,<A_REGISTERED | 67>,1.0,0.0,2,0.06173908828484977,0.32151273753163434,1
<A_APPROVED | 9>,A_REGISTERED,<A_REGISTERED | 18>,0.8062337662337662,0.0,1552,0.6084807474232437,1.0,1
<A_APPROVED | 9>,A_REGISTERED,<A_REGISTERED | 5>,0.1937662337662337,0.0,373,0.6084807474232437,1.0,1
<A_APPROVED | 9>,W_Call_after_offer,<W_Call_after_offer | 18>,1.0,0.0,1,0.016150892441865086,0.16514041292462933,0
<A_CANCELLED | 0>,END,<END | 0>,1.0,0.0352508293753127,1061,0.0352508293753127,1.0,1
<A_CANCELLED | 11>,END,<END | 11>,1.0,0.0354823127512646,119,0.0354823127512646,1.0,1
<A_CANCELLED | 19>,END,<END | 19>,1.0,0.0361118580309287,1,0.005963527146703157,0.16514041292462933,1
<A_CANCELLED | 25>,END,<END | 25>,1.0,0.0358462173516752,177,0.0358462173516752,1.0,1
<A_CANCELLED | 29>,END,<END | 29>,1.0,0.0359874408790439,406,0.0359874408790439,1.0,1
<A_CANCELLED | 37>,END,<END | 37>,1.0,0.0360734107647316,2,0.011598061047071983,0.32151273753163434,1
<A_CANCELLED | 40>,END,<END | 40>,1.0,0.0338343785083432,67,0.03383437849481796,0.9999999996002518,1
<A_CANCELLED | 44>,END,<END | 71>,1.0,0.0316326598879672,1,0.005223830515803263,0.16514041292462933,1
<A_CANCELLED | 47>,END,<END | 47>,0.6666666666666666,0.0363345321754655,2,0.016066538767532362,0.4621171572600098,1
<A_CANCELLED | 47>,END,<END | 71>,0.3333333333333333,0.0316326598879672,1,0.016066538767532362,0.4621171572600098,1
<A_CANCELLED | 48>,END,<END | 48>,1.0,0.0359996244403649,1,0.005944992845213437,0.16514041292462933,1
<A_CANCELLED | 4>,END,<END | 71>,1.0,0.0316326598879672,2,0.010170303075987456,0.32151273753163434,1
<A_CANCELLED | 50>,END,<END | 50>,1.0,0.0356025922609525,2,0.011446686901041416,0.32151273753163434,1
<A_CANCELLED | 66>,END,<END | 66>,1.0,0.0345030041378503,406,0.0345030041378503,1.0,1
<A_CANCELLED | 71>,END,<END | 71>,1.0,0.0316326598879672,114,0.03163265988796719,0.9999999999999999,1
<A_CANCELLED | 74>,END,<END | 74>,1.0,0.0360425333995477,8,0.03135922650302623,0.8700616617426719,1
<A_DECLINED | 0>,END,<END | 0>,1.0,0.0352508293753126,3469,0.0352508293753126,1.0,1
<A_DECLINED | 10>,END,<END | 10>,1.0,0.0260059747375397,85,0.026005974737513933,0.9999999999990091,1
<A_DECLINED | 11>,END,<END | 11>,0.1506024096385542,0.0354823127512646,50,0.027708172769863416,1.0,1
<A_DECLINED | 11>,END,<END | 60>,0.8493975903614458,0.0263297791561398,282,0.027708172769863416,1.0,1
<A_DECLINED | 13>,END,<END | 31>,1.0,1.5959455978986623e-16,2,5.131168381319599e-17,0.32151273753163434,1
<A_DECLINED | 15>,A_SUBMITTED,<A_SUBMITTED | 0>,1.0,0.0,2,0.003643893756818094,0.32151273753163434,1
<A_DECLINED | 19>,END,<END | 19>,1.0,0.0361118580309287,1,0.005963527146703157,0.16514041292462933,1
<A_DECLINED | 1>,END,<END | 31>,1.0,1.5959455978986623e-16,8,1.388571078958612e-16,0.8700616617426719,1
<A_DECLINED | 25>,END,<END | 25>,0.0019569471624266,0.0358462173516752,1,0.026348402322862955,1.0,1
<A_DECLINED | 25>,END,<END | 60>,0.9980430528375732,0.0263297791561398,510,0.026348402322862955,1.0,1
<A_DECLINED | 29>,END,<END | 60>,1.0,0.0263297791561401,1266,0.0263297791561401,1.0,1
<A_DECLINED | 37>,END,<END | 31>,0.6842105263157895,1.5959455978986623e-16,13,0.003913230945922172,0.9964540908104157,1
<A_DECLINED | 37>,END,<END | 62>,0.3157894736842105,0.0124359949040317,6,0.003913230945922172,0.9964540908104157,1
<A_DECLINED | 39>,END,<END | 43>,1.0,0.0128053597081584,1275,0.0128053597081584,1.0,1
<A_DECLINED | 40>,END,<END | 40>,1.0,0.0338343785083432,202,0.0338343785083432,1.0,1
<A_DECLINED | 41>,END,<END | 43>,0.7,0.0128053597081585,7,0.0088247871526635,0.9311096086675776,1
<A_DECLINED | 41>,END,<END | 69>,0.3,0.0017131951008095,3,0.0088247871526635,0.9311096086675776,1
