s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,15998,0.3006509246109351,1,1
<A_ACCEPTED | 11>,A_FINALIZED,<A_FINALIZED | 11>,0.1396226415094339,0.0,148,0.28432782987121036,1,1
<A_ACCEPTED | 11>,A_FINALIZED,<A_FINALIZED | 12>,0.6141509433962264,0.0,651,0.28432782987121036,1,1
<A_ACCEPTED | 11>,A_FINALIZED,<A_FINALIZED | 44>,0.000943396226415,0.0,1,0.28432782987121036,1,1
<A_ACCEPTED | 11>,A_FINALIZED,<A_FINALIZED | 54>,0.2452830188679245,0.0,260,0.28432782987121036,1,1
<A_ACCEPTED | 25>,A_FINALIZED,<A_FINALIZED | 54>,1.0,0.0,1675,0.3283559952339105,1,1
<A_ACCEPTED | 29>,A_FINALIZED,<A_FINALIZED | 12>,1.0,0.0,4058,0.33182018571838134,1,1
<A_ACTIVATED | 24>,END,<END | 20>,0.6213235294117647,0.6551453642767514,507,0.6943149820497356,1,1
<A_ACTIVATED | 24>,END,<END | 3>,0.2352941176470588,0.9999999999999912,192,0.6943149820497356,1,1
<A_ACTIVATED | 24>,END,<END | 79>,0.1433823529411764,0.3624130398655809,117,0.6943149820497356,1,1
<A_ACTIVATED | 30>,END,<END | 27>,0.0188916876574307,0.6890173233441141,15,0.5972605712898265,1,1
<A_ACTIVATED | 30>,END,<END | 34>,0.9785894206549118,0.5944525530939003,777,0.5972605712898265,1,1
<A_ACTIVATED | 30>,END,<END | 3>,0.0025188916876574,0.999999999999994,2,0.5972605712898265,1,1
<A_ACTIVATED | 38>,O_SELECTED,<O_SELECTED | 38>,1.0,0.0,1,0.0,0,1
<A_ACTIVATED | 42>,END,<END | 20>,1.0,0.6551453642767464,329,0.6551453642767464,1,1
<A_ACTIVATED | 64>,END,<END | 3>,0.3395555555555555,1.0,382,0.5789092343290013,1,1
<A_ACTIVATED | 64>,END,<END | 79>,0.6604444444444444,0.3624130398655808,743,0.5789092343290013,1,1
<A_ACTIVATED | 68>,END,<END | 27>,1.0,0.6890173233441121,462,0.6890173233441121,1,1
<A_ACTIVATED | 68>,W_Call_missing_information,<W_Call_missing_information | 27>,1.0,0.0,1,0.0,0,0
<A_ACTIVATED | 8>,END,<END | 20>,0.0462833099579242,0.6551453642767512,33,0.6272406731100949,1,1
<A_ACTIVATED | 8>,END,<END | 3>,0.394109396914446,0.9999999999999934,281,0.6272406731100949,1,1
<A_ACTIVATED | 8>,END,<END | 79>,0.5596072931276297,0.3624130398655808,399,0.6272406731100949,1,1
<A_APPROVED | 16>,A_REGISTERED,<A_REGISTERED | 16>,1.0,0.0,2,0.0,0,1
<A_APPROVED | 23>,A_REGISTERED,<A_REGISTERED | 32>,0.9974747474747476,0.0,790,0.5976079882787305,1,1
<A_APPROVED | 23>,A_REGISTERED,<A_REGISTERED | 33>,0.0025252525252525,0.0,2,0.5976079882787305,1,1
<A_APPROVED | 45>,A_REGISTERED,<A_REGISTERED | 56>,0.3544423440453686,0.0,375,0.6704554284227582,1,1
<A_APPROVED | 45>,A_REGISTERED,<A_REGISTERED | 5>,0.6455576559546313,0.0,683,0.6704554284227582,1,1
<A_APPROVED | 49>,A_REGISTERED,<A_REGISTERED | 32>,1.0,0.0,1,0.0,0,1
<A_APPROVED | 55>,A_REGISTERED,<A_REGISTERED | 33>,1.0,0.0,1,0.0,0,1
<A_APPROVED | 59>,A_REGISTERED,<A_REGISTERED | 33>,1.0,0.0,458,0.6890173233441121,1,1
<A_APPROVED | 59>,W_Assess_application,<W_Assess_application | 33>,1.0,0.0,1,0.0,0,0
<A_APPROVED | 67>,A_REGISTERED,<A_REGISTERED | 67>,1.0,0.0,2,0.0,0,1
<A_APPROVED | 9>,A_REGISTERED,<A_REGISTERED | 18>,0.8062337662337662,0.0,1552,0.6084807474232437,1,1
<A_APPROVED | 9>,A_REGISTERED,<A_REGISTERED | 5>,0.1937662337662337,0.0,373,0.6084807474232437,1,1
<A_APPROVED | 9>,W_Call_after_offer,<W_Call_after_offer | 18>,1.0,0.0,1,0.0,0,0
<A_CANCELLED | 0>,END,<END | 0>,1.0,0.0352508293753127,1061,0.0352508293753127,1,1
<A_CANCELLED | 11>,END,<END | 11>,1.0,0.0354823127512646,119,0.0,0,1
<A_CANCELLED | 19>,END,<END | 19>,1.0,0.0361118580309287,1,0.0,0,1
<A_CANCELLED | 25>,END,<END | 25>,1.0,0.0358462173516752,177,0.0358462173516752,1,1
<A_CANCELLED | 29>,END,<END | 29>,1.0,0.0359874408790439,406,0.0359874408790439,1,1
<A_CANCELLED | 37>,END,<END | 37>,1.0,0.0360734107647316,2,0.0,0,1
<A_CANCELLED | 40>,END,<END | 40>,1.0,0.0338343785083432,67,0.0,0,1
<A_CANCELLED | 44>,END,<END | 71>,1.0,0.0316326598879672,1,0.0,0,1
