s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,15998,0.49316048990952915,1.0,1
<A_ACCEPTED | 11>,A_FINALIZED,<A_FINALIZED | 11>,0.1396226415094339,0.0,148,0.5453327086216426,1.0,1
<A_ACCEPTED | 11>,A_FINALIZED,<A_FINALIZED | 12>,0.6141509433962264,0.0,651,0.5453327086216426,1.0,1
<A_ACCEPTED | 11>,A_FINALIZED,<A_FINALIZED | 44>,0.000943396226415,0.0,1,0.5453327086216426,1.0,1
<A_ACCEPTED | 11>,A_FINALIZED,<A_FINALIZED | 54>,0.2452830188679245,0.0,260,0.5453327086216426,1.0,1
<A_ACCEPTED | 25>,A_FINALIZED,<A_FINALIZED | 54>,1.0,0.0,1675,0.5448168105109816,1.0,1
<A_ACCEPTED | 29>,A_FINALIZED,<A_FINALIZED | 12>,1.0,0.0,4058,0.5469761182233692,1.0,1
<A_ACTIVATED | 24>,END,<END | 20>,0.6213235294117647,0.6551453642767514,507,0.6943149820497356,1.0,1
<A_ACTIVATED | 24>,END,<END | 3>,0.2352941176470588,0.9999999999999912,192,0.6943149820497356,1.0,1
<A_ACTIVATED | 24>,END,<END | 79>,0.1433823529411764,0.3624130398655809,117,0.6943149820497356,1.0,1
<A_ACTIVATED | 30>,END,<END | 27>,0.0188916876574307,0.6890173233441141,15,0.5972605712898265,1.0,1
<A_ACTIVATED | 30>,END,<END | 34>,0.9785894206549118,0.5944525530939003,777,0.5972605712898265,1.0,1
<A_ACTIVATED | 30>,END,<END | 3>,0.0025188916876574,0.999999999999994,2,0.5972605712898265,1.0,1
<A_ACTIVATED | 38>,O_SELECTED,<O_SELECTED | 38>,1.0,0.0,1,0.009377721628005455,0.037020111236301334,1
<A_ACTIVATED | 42>,END,<END | 20>,1.0,0.6551453642767464,329,0.6551453642425917,0.999999999947867,1
<A_ACTIVATED | 64>,END,<END | 3>,0.3395555555555555,1.0,382,0.5789092343290013,1.0,1
