s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,16000,0.3577070867148944,1.0,1
<A_ACCEPTED | 10>,A_FINALIZED,<A_FINALIZED | 106>,1.0,0.0,6301,0.43879912060061527,1.0,1
<A_ACCEPTED | 43>,A_FINALIZED,<A_FINALIZED | 43>,1.0,0.0,418,0.43898684443539715,1.0,1
<A_ACTIVATED | 109>,END,<END | 19>,0.1288343558282208,0.652443601710321,63,0.5614546278010542,1.0,1
<A_ACTIVATED | 109>,END,<END | 28>,0.5132924335378323,0.3832396062516149,251,0.5614546278010542,1.0,1
<A_ACTIVATED | 109>,END,<END | 39>,0.081799591002045,0.290381654907542,40,0.5614546278010542,1.0,1
<A_ACTIVATED | 109>,END,<END | 92>,0.2760736196319018,0.9306589534926536,135,0.5614546278010542,1.0,1
<A_ACTIVATED | 12>,END,<END | 11>,0.5,0.5188323387178492,4,0.2752086140624859,0.5164076551851798,1
<A_ACTIVATED | 12>,END,<END | 12>,0.25,0.0940513132097066,2,0.2752086140624859,0.5164076551851798,1
<A_ACTIVATED | 12>,END,<END | 71>,0.25,0.9999999999999948,2,0.2752086140624859,0.5164076551851798,1
<A_ACTIVATED | 15>,END,<END | 11>,0.0287769784172661,0.5188323387178488,32,0.5584052963972582,1.0,1
<A_ACTIVATED | 15>,END,<END | 19>,0.4334532374100719,0.6524436017103155,482,0.5584052963972582,1.0,1
<A_ACTIVATED | 15>,END,<END | 39>,0.3875899280575539,0.2903816549075431,431,0.5584052963972582,1.0,1
<A_ACTIVATED | 15>,END,<END | 71>,0.1205035971223021,0.9999999999999958,134,0.5584052963972582,1.0,1
<A_ACTIVATED | 15>,END,<END | 92>,0.0296762589928057,0.930658953492656,33,0.5584052963972582,1.0,1
<A_ACTIVATED | 16>,END,<END | 22>,0.7109826589595376,0.4506695477406681,123,0.42775410741980524,0.9999999999630382,1
<A_ACTIVATED | 16>,END,<END | 25>,0.2658959537572254,0.3459339780261885,46,0.42775410741980524,0.9999999999630382,1
<A_ACTIVATED | 16>,END,<END | 29>,0.0115606936416184,0.8329212139637513,2,0.42775410741980524,0.9999999999630382,1
<A_ACTIVATED | 16>,END,<END | 60>,0.0115606936416184,0.4951503985636025,2,0.42775410741980524,0.9999999999630382,1
<A_ACTIVATED | 31>,END,<END | 19>,0.0629921259842519,0.6524436017103206,32,0.5436431474599296,1.0,1
<A_ACTIVATED | 31>,END,<END | 28>,0.0216535433070866,0.3832396062516154,11,0.5436431474599296,1.0,1
<A_ACTIVATED | 31>,END,<END | 29>,0.0590551181102362,0.8329212139637509,30,0.5436431474599296,1.0,1
<A_ACTIVATED | 31>,END,<END | 39>,0.0590551181102362,0.2903816549075421,30,0.5436431474599296,1.0,1
<A_ACTIVATED | 31>,END,<END | 92>,0.2480314960629921,0.9306589534926536,126,0.5436431474599296,1.0,1
<A_ACTIVATED | 31>,END,<END | 97>,0.5492125984251969,0.3588343146234162,279,0.5436431474599296,1.0,1
<A_ACTIVATED | 50>,END,<END | 25>,0.4084967320261438,0.3459339780261891,125,0.5364021278142878,1.0,1
<A_ACTIVATED | 50>,END,<END | 29>,0.3790849673202614,0.8329212139637502,116,0.5364021278142878,1.0,1
<A_ACTIVATED | 50>,END,<END | 60>,0.022875816993464,0.4951503985636025,7,0.5364021278142878,1.0,1
<A_ACTIVATED | 50>,END,<END | 97>,0.1895424836601307,0.3588343146234172,58,0.5364021278142878,1.0,1
<A_ACTIVATED | 53>,END,<END | 11>,0.6097785977859779,0.5188323387178465,661,0.5983785505447113,1.0,1
<A_ACTIVATED | 53>,END,<END | 19>,0.0092250922509225,0.6524436017103207,10,0.5983785505447113,1.0,1
<A_ACTIVATED | 53>,END,<END | 39>,0.0452029520295202,0.290381654907542,49,0.5983785505447113,1.0,1
<A_ACTIVATED | 53>,END,<END | 53>,0.081180811808118,0.10160267943634,88,0.5983785505447113,1.0,1
<A_ACTIVATED | 53>,END,<END | 71>,0.2546125461254612,1.0,276,0.5983785505447113,1.0,1
<A_ACTIVATED | 74>,END,<END | 22>,0.0512820512820512,0.4506695477406678,2,0.4146799140902763,0.9924187653559267,1
<A_ACTIVATED | 74>,END,<END | 69>,0.9487179487179488,0.4160735625832517,37,0.4146799140902763,0.9924187653559267,1
<A_ACTIVATED | 7>,END,<END | 25>,0.0202020202020202,0.3459339780261886,4,0.4957671085024014,0.9999999999989608,1
<A_ACTIVATED | 7>,END,<END | 28>,0.1717171717171717,0.3832396062516151,34,0.4957671085024014,0.9999999999989608,1
<A_ACTIVATED | 7>,END,<END | 29>,0.0151515151515151,0.8329212139637512,3,0.4957671085024014,0.9999999999989608,1
<A_ACTIVATED | 7>,END,<END | 60>,0.7323232323232324,0.495150398563603,145,0.4957671085024014,0.9999999999989608,1
<A_ACTIVATED | 7>,END,<END | 92>,0.0454545454545454,0.9306589534926556,9,0.4957671085024014,0.9999999999989608,1
<A_ACTIVATED | 7>,END,<END | 97>,0.0151515151515151,0.3588343146234171,3,0.4957671085024014,0.9999999999989608,1
<A_APPROVED | 0>,A_REGISTERED,<A_REGISTERED | 40>,0.6875,0.0,319,0.5418447058497999,1.0,1
<A_APPROVED | 0>,A_REGISTERED,<A_REGISTERED | 52>,0.0150862068965517,0.0,7,0.5418447058497999,1.0,1
<A_APPROVED | 0>,A_REGISTERED,<A_REGISTERED | 86>,0.2974137931034483,0.0,138,0.5418447058497999,1.0,1
<A_APPROVED | 103>,A_REGISTERED,<A_REGISTERED | 102>,1.0,0.0,1,0.042668783750460335,0.07130734166794317,1
<A_APPROVED | 111>,A_REGISTERED,<A_REGISTERED | 102>,1.0,0.0,3,0.12629675347686473,0.21106497444117145,1
<A_APPROVED | 118>,A_REGISTERED,<A_REGISTERED | 20>,1.0,0.0,9,0.32007667476917256,0.5668418084636482,1
<A_APPROVED | 12>,A_REGISTERED,<A_REGISTERED | 12>,1.0,0.0,10,0.12785120932826183,0.6133572603953826,1
<A_APPROVED | 1>,A_REGISTERED,<A_REGISTERED | 102>,1.0,0.0,20,0.533378763617114,0.8913734677347187,1
<A_APPROVED | 21>,A_REGISTERED,<A_REGISTERED | 63>,1.0,0.0,37,0.40738956838088275,0.9899241896573658,1
<A_APPROVED | 26>,A_REGISTERED,<A_REGISTERED | 102>,0.3333333333333333,0.0,1,0.05404601763443975,0.21106497444117145,1
<A_APPROVED | 26>,A_REGISTERED,<A_REGISTERED | 26>,0.6666666666666666,0.0,2,0.05404601763443975,0.21106497444117145,1
<A_APPROVED | 37>,A_REGISTERED,<A_REGISTERED | 13>,0.1321321321321321,0.0,44,0.5293339801783851,1.0,1
<A_APPROVED | 37>,A_REGISTERED,<A_REGISTERED | 52>,0.8438438438438438,0.0,281,0.5293339801783851,1.0,1
<A_APPROVED | 37>,A_REGISTERED,<A_REGISTERED | 86>,0.006006006006006,0.0,2,0.5293339801783851,1.0,1
<A_APPROVED | 37>,A_REGISTERED,<A_REGISTERED | 91>,0.018018018018018,0.0,6,0.5293339801783851,1.0,1
