s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,2000,0.3111072269869864,1.0,1
<A_ACCEPTED | 21>,A_FINALIZED,<A_FINALIZED | 21>,0.2150537634408602,0.0,20,0.38057910786494364,0.9999999999999312,1
<A_ACCEPTED | 21>,A_FINALIZED,<A_FINALIZED | 68>,0.7849462365591398,0.0,73,0.38057910786494364,0.9999999999999312,1
<A_ACCEPTED | 74>,A_FINALIZED,<A_FINALIZED | 68>,1.0,0.0,456,0.38078727423844577,1.0,1
<A_ACTIVATED | 112>,END,<END | 39>,0.0714285714285714,0.4032977402280592,1,0.5113640159992768,0.9813680813098666,1
<A_ACTIVATED | 112>,END,<END | 44>,0.3571428571428571,1.0,5,0.5113640159992768,0.9813680813098666,1
<A_ACTIVATED | 112>,END,<END | 73>,0.0714285714285714,0.4578825343928724,1,0.5113640159992768,0.9813680813098666,1
<A_ACTIVATED | 112>,END,<END | 86>,0.5,0.2048337287612618,7,0.5113640159992768,0.9813680813098666,1
<A_ACTIVATED | 11>,END,<END | 117>,0.6363636363636364,0.3870821114241601,35,0.529564235573316,0.9999999781744855,1
<A_ACTIVATED | 11>,END,<END | 11>,0.0181818181818181,0.1249961936146458,1,0.529564235573316,0.9999999781744855,1
<A_ACTIVATED | 11>,END,<END | 25>,0.3454545454545454,0.8133243946717265,19,0.529564235573316,0.9999999781744855,1
<A_ACTIVATED | 15>,END,<END | 117>,0.1147540983606557,0.38708211142416,7,0.5278018217233287,0.9999999970462378,1
<A_ACTIVATED | 15>,END,<END | 25>,0.360655737704918,0.8133243946717262,22,0.5278018217233287,0.9999999970462378,1
<A_ACTIVATED | 15>,END,<END | 26>,0.081967213114754,0.5347290177231585,5,0.5278018217233287,0.9999999970462378,1
<A_ACTIVATED | 15>,END,<END | 94>,0.4426229508196721,0.330353876624416,27,0.5278018217233287,0.9999999970462378,1
<A_ACTIVATED | 19>,END,<END | 25>,1.0,0.8133243946717267,1,0.13431272637776315,0.16514041292462933,1
<A_ACTIVATED | 30>,END,<END | 26>,0.0909090909090909,0.5347290177231585,3,0.5003822712987855,0.9999665971563038,1
<A_ACTIVATED | 30>,END,<END | 4>,0.8787878787878788,0.4831827617160211,29,0.5003822712987855,0.9999665971563038,1
<A_ACTIVATED | 30>,END,<END | 82>,0.0303030303030303,0.8966793966466855,1,0.5003822712987855,0.9999665971563038,1
<A_ACTIVATED | 41>,END,<END | 4>,0.2413793103448276,0.4831827617160211,7,0.46393069213804555,0.9998732866165003,1
<A_ACTIVATED | 41>,END,<END | 73>,0.7586206896551724,0.4578825343928726,22,0.46393069213804555,0.9998732866165003,1
<A_ACTIVATED | 46>,END,<END | 61>,1.0,0.5280594635106022,12,0.50906388674426,0.9640275800758169,1
<A_ACTIVATED | 47>,END,<END | 26>,0.5636363636363636,0.5347290177231585,31,0.5807321366397137,0.9999999781744855,1
<A_ACTIVATED | 47>,END,<END | 39>,0.0181818181818181,0.4032977402280592,1,0.5807321366397137,0.9999999781744855,1
<A_ACTIVATED | 47>,END,<END | 82>,0.2363636363636363,0.8966793966466856,13,0.5807321366397137,0.9999999781744855,1
<A_ACTIVATED | 47>,END,<END | 94>,0.1818181818181818,0.330353876624416,10,0.5807321366397137,0.9999999781744855,1
<A_ACTIVATED | 65>,END,<END | 18>,0.8333333333333334,0.5209604557004548,5,0.45756605811389284,0.7615941559557649,1
<A_ACTIVATED | 65>,END,<END | 44>,0.1666666666666666,1.0,1,0.45756605811389284,0.7615941559557649,1
<A_ACTIVATED | 6>,END,<END | 18>,0.0526315789473684,0.5209604557004548,1,0.6550231094914212,0.9964540908104157,1
<A_ACTIVATED | 6>,END,<END | 44>,0.0526315789473684,1.0,1,0.6550231094914212,0.9964540908104157,1
<A_ACTIVATED | 6>,END,<END | 52>,0.8421052631578947,0.6569302203920909,16,0.6550231094914212,0.9964540908104157,1
<A_ACTIVATED | 6>,END,<END | 73>,0.0526315789473684,0.4578825343928724,1,0.6550231094914212,0.9964540908104157,1
<A_ACTIVATED | 85>,END,<END | 39>,0.8055555555555556,0.403297740228059,29,0.4992269275592545,0.9999877116507956,1
