s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,2000,0.12352853933679962,1.0,1
<A_ACCEPTED | 21>,A_FINALIZED,<A_FINALIZED | 21>,0.2150537634408602,0.0,20,0.03655516620820021,0.971235469740893,1
<A_ACCEPTED | 21>,A_FINALIZED,<A_FINALIZED | 68>,0.7849462365591398,0.0,73,0.03655516620820021,0.971235469740893,1
<A_ACCEPTED | 74>,A_FINALIZED,<A_FINALIZED | 68>,1.0,0.0,456,0.042942035053045564,0.9999999980079978,1
<A_ACTIVATED | 112>,END,<END | 39>,0.0714285714285714,0.4032977402280592,1,0.16041844569606814,0.30786198741775384,1
<A_ACTIVATED | 112>,END,<END | 44>,0.3571428571428571,1.0,5,0.16041844569606814,0.30786198741775384,1
<A_ACTIVATED | 112>,END,<END | 73>,0.0714285714285714,0.4578825343928724,1,0.16041844569606814,0.30786198741775384,1
<A_ACTIVATED | 112>,END,<END | 86>,0.5,0.2048337287612618,7,0.16041844569606814,0.30786198741775384,1
<A_ACTIVATED | 11>,END,<END | 117>,0.6363636363636364,0.3870821114241601,35,0.44922068714792296,0.8482836399575129,1
<A_ACTIVATED | 11>,END,<END | 11>,0.0181818181818181,0.1249961936146458,1,0.44922068714792296,0.8482836399575129,1
<A_ACTIVATED | 11>,END,<END | 25>,0.3454545454545454,0.8133243946717265,19,0.44922068714792296,0.8482836399575129,1
<A_ACTIVATED | 15>,END,<END | 117>,0.1147540983606557,0.38708211142416,7,0.46571558776594835,0.8823682814692163,1
<A_ACTIVATED | 15>,END,<END | 25>,0.360655737704918,0.8133243946717262,22,0.46571558776594835,0.8823682814692163,1
<A_ACTIVATED | 15>,END,<END | 26>,0.081967213114754,0.5347290177231585,5,0.46571558776594835,0.8823682814692163,1
<A_ACTIVATED | 15>,END,<END | 94>,0.4426229508196721,0.330353876624416,27,0.46571558776594835,0.8823682814692163,1
<A_ACTIVATED | 19>,END,<END | 25>,1.0,0.8133243946717267,1,0.01848146337287838,0.022723360437673645,1
<A_ACTIVATED | 30>,END,<END | 26>,0.0909090909090909,0.5347290177231585,3,0.3178278917639859,0.6351489523872873,1
<A_ACTIVATED | 30>,END,<END | 4>,0.8787878787878788,0.4831827617160211,29,0.3178278917639859,0.6351489523872873,1
<A_ACTIVATED | 30>,END,<END | 82>,0.0303030303030303,0.8966793966466855,1,0.3178278917639859,0.6351489523872873,1
<A_ACTIVATED | 41>,END,<END | 4>,0.2413793103448276,0.4831827617160211,7,0.26807368318736063,0.5777580987984727,1
<A_ACTIVATED | 41>,END,<END | 73>,0.7586206896551724,0.4578825343928726,22,0.26807368318736063,0.5777580987984727,1
<A_ACTIVATED | 46>,END,<END | 61>,1.0,0.5280594635106022,12,0.14054869678499946,0.26616073850966515,1
<A_ACTIVATED | 47>,END,<END | 26>,0.5636363636363636,0.5347290177231585,31,0.49262558146084684,0.8482836399575129,1
<A_ACTIVATED | 47>,END,<END | 39>,0.0181818181818181,0.4032977402280592,1,0.49262558146084684,0.8482836399575129,1
<A_ACTIVATED | 47>,END,<END | 82>,0.2363636363636363,0.8966793966466856,13,0.49262558146084684,0.8482836399575129,1
<A_ACTIVATED | 47>,END,<END | 94>,0.1818181818181818,0.330353876624416,10,0.49262558146084684,0.8482836399575129,1
<A_ACTIVATED | 65>,END,<END | 18>,0.8333333333333334,0.5209604557004548,5,0.0814232594292097,0.1355246470766871,1
<A_ACTIVATED | 65>,END,<END | 44>,0.1666666666666666,1.0,1,0.0814232594292097,0.1355246470766871,1
<A_ACTIVATED | 6>,END,<END | 18>,0.0526315789473684,0.5209604557004548,1,0.26743769497819925,0.40683966922151027,1
<A_ACTIVATED | 6>,END,<END | 44>,0.0526315789473684,1.0,1,0.26743769497819925,0.40683966922151027,1
<A_ACTIVATED | 6>,END,<END | 52>,0.8421052631578947,0.6569302203920909,16,0.26743769497819925,0.40683966922151027,1
<A_ACTIVATED | 6>,END,<END | 73>,0.0526315789473684,0.4578825343928724,1,0.26743769497819925,0.40683966922151027,1
<A_ACTIVATED | 85>,END,<END | 39>,0.8055555555555556,0.403297740228059,29,0.33652255266123693,0.6740790585953568,1
<A_ACTIVATED | 85>,END,<END | 82>,0.1944444444444444,0.8966793966466856,7,0.33652255266123693,0.6740790585953568,1
<A_APPROVED | 114>,A_REGISTERED,<A_REGISTERED | 114>,1.0,0.0,3,0.0020818642542536595,0.06807636063235023,1
<A_APPROVED | 119>,A_REGISTERED,<A_REGISTERED | 108>,0.1129032258064516,0.0,7,0.33599472087177024,0.8873009277864226,1
<A_APPROVED | 119>,A_REGISTERED,<A_REGISTERED | 17>,0.032258064516129,0.0,2,0.33599472087177024,0.8873009277864226,1
<A_APPROVED | 119>,A_REGISTERED,<A_REGISTERED | 50>,0.8064516129032258,0.0,50,0.33599472087177024,0.8873009277864226,1
<A_APPROVED | 119>,A_REGISTERED,<A_REGISTERED | 91>,0.032258064516129,0.0,2,0.33599472087177024,0.8873009277864226,1
<A_APPROVED | 119>,A_REGISTERED,<A_REGISTERED | 98>,0.0161290322580645,0.0,1,0.33599472087177024,0.8873009277864226,1
<A_APPROVED | 19>,A_REGISTERED,<A_REGISTERED | 19>,1.0,0.0,2,0.00048249864268704804,0.04542326652127837,1
<A_APPROVED | 20>,A_REGISTERED,<A_REGISTERED | 107>,0.2105263157894736,0.0,4,0.03087315738691644,0.40683966922151027,1
<A_APPROVED | 20>,A_REGISTERED,<A_REGISTERED | 32>,0.7894736842105263,0.0,15,0.03087315738691644,0.40683966922151027,1
<A_APPROVED | 27>,A_REGISTERED,<A_REGISTERED | 98>,1.0,0.0,38,0.15302346940122205,0.6981264792941997,1
<A_APPROVED | 36>,A_REGISTERED,<A_REGISTERED | 106>,0.8571428571428571,0.0,12,0.012640694805365907,0.30786198741775384,1
<A_APPROVED | 36>,A_REGISTERED,<A_REGISTERED | 107>,0.1428571428571428,0.0,2,0.012640694805365907,0.30786198741775384,1
<A_APPROVED | 48>,A_REGISTERED,<A_REGISTERED | 48>,1.0,0.0,1,0.00023195560025531404,0.022723360437673645,1
<A_APPROVED | 53>,A_REGISTERED,<A_REGISTERED | 77>,1.0,0.0,1,0.009645624245989732,0.022723360437673645,1
<A_APPROVED | 59>,A_REGISTERED,<A_REGISTERED | 108>,0.0606060606060606,0.0,4,0.3778262571435406,0.9051482536448664,1
<A_APPROVED | 59>,A_REGISTERED,<A_REGISTERED | 50>,0.0454545454545454,0.0,3,0.3778262571435406,0.9051482536448664,1
<A_APPROVED | 59>,A_REGISTERED,<A_REGISTERED | 77>,0.8939393939393939,0.0,59,0.3778262571435406,0.9051482536448664,1
<A_APPROVED | 84>,A_REGISTERED,<A_REGISTERED | 108>,0.6923076923076923,0.0,27,0.24989870739741,0.7095930125606581,1
<A_APPROVED | 84>,A_REGISTERED,<A_REGISTERED | 77>,0.3076923076923077,0.0,12,0.24989870739741,0.7095930125606581,1
<A_APPROVED | 87>,A_REGISTERED,<A_REGISTERED | 106>,0.0357142857142857,0.0,1,0.07590634267942575,0.5624185091066973,1
<A_APPROVED | 87>,A_REGISTERED,<A_REGISTERED | 32>,0.0357142857142857,0.0,1,0.07590634267942575,0.5624185091066973,1
<A_APPROVED | 87>,A_REGISTERED,<A_REGISTERED | 70>,0.9285714285714286,0.0,26,0.07590634267942575,0.5624185091066973,1
<A_APPROVED | 88>,A_REGISTERED,<A_REGISTERED | 17>,0.4444444444444444,0.0,16,0.10179585107919234,0.6740790585953568,1
<A_APPROVED | 88>,A_REGISTERED,<A_REGISTERED | 91>,0.5555555555555556,0.0,20,0.10179585107919234,0.6740790585953568,1
<A_APPROVED | 96>,A_REGISTERED,<A_REGISTERED | 14>,1.0,0.0,12,0.009956685945903727,0.26616073850966515,1
<A_CANCELLED | 114>,END,<END | 51>,1.0,0.120313918876645,2,0.005465051203353311,0.04542326652127837,1
<A_CANCELLED | 19>,END,<END | 19>,1.0,0.1243453416435826,2,0.005648171594155867,0.04542326652127837,1
<A_CANCELLED | 21>,END,<END | 21>,1.0,0.1240981467069219,11,0.030393952098238565,0.24491866240370908,1
<A_CANCELLED | 45>,END,<END | 45>,1.0,0.1230756181599394,75,0.1151956878755924,0.9359748876165962,1
<A_CANCELLED | 51>,END,<END | 51>,1.0,0.120313918876645,6,0.016305501394170474,0.1355246470766871,1
<A_CANCELLED | 74>,END,<END | 74>,1.0,0.124139989443581,52,0.10279089871314981,0.8280240652015368,1
<A_CANCELLED | 79>,END,<END | 79>,1.0,0.1235294828743247,226,0.12352094407435009,0.9999308764209488,1
<A_DECLINED | 102>,END,<END | 118>,1.0,0.0757142384743246,1,0.0017204819311160554,0.022723360437673645,1
<A_DECLINED | 105>,END,<END | 105>,1.0,0.1068856278307152,13,0.03069193144709818,0.2871474123322536,1
<A_DECLINED | 113>,END,<END | 118>,1.0,0.0757142384743246,1,0.0017204819311160554,0.022723360437673645,1
<A_DECLINED | 114>,END,<END | 66>,0.5,0.1171197685162377,1,0.005186883998612486,0.04542326652127837,1
<A_DECLINED | 114>,END,<END | 78>,0.5,0.1112602840800549,1,0.005186883998612486,0.04542326652127837,1
<A_DECLINED | 118>,END,<END | 118>,1.0,0.0757142384743246,1,0.0017204819311160554,0.022723360437673645,1
<A_DECLINED | 21>,END,<END | 83>,1.0,0.1166792333383654,35,0.07718190508258893,0.6614879346932654,1
<A_DECLINED | 24>,END,<END | 105>,1.0,0.1068856278307152,4,0.009690195201003714,0.0906594777770402,1
<A_DECLINED | 40>,END,<END | 118>,1.0,0.0757142384743246,1,0.0017204819311160554,0.022723360437673645,1
<A_DECLINED | 45>,END,<END | 45>,1.0,0.1230756181599394,268,0.12307435719392762,0.9999897545425273,1
<A_DECLINED | 49>,END,<END | 66>,1.0,0.1171197685162377,5,0.013252071332418574,0.11314973979462128,1
<A_DECLINED | 53>,END,<END | 78>,1.0,0.1112602840800549,3,0.007574195223091552,0.06807636063235023,1
<A_DECLINED | 55>,END,<END | 118>,1.0,0.0757142384743246,1,0.0017204819311160554,0.022723360437673645,1
<A_DECLINED | 62>,END,<END | 63>,1.0,0.104911906725911,2,0.004765441500466552,0.04542326652127837,1
<A_DECLINED | 63>,END,<END | 63>,1.0,0.104911906725911,10,0.02344139293804358,0.2234388228143227,1
<A_DECLINED | 66>,END,<END | 105>,0.2212389380530973,0.1068856278307152,25,0.11351299260839581,0.9883106635923887,1
<A_DECLINED | 66>,END,<END | 66>,0.7787610619469026,0.1171197685162377,88,0.11351299260839581,0.9883106635923887,1
<A_DECLINED | 74>,END,<END | 83>,1.0,0.1166792333383654,129,0.11601816461474823,0.9943343069310364,1
<A_DECLINED | 76>,END,<END | 118>,1.0,0.0757142384743246,1,0.0017204819311160554,0.022723360437673645,1
<A_DECLINED | 78>,END,<END | 78>,1.0,0.1112602840800549,38,0.07767375041008122,0.6981264792941997,1
<A_DECLINED | 79>,END,<END | 79>,1.0,0.1235294828743247,640,0.12352948287426732,0.9999999999995355,1
<A_DECLINED | 83>,END,<END | 83>,1.0,0.1166792333383654,15,0.038304479864993336,0.3282887517259544,1
<A_DECLINED | 90>,END,<END | 116>,1.0,0.0,1,0.0,0.022723360437673645,1
<A_FINALIZED | 21>,O_SELECTED,<O_SELECTED | 37>,1.0,0.0,20,0.018277805921888747,0.4256281972349948,1
<A_FINALIZED | 68>,O_SELECTED,<O_SELECTED | 37>,1.0,0.0,529,0.042943127450925524,0.9999999999278524,1
<A_PARTLYSUBMITTED | 1>,A_DECLINED,<A_DECLINED | 79>,1.0,0.0,631,0.12352948287418093,0.9999999999993007,1
<A_PARTLYSUBMITTED | 1>,A_PREACCEPTED,<A_PREACCEPTED | 79>,1.0,0.0,523,0.061334018399386715,0.9999999999052311,0
<A_PARTLYSUBMITTED | 1>,W_Assess_fraud,<A_CANCELLED | 79>,0.2777777777777778,0.0,5,0.020280510525252197,0.38770050866125383,0
<A_PARTLYSUBMITTED | 1>,W_Assess_fraud,<W_Assess_fraud | 79>,0.7222222222222222,0.0,13,0.020280510525252197,0.38770050866125383,0
<A_PARTLYSUBMITTED | 1>,W_Fix_incomplete_submission,<A_CANCELLED | 45>,0.1054365733113673,0.0,64,0.12223670825677108,0.9999999999979181,0
<A_PARTLYSUBMITTED | 1>,W_Fix_incomplete_submission,<W_Fix_incomplete_submission | 79>,0.8945634266886326,0.0,543,0.12223670825677108,0.9999999999979181,0
<A_PREACCEPTED | 45>,W_Complete_preaccepted_appl,<A_CANCELLED | 74>,0.0643939393939393,0.0,17,0.06083753527661307,0.9999877116507956,1
<A_PREACCEPTED | 45>,W_Complete_preaccepted_appl,<O_DECLINED | 74>,0.1212121212121212,0.0,32,0.06083753527661307,0.9999877116507956,1
<A_PREACCEPTED | 45>,W_Complete_preaccepted_appl,<W_Complete_preaccepted_appl | 45>,0.8143939393939394,0.0,215,0.06083753527661307,0.9999877116507956,1
<A_PREACCEPTED | 79>,W_Complete_preaccepted_appl,<A_CANCELLED | 74>,0.0398481973434535,0.0,21,0.061339359583002184,0.9999999999209862,1
<A_PREACCEPTED | 79>,W_Complete_preaccepted_appl,<O_DECLINED | 74>,0.1366223908918406,0.0,72,0.061339359583002184,0.9999999999209862,1
<A_PREACCEPTED | 79>,W_Complete_preaccepted_appl,<W_Complete_preaccepted_appl | 79>,0.8235294117647058,0.0,434,0.061339359583002184,0.9999999999209862,1
<A_REGISTERED | 106>,A_ACTIVATED,<A_ACTIVATED | 112>,1.0,0.0,13,0.046063741571988115,0.2871474123322536,1
<A_REGISTERED | 107>,A_ACTIVATED,<A_ACTIVATED | 65>,1.0,0.0,6,0.011034858497977178,0.1355246470766871,1
<A_REGISTERED | 108>,A_ACTIVATED,<A_ACTIVATED | 11>,0.4210526315789473,0.0,16,0.3200347033479742,0.6981264792941997,1
<A_REGISTERED | 108>,A_ACTIVATED,<A_ACTIVATED | 15>,0.4210526315789473,0.0,16,0.3200347033479742,0.6981264792941997,1
<A_REGISTERED | 108>,A_ACTIVATED,<A_ACTIVATED | 30>,0.0263157894736842,0.0,1,0.3200347033479742,0.6981264792941997,1
<A_REGISTERED | 108>,A_ACTIVATED,<A_ACTIVATED | 47>,0.131578947368421,0.0,5,0.3200347033479742,0.6981264792941997,1
<A_REGISTERED | 114>,A_ACTIVATED,<A_ACTIVATED | 11>,1.0,0.0,3,0.03058130950179418,0.06807636063235023,1
<A_REGISTERED | 14>,A_ACTIVATED,<A_ACTIVATED | 46>,1.0,0.0,12,0.03740854493286645,0.26616073850966515,1
<A_REGISTERED | 17>,A_ACTIVATED,<A_ACTIVATED | 47>,0.1111111111111111,0.0,2,0.13719454525043082,0.38770050866125383,1
<A_REGISTERED | 17>,A_ACTIVATED,<A_ACTIVATED | 85>,0.8888888888888888,0.0,16,0.13719454525043082,0.38770050866125383,1
<A_REGISTERED | 19>,A_ACTIVATED,<A_ACTIVATED | 11>,0.5,0.0,1,0.010622279717840707,0.04542326652127837,1
<A_REGISTERED | 19>,A_ACTIVATED,<A_ACTIVATED | 19>,0.5,0.0,1,0.010622279717840707,0.04542326652127837,1
<A_REGISTERED | 32>,A_ACTIVATED,<A_ACTIVATED | 6>,1.0,0.0,16,0.09317877297373686,0.3484130125386121,1
<A_REGISTERED | 48>,A_ACTIVATED,<A_ACTIVATED | 11>,1.0,0.0,1,0.010207803590121682,0.022723360437673645,1
<A_REGISTERED | 50>,A_ACTIVATED,<A_ACTIVATED | 15>,0.1320754716981132,0.0,7,0.4083921628115537,0.8350358181505071,1
<A_REGISTERED | 50>,A_ACTIVATED,<A_ACTIVATED | 47>,0.8679245283018868,0.0,46,0.4083921628115537,0.8350358181505071,1
<A_REGISTERED | 70>,A_ACTIVATED,<A_ACTIVATED | 112>,0.0384615384615384,0.0,1,0.1399905391039364,0.5305491203943397,1
<A_REGISTERED | 70>,A_ACTIVATED,<A_ACTIVATED | 41>,0.8461538461538461,0.0,22,0.1399905391039364,0.5305491203943397,1
<A_REGISTERED | 70>,A_ACTIVATED,<A_ACTIVATED | 6>,0.1153846153846153,0.0,3,0.1399905391039364,0.5305491203943397,1
<A_REGISTERED | 77>,A_ACTIVATED,<A_ACTIVATED | 11>,0.4722222222222222,0.0,34,0.4244805372183422,0.9269625051147781,1
<A_REGISTERED | 77>,A_ACTIVATED,<A_ACTIVATED | 15>,0.5277777777777778,0.0,38,0.4244805372183422,0.9269625051147781,1
<A_REGISTERED | 91>,A_ACTIVATED,<A_ACTIVATED | 47>,0.0909090909090909,0.0,2,0.16207083519956123,0.4621171572600098,1
<A_REGISTERED | 91>,A_ACTIVATED,<A_ACTIVATED | 85>,0.9090909090909092,0.0,20,0.16207083519956123,0.4621171572600098,1
<A_REGISTERED | 98>,A_ACTIVATED,<A_ACTIVATED | 30>,0.8205128205128205,0.0,32,0.2191916134679887,0.7095930125606581,1
<A_REGISTERED | 98>,A_ACTIVATED,<A_ACTIVATED | 41>,0.1794871794871795,0.0,7,0.2191916134679887,0.7095930125606581,1
<A_SUBMITTED | 110>,A_PARTLYSUBMITTED,<A_CANCELLED | 79>,0.1105,0.0,221,0.12352853933679962,1.0,1
<A_SUBMITTED | 110>,A_PARTLYSUBMITTED,<A_PARTLYSUBMITTED | 1>,0.8895,0.0,1779,0.12352853933679962,1.0,1
<O_ACCEPTED | 0>,A_APPROVED,<A_APPROVED | 119>,1.0,0.0,15,0.11030328750150392,0.3282887517259544,1
<O_ACCEPTED | 100>,A_APPROVED,<A_APPROVED | 20>,0.5,0.0,2,0.0019724715579098164,0.0906594777770402,1
<O_ACCEPTED | 100>,A_APPROVED,<A_APPROVED | 36>,0.5,0.0,2,0.0019724715579098164,0.0906594777770402,1
<O_ACCEPTED | 101>,A_APPROVED,<A_APPROVED | 27>,1.0,0.0,10,0.034191383865972584,0.2234388228143227,1
<O_ACCEPTED | 102>,A_APPROVED,<A_APPROVED | 27>,0.1428571428571428,0.0,1,0.013713172687257831,0.15776216702515378,1
<O_ACCEPTED | 102>,A_APPROVED,<A_APPROVED | 87>,0.8571428571428571,0.0,6,0.013713172687257831,0.15776216702515378,1
<O_ACCEPTED | 103>,A_APPROVED,<A_APPROVED | 20>,1.0,0.0,3,0.002101732196131031,0.06807636063235023,1
<O_ACCEPTED | 104>,A_APPROVED,<A_APPROVED | 119>,0.2857142857142857,0.0,2,0.041122010164161324,0.15776216702515378,1
<O_ACCEPTED | 104>,A_APPROVED,<A_APPROVED | 27>,0.1428571428571428,0.0,1,0.041122010164161324,0.15776216702515378,1
