s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,2000,0.48665851657883163,1.0,1
<A_ACCEPTED | 15>,A_FINALIZED,<A_FINALIZED | 61>,0.9186046511627908,0.0,158,0.48965219985653613,1.0,1
<A_ACCEPTED | 15>,A_FINALIZED,<A_FINALIZED | 97>,0.0813953488372093,0.0,14,0.48965219985653613,1.0,1
<A_ACCEPTED | 25>,A_FINALIZED,<A_FINALIZED | 48>,1.0,0.0,330,0.5668004427803448,1.0,1
<A_ACCEPTED | 35>,A_FINALIZED,<A_FINALIZED | 97>,1.0,0.0,76,0.5287772547651935,0.9999999999999999,1
<A_ACTIVATED | 20>,END,<END | 12>,0.2676056338028169,0.9999999999999998,19,0.5282378596394837,0.9999999999999992,1
<A_ACTIVATED | 20>,END,<END | 88>,0.7323943661971831,0.3558632314308342,52,0.5282378596394837,0.9999999999999992,1
<A_ACTIVATED | 3>,END,<END | 12>,0.0147058823529411,1.0,1,0.6844640687239417,0.9999999999999966,1
<A_ACTIVATED | 3>,END,<END | 27>,0.5147058823529411,0.9473780665403606,35,0.6844640687239417,0.9999999999999966,1
<A_ACTIVATED | 3>,END,<END | 54>,0.3823529411764705,0.3689607681418011,26,0.6844640687239417,0.9999999999999966,1
<A_ACTIVATED | 3>,END,<END | 73>,0.088235294117647,0.4653907287714602,6,0.6844640687239417,0.9999999999999966,1
<A_ACTIVATED | 47>,END,<END | 70>,0.1886792452830188,0.7578131928519285,10,0.5122284252244065,0.9999999999938024,1
<A_ACTIVATED | 47>,END,<END | 7>,0.8113207547169812,0.4551156885707562,43,0.5122284252244065,0.9999999999938024,1
<A_ACTIVATED | 53>,END,<END | 12>,0.3561643835616438,0.9999999999999996,26,0.5922791206709164,0.9999999999999997,1
<A_ACTIVATED | 53>,END,<END | 54>,0.5342465753424658,0.3689607681418011,39,0.5922791206709164,0.9999999999999997,1
<A_ACTIVATED | 53>,END,<END | 88>,0.1095890410958904,0.3558632314308344,8,0.5922791206709164,0.9999999999999997,1
<A_ACTIVATED | 64>,END,<END | 40>,0.0277777777777777,0.580676992133754,1,0.7276679286438125,0.999999969540041,1
<A_ACTIVATED | 64>,END,<END | 70>,0.8888888888888888,0.7578131928519289,32,0.7276679286438125,0.999999969540041,1
<A_ACTIVATED | 64>,END,<END | 7>,0.0833333333333333,0.4551156885707559,3,0.7276679286438125,0.999999969540041,1
<A_ACTIVATED | 81>,END,<END | 40>,0.9565217391304348,0.580676992133754,22,0.5883666455388871,0.9999797400180382,1
<A_ACTIVATED | 81>,END,<END | 70>,0.0434782608695652,0.7578131928519285,1,0.5883666455388871,0.9999797400180382,1
<A_ACTIVATED | 92>,END,<END | 27>,0.2666666666666666,0.9473780665403602,8,0.5939203221465128,0.9999993881955461,1
<A_ACTIVATED | 92>,END,<END | 73>,0.7333333333333333,0.4653907287714603,22,0.5939203221465128,0.9999993881955461,1
<A_APPROVED | 18>,A_REGISTERED,<A_REGISTERED | 50>,0.46875,0.0,15,0.6119364215228191,0.9999997749296758,1
<A_APPROVED | 18>,A_REGISTERED,<A_REGISTERED | 8>,0.53125,0.0,17,0.6119364215228191,0.9999997749296758,1
<A_APPROVED | 2>,A_REGISTERED,<A_REGISTERED | 14>,0.3,0.0,18,0.6395723880451657,0.9999999999998128,1
<A_APPROVED | 2>,A_REGISTERED,<A_REGISTERED | 60>,0.3166666666666666,0.0,19,0.6395723880451657,0.9999999999998128,1
<A_APPROVED | 2>,A_REGISTERED,<A_REGISTERED | 76>,0.3833333333333333,0.0,23,0.6395723880451657,0.9999999999998128,1
<A_APPROVED | 37>,A_REGISTERED,<A_REGISTERED | 8>,1.0,0.0,23,0.6475565684387974,0.9999797400180382,1
<A_APPROVED | 38>,A_REGISTERED,<A_REGISTERED | 14>,0.3936170212765957,0.0,37,0.6265066335460907,1.0,1
