s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,2000,0.19517623927256111,1.0,1
<A_ACCEPTED | 15>,A_FINALIZED,<A_FINALIZED | 61>,0.9186046511627908,0.0,158,0.20037636583732446,0.9999999899727949,1
<A_ACCEPTED | 15>,A_FINALIZED,<A_FINALIZED | 97>,0.0813953488372093,0.0,14,0.20037636583732446,0.9999999899727949,1
<A_ACCEPTED | 25>,A_FINALIZED,<A_FINALIZED | 48>,1.0,0.0,330,0.22404924367781281,0.9999999999999998,1
<A_ACCEPTED | 35>,A_FINALIZED,<A_FINALIZED | 97>,1.0,0.0,76,0.1820702695024376,0.9995699083931643,1
<A_ACTIVATED | 20>,END,<END | 12>,0.2676056338028169,0.9999999999999998,19,0.5278419502268829,0.9992505092064558,1
<A_ACTIVATED | 20>,END,<END | 88>,0.7323943661971831,0.3558632314308342,52,0.5278419502268829,0.9992505092064558,1
<A_ACTIVATED | 3>,END,<END | 12>,0.0147058823529411,1.0,1,0.6837482263489807,0.9989541563864732,1
<A_ACTIVATED | 3>,END,<END | 27>,0.5147058823529411,0.9473780665403606,35,0.6837482263489807,0.9989541563864732,1
<A_ACTIVATED | 3>,END,<END | 54>,0.3823529411764705,0.3689607681418011,26,0.6837482263489807,0.9989541563864732,1
<A_ACTIVATED | 3>,END,<END | 73>,0.088235294117647,0.4653907287714602,6,0.6837482263489807,0.9989541563864732,1
<A_ACTIVATED | 47>,END,<END | 70>,0.1886792452830188,0.7578131928519285,10,0.5093984647757406,0.9944751983442092,1
<A_ACTIVATED | 47>,END,<END | 7>,0.8113207547169812,0.4551156885707562,43,0.5093984647757406,0.9944751983442092,1
<A_ACTIVATED | 53>,END,<END | 12>,0.3561643835616438,0.9999999999999996,26,0.591923640588855,0.9993998098706252,1
<A_ACTIVATED | 53>,END,<END | 54>,0.5342465753424658,0.3689607681418011,39,0.591923640588855,0.9993998098706252,1
<A_ACTIVATED | 53>,END,<END | 88>,0.1095890410958904,0.3558632314308344,8,0.591923640588855,0.9993998098706252,1
<A_ACTIVATED | 64>,END,<END | 40>,0.0277777777777777,0.580676992133754,1,0.7014919737166935,0.9640275800758169,1
<A_ACTIVATED | 64>,END,<END | 70>,0.8888888888888888,0.7578131928519289,32,0.7014919737166935,0.9640275800758169,1
<A_ACTIVATED | 64>,END,<END | 7>,0.0833333333333333,0.4551156885707559,3,0.7014919737166935,0.9640275800758169,1
<A_ACTIVATED | 81>,END,<END | 40>,0.9565217391304348,0.580676992133754,22,0.5035883386734812,0.8558917127628719,1
<A_ACTIVATED | 81>,END,<END | 70>,0.0434782608695652,0.7578131928519285,1,0.5035883386734812,0.8558917127628719,1
<A_ACTIVATED | 92>,END,<END | 27>,0.2666666666666666,0.9473780665403602,8,0.5530052570646405,0.9311096086675776,1
<A_ACTIVATED | 92>,END,<END | 73>,0.7333333333333333,0.4653907287714603,22,0.5530052570646405,0.9311096086675776,1
<A_APPROVED | 18>,A_REGISTERED,<A_REGISTERED | 50>,0.46875,0.0,15,0.536729255284879,0.944455650587616,1
<A_APPROVED | 18>,A_REGISTERED,<A_REGISTERED | 8>,0.53125,0.0,17,0.536729255284879,0.944455650587616,1
<A_APPROVED | 2>,A_REGISTERED,<A_REGISTERED | 14>,0.3,0.0,18,0.5604020455111154,0.9974579674738373,1
<A_APPROVED | 2>,A_REGISTERED,<A_REGISTERED | 60>,0.3166666666666666,0.0,19,0.5604020455111154,0.9974579674738373,1
<A_APPROVED | 2>,A_REGISTERED,<A_REGISTERED | 76>,0.3833333333333333,0.0,23,0.5604020455111154,0.9974579674738373,1
<A_APPROVED | 37>,A_REGISTERED,<A_REGISTERED | 8>,1.0,0.0,23,0.4913282363566512,0.8558917127628719,1
<A_APPROVED | 38>,A_REGISTERED,<A_REGISTERED | 14>,0.3936170212765957,0.0,37,0.6189643904057374,0.9999417826054823,1
<A_APPROVED | 38>,A_REGISTERED,<A_REGISTERED | 46>,0.0425531914893617,0.0,4,0.6189643904057374,0.9999417826054823,1
<A_APPROVED | 38>,A_REGISTERED,<A_REGISTERED | 60>,0.0531914893617021,0.0,5,0.6189643904057374,0.9999417826054823,1
<A_APPROVED | 38>,A_REGISTERED,<A_REGISTERED | 91>,0.5106382978723404,0.0,48,0.6189643904057374,0.9999417826054823,1
<A_APPROVED | 63>,A_REGISTERED,<A_REGISTERED | 63>,1.0,0.0,2,0.00623746948284295,0.110656110524738,1
<A_APPROVED | 82>,A_REGISTERED,<A_REGISTERED | 46>,0.8181818181818182,0.0,72,0.5427787062459078,0.9998866111270095,1
<A_APPROVED | 82>,A_REGISTERED,<A_REGISTERED | 91>,0.1818181818181818,0.0,16,0.5427787062459078,0.9998866111270095,1
<A_APPROVED | 87>,A_REGISTERED,<A_REGISTERED | 50>,1.0,0.0,54,0.5589894417610032,0.9950547536867305,1
<A_APPROVED | 95>,A_REGISTERED,<A_REGISTERED | 95>,1.0,0.0,1,0.0015689881173411827,0.05549847010902631,1
<A_CANCELLED | 15>,END,<END | 15>,1.0,0.0360927171868635,14,0.023511855572622788,0.651429357642829,1
<A_CANCELLED | 19>,END,<END | 77>,1.0,0.0308777045873756,224,0.030877704586417153,0.9999999999689599,1
<A_CANCELLED | 23>,END,<END | 96>,1.0,0.0131962817611204,1,0.0007323734488698296,0.05549847010902631,1
<A_CANCELLED | 25>,END,<END | 25>,1.0,0.0361355352526291,28,0.033053083602736184,0.9146974957381143,1
<A_CANCELLED | 35>,END,<END | 35>,1.0,0.0350488087490364,9,0.016196655864454464,0.4621171572600098,1
<A_CANCELLED | 45>,END,<END | 77>,1.0,0.0308777045873756,91,0.030875195836142375,0.9999187520164874,1
<A_CANCELLED | 51>,END,<END | 96>,1.0,0.0131962817611204,14,0.008596445350920443,0.651429357642829,1
<A_CANCELLED | 98>,END,<END | 96>,1.0,0.0131962817611204,1,0.0007323734488698296,0.05549847010902631,1
<A_DECLINED | 11>,END,<END | 11>,1.0,0.0353556445395404,1,0.001962184181663042,0.05549847010902631,1
<A_DECLINED | 15>,END,<END | 57>,1.0,0.0267701226870236,62,0.026715618284177747,0.9979639838231943,1
<A_DECLINED | 19>,END,<END | 33>,1.0,0.0316267300459629,592,0.0316267300459629,1.0,1
<A_DECLINED | 23>,END,<END | 86>,1.0,0.0115599601479579,1,0.0006415601027329769,0.05549847010902631,1
